k,TP_maintained_risky,FP_unnecessary_maintenance,TN_correct_no_maintenance,FN_missed_risky_cases,false_negative_rate,false_positive_rate,total_cost,average_cost_per_sample,dataset,method,cost_fn,cost_fp,split_used_for_k_selection
2.2,410,182,3634,10,0.023809523809523808,0.04769392033542977,202.0,0.04768649669499528,FD001,bootstrap_gbr,2,1.0,calibration
2.25,410,184,3632,10,0.023809523809523808,0.04821802935010482,204.0,0.04815864022662889,FD001,bootstrap_gbr,2,1.0,calibration
2.3,410,186,3630,10,0.023809523809523808,0.04874213836477988,206.0,0.04863078375826251,FD001,bootstrap_gbr,2,1.0,calibration
2.35,410,190,3626,10,0.023809523809523808,0.04979035639412998,210.0,0.049575070821529746,FD001,bootstrap_gbr,2,1.0,calibration
2.4,410,194,3622,10,0.023809523809523808,0.05083857442348008,214.0,0.05051935788479698,FD001,bootstrap_gbr,2,1.0,calibration
2.45,411,196,3620,9,0.02142857142857143,0.051362683438155136,214.0,0.05051935788479698,FD001,bootstrap_gbr,2,1.0,calibration
2.5,411,205,3611,9,0.02142857142857143,0.05372117400419287,223.0,0.05264400377714825,FD001,bootstrap_gbr,2,1.0,calibration
2.55,412,208,3608,8,0.01904761904761905,0.05450733752620545,224.0,0.05288007554296506,FD001,bootstrap_gbr,2,1.0,calibration
2.6,413,214,3602,7,0.016666666666666666,0.05607966457023061,228.0,0.053824362606232294,FD001,bootstrap_gbr,2,1.0,calibration
2.65,413,218,3598,7,0.016666666666666666,0.05712788259958071,232.0,0.05476864966949953,FD001,bootstrap_gbr,2,1.0,calibration
2.7,413,224,3592,7,0.016666666666666666,0.05870020964360587,238.0,0.056185080264400375,FD001,bootstrap_gbr,2,1.0,calibration
2.75,413,228,3588,7,0.016666666666666666,0.059748427672955975,242.0,0.05712936732766761,FD001,bootstrap_gbr,2,1.0,calibration
2.8,413,230,3586,7,0.016666666666666666,0.06027253668763103,244.0,0.05760151085930123,FD001,bootstrap_gbr,2,1.0,calibration
2.85,413,232,3584,7,0.016666666666666666,0.06079664570230608,246.0,0.05807365439093484,FD001,bootstrap_gbr,2,1.0,calibration
2.9,413,234,3582,7,0.016666666666666666,0.06132075471698113,248.0,0.05854579792256846,FD001,bootstrap_gbr,2,1.0,calibration
2.95,413,238,3578,7,0.016666666666666666,0.062368972746331235,252.0,0.059490084985835696,FD001,bootstrap_gbr,2,1.0,calibration
3.0,413,242,3574,7,0.016666666666666666,0.06341719077568134,256.0,0.06043437204910293,FD001,bootstrap_gbr,2,1.0,calibration
3.05,413,247,3569,7,0.016666666666666666,0.06472746331236898,261.0,0.06161473087818697,FD001,bootstrap_gbr,2,1.0,calibration
3.1,413,256,3560,7,0.016666666666666666,0.06708595387840671,270.0,0.06373937677053824,FD001,bootstrap_gbr,2,1.0,calibration
3.15,413,264,3552,7,0.016666666666666666,0.06918238993710692,278.0,0.06562795089707271,FD001,bootstrap_gbr,2,1.0,calibration
3.2,413,266,3550,7,0.016666666666666666,0.06970649895178196,280.0,0.06610009442870633,FD001,bootstrap_gbr,2,1.0,calibration
3.25,415,272,3544,5,0.011904761904761904,0.07127882599580712,282.0,0.06657223796033994,FD001,bootstrap_gbr,2,1.0,calibration
3.3,415,275,3541,5,0.011904761904761904,0.0720649895178197,285.0,0.06728045325779036,FD001,bootstrap_gbr,2,1.0,calibration
3.35,415,281,3535,5,0.011904761904761904,0.07363731656184487,291.0,0.06869688385269122,FD001,bootstrap_gbr,2,1.0,calibration
3.4,415,287,3529,5,0.011904761904761904,0.07520964360587003,297.0,0.07011331444759207,FD001,bootstrap_gbr,2,1.0,calibration
3.45,416,290,3526,4,0.009523809523809525,0.0759958071278826,298.0,0.07034938621340887,FD001,bootstrap_gbr,2,1.0,calibration
3.5,416,298,3518,4,0.009523809523809525,0.07809224318658281,306.0,0.07223796033994334,FD001,bootstrap_gbr,2,1.0,calibration
3.55,416,312,3504,4,0.009523809523809525,0.08176100628930817,320.0,0.07554296506137866,FD001,bootstrap_gbr,2,1.0,calibration
3.6,417,317,3499,3,0.007142857142857143,0.08307127882599581,323.0,0.07625118035882908,FD001,bootstrap_gbr,2,1.0,calibration
3.65,417,322,3494,3,0.007142857142857143,0.08438155136268344,328.0,0.07743153918791312,FD001,bootstrap_gbr,2,1.0,calibration
3.7,417,334,3482,3,0.007142857142857143,0.08752620545073375,340.0,0.08026440037771483,FD001,bootstrap_gbr,2,1.0,calibration
3.75,417,343,3473,3,0.007142857142857143,0.08988469601677149,349.0,0.0823890462700661,FD001,bootstrap_gbr,2,1.0,calibration
3.8,417,351,3465,3,0.007142857142857143,0.09198113207547169,357.0,0.08427762039660057,FD001,bootstrap_gbr,2,1.0,calibration
3.85,417,357,3459,3,0.007142857142857143,0.09355345911949685,363.0,0.08569405099150142,FD001,bootstrap_gbr,2,1.0,calibration
3.9,417,368,3448,3,0.007142857142857143,0.09643605870020965,374.0,0.08829084041548631,FD001,bootstrap_gbr,2,1.0,calibration
3.95,417,380,3436,3,0.007142857142857143,0.09958071278825996,386.0,0.091123701605288,FD001,bootstrap_gbr,2,1.0,calibration
4.0,417,390,3426,3,0.007142857142857143,0.10220125786163523,396.0,0.09348441926345609,FD001,bootstrap_gbr,2,1.0,calibration
4.05,417,402,3414,3,0.007142857142857143,0.10534591194968554,408.0,0.09631728045325778,FD001,bootstrap_gbr,2,1.0,calibration
4.1,417,409,3407,3,0.007142857142857143,0.10718029350104821,415.0,0.09796978281397545,FD001,bootstrap_gbr,2,1.0,calibration
4.15,417,420,3396,3,0.007142857142857143,0.11006289308176101,426.0,0.10056657223796034,FD001,bootstrap_gbr,2,1.0,calibration
4.2,417,425,3391,3,0.007142857142857143,0.11137316561844864,431.0,0.10174693106704438,FD001,bootstrap_gbr,2,1.0,calibration
4.25,418,436,3380,2,0.004761904761904762,0.11425576519916142,440.0,0.10387157695939565,FD001,bootstrap_gbr,2,1.0,calibration
4.3,418,449,3367,2,0.004761904761904762,0.11766247379454926,453.0,0.10694050991501416,FD001,bootstrap_gbr,2,1.0,calibration
4.35,418,462,3354,2,0.004761904761904762,0.12106918238993711,466.0,0.11000944287063268,FD001,bootstrap_gbr,2,1.0,calibration
4.4,418,470,3346,2,0.004761904761904762,0.12316561844863731,474.0,0.11189801699716714,FD001,bootstrap_gbr,2,1.0,calibration
4.45,418,481,3335,2,0.004761904761904762,0.1260482180293501,485.0,0.11449480642115203,FD001,bootstrap_gbr,2,1.0,calibration
4.5,418,489,3327,2,0.004761904761904762,0.1281446540880503,493.0,0.1163833805476865,FD001,bootstrap_gbr,2,1.0,calibration
4.55,418,504,3312,2,0.004761904761904762,0.1320754716981132,508.0,0.11992445703493862,FD001,bootstrap_gbr,2,1.0,calibration
4.6,418,516,3300,2,0.004761904761904762,0.13522012578616352,520.0,0.12275731822474033,FD001,bootstrap_gbr,2,1.0,calibration
4.65,418,534,3282,2,0.004761904761904762,0.139937106918239,538.0,0.12700661000944288,FD001,bootstrap_gbr,2,1.0,calibration
4.7,418,550,3266,2,0.004761904761904762,0.1441299790356394,554.0,0.1307837582625118,FD001,bootstrap_gbr,2,1.0,calibration
4.75,419,567,3249,1,0.002380952380952381,0.14858490566037735,569.0,0.13432483474976392,FD001,bootstrap_gbr,2,1.0,calibration
4.8,419,581,3235,1,0.002380952380952381,0.15225366876310273,583.0,0.13762983947119925,FD001,bootstrap_gbr,2,1.0,calibration
4.85,419,595,3221,1,0.002380952380952381,0.1559224318658281,597.0,0.14093484419263455,FD001,bootstrap_gbr,2,1.0,calibration
4.9,419,612,3204,1,0.002380952380952381,0.16037735849056603,614.0,0.1449480642115203,FD001,bootstrap_gbr,2,1.0,calibration
4.95,419,623,3193,1,0.002380952380952381,0.16325995807127883,625.0,0.14754485363550518,FD001,bootstrap_gbr,2,1.0,calibration
5.0,419,631,3185,1,0.002380952380952381,0.16535639412997905,633.0,0.14943342776203966,FD001,bootstrap_gbr,2,1.0,calibration
5.05,419,648,3168,1,0.002380952380952381,0.16981132075471697,650.0,0.1534466477809254,FD001,bootstrap_gbr,2,1.0,calibration
5.1,419,672,3144,1,0.002380952380952381,0.1761006289308176,674.0,0.1591123701605288,FD001,bootstrap_gbr,2,1.0,calibration
5.15,419,688,3128,1,0.002380952380952381,0.18029350104821804,690.0,0.16288951841359772,FD001,bootstrap_gbr,2,1.0,calibration
5.2,419,703,3113,1,0.002380952380952381,0.18422431865828093,705.0,0.16643059490084985,FD001,bootstrap_gbr,2,1.0,calibration
5.25,419,712,3104,1,0.002380952380952381,0.18658280922431866,714.0,0.16855524079320114,FD001,bootstrap_gbr,2,1.0,calibration
5.3,420,716,3100,0,0.0,0.18763102725366876,716.0,0.16902738432483475,FD001,bootstrap_gbr,2,1.0,calibration
5.35,420,731,3085,0,0.0,0.19156184486373165,731.0,0.17256846081208688,FD001,bootstrap_gbr,2,1.0,calibration
5.4,420,755,3061,0,0.0,0.19785115303983228,755.0,0.17823418319169027,FD001,bootstrap_gbr,2,1.0,calibration
5.45,420,765,3051,0,0.0,0.20047169811320756,765.0,0.18059490084985835,FD001,bootstrap_gbr,2,1.0,calibration
5.5,420,780,3036,0,0.0,0.20440251572327045,780.0,0.18413597733711048,FD001,bootstrap_gbr,2,1.0,calibration
5.55,420,791,3025,0,0.0,0.20728511530398322,791.0,0.18673276676109538,FD001,bootstrap_gbr,2,1.0,calibration
5.6,420,803,3013,0,0.0,0.21042976939203353,803.0,0.18956562795089707,FD001,bootstrap_gbr,2,1.0,calibration
5.65,420,816,3000,0,0.0,0.2138364779874214,816.0,0.19263456090651557,FD001,bootstrap_gbr,2,1.0,calibration
5.7,420,834,2982,0,0.0,0.21855345911949686,834.0,0.19688385269121814,FD001,bootstrap_gbr,2,1.0,calibration
5.75,420,848,2968,0,0.0,0.2222222222222222,848.0,0.20018885741265344,FD001,bootstrap_gbr,2,1.0,calibration
5.8,420,860,2956,0,0.0,0.22536687631027252,860.0,0.20302171860245516,FD001,bootstrap_gbr,2,1.0,calibration
5.85,420,874,2942,0,0.0,0.2290356394129979,874.0,0.20632672332389046,FD001,bootstrap_gbr,2,1.0,calibration
5.9,420,892,2924,0,0.0,0.23375262054507337,892.0,0.210576015108593,FD001,bootstrap_gbr,2,1.0,calibration
5.95,420,914,2902,0,0.0,0.23951781970649896,914.0,0.21576959395656278,FD001,bootstrap_gbr,2,1.0,calibration
6.0,420,934,2882,0,0.0,0.24475890985324947,934.0,0.22049102927289896,FD001,bootstrap_gbr,2,1.0,calibration
0.0,368,82,3734,52,0.12380952380952381,0.02148846960167715,342.0,0.08073654390934844,FD001,bootstrap_gbr,5,1.0,calibration
0.05,369,84,3732,51,0.12142857142857143,0.0220125786163522,339.0,0.08002832861189801,FD001,bootstrap_gbr,5,1.0,calibration
0.1,369,85,3731,51,0.12142857142857143,0.022274633123689727,340.0,0.08026440037771483,FD001,bootstrap_gbr,5,1.0,calibration
0.15,370,86,3730,50,0.11904761904761904,0.022536687631027254,336.0,0.07932011331444759,FD001,bootstrap_gbr,5,1.0,calibration
0.2,370,86,3730,50,0.11904761904761904,0.022536687631027254,336.0,0.07932011331444759,FD001,bootstrap_gbr,5,1.0,calibration
0.25,373,86,3730,47,0.11190476190476191,0.022536687631027254,321.0,0.07577903682719547,FD001,bootstrap_gbr,5,1.0,calibration
0.3,375,87,3729,45,0.10714285714285714,0.02279874213836478,312.0,0.07365439093484419,FD001,bootstrap_gbr,5,1.0,calibration
0.35,377,89,3727,43,0.10238095238095238,0.023322851153039833,304.0,0.07176581680830972,FD001,bootstrap_gbr,5,1.0,calibration
0.4,378,90,3726,42,0.1,0.02358490566037736,300.0,0.0708215297450425,FD001,bootstrap_gbr,5,1.0,calibration
0.45,378,91,3725,42,0.1,0.023846960167714884,301.0,0.0710576015108593,FD001,bootstrap_gbr,5,1.0,calibration
0.5,378,93,3723,42,0.1,0.02437106918238994,303.0,0.07152974504249292,FD001,bootstrap_gbr,5,1.0,calibration
0.55,378,96,3720,42,0.1,0.025157232704402517,306.0,0.07223796033994334,FD001,bootstrap_gbr,5,1.0,calibration
0.6,379,98,3718,41,0.09761904761904762,0.025681341719077568,303.0,0.07152974504249292,FD001,bootstrap_gbr,5,1.0,calibration
0.65,381,101,3715,39,0.09285714285714286,0.026467505241090147,296.0,0.06987724268177525,FD001,bootstrap_gbr,5,1.0,calibration
0.7,382,101,3715,38,0.09047619047619047,0.026467505241090147,291.0,0.06869688385269122,FD001,bootstrap_gbr,5,1.0,calibration
0.75,383,108,3708,37,0.0880952380952381,0.02830188679245283,293.0,0.06916902738432483,FD001,bootstrap_gbr,5,1.0,calibration
0.8,384,110,3706,36,0.08571428571428572,0.028825995807127882,290.0,0.0684608120868744,FD001,bootstrap_gbr,5,1.0,calibration
0.85,384,114,3702,36,0.08571428571428572,0.029874213836477988,294.0,0.06940509915014165,FD001,bootstrap_gbr,5,1.0,calibration
0.9,385,118,3698,35,0.08333333333333333,0.030922431865828093,293.0,0.06916902738432483,FD001,bootstrap_gbr,5,1.0,calibration
0.95,386,121,3695,34,0.08095238095238096,0.03170859538784067,291.0,0.06869688385269122,FD001,bootstrap_gbr,5,1.0,calibration
1.0,387,122,3694,33,0.07857142857142857,0.0319706498951782,287.0,0.06775259678942398,FD001,bootstrap_gbr,5,1.0,calibration
1.05,388,123,3693,32,0.0761904761904762,0.03223270440251572,283.0,0.06680830972615676,FD001,bootstrap_gbr,5,1.0,calibration
1.1,392,125,3691,28,0.06666666666666667,0.03275681341719078,265.0,0.0625590179414542,FD001,bootstrap_gbr,5,1.0,calibration
1.15,395,125,3691,25,0.05952380952380952,0.03275681341719078,250.0,0.059017941454202076,FD001,bootstrap_gbr,5,1.0,calibration
1.2,396,129,3687,24,0.05714285714285714,0.03380503144654088,249.0,0.058781869688385266,FD001,bootstrap_gbr,5,1.0,calibration
1.25,396,131,3685,24,0.05714285714285714,0.034329140461215935,251.0,0.059254013220018886,FD001,bootstrap_gbr,5,1.0,calibration
1.3,397,134,3682,23,0.05476190476190476,0.03511530398322851,249.0,0.058781869688385266,FD001,bootstrap_gbr,5,1.0,calibration
1.35,399,135,3681,21,0.05,0.03537735849056604,240.0,0.056657223796033995,FD001,bootstrap_gbr,5,1.0,calibration
1.4,401,140,3676,19,0.04523809523809524,0.03668763102725367,235.0,0.05547686496694995,FD001,bootstrap_gbr,5,1.0,calibration
1.45,401,141,3675,19,0.04523809523809524,0.036949685534591194,236.0,0.05571293673276676,FD001,bootstrap_gbr,5,1.0,calibration
1.5,403,144,3672,17,0.04047619047619048,0.03773584905660377,229.0,0.054060434372049104,FD001,bootstrap_gbr,5,1.0,calibration
1.55,403,147,3669,17,0.04047619047619048,0.03852201257861635,232.0,0.05476864966949953,FD001,bootstrap_gbr,5,1.0,calibration
1.6,403,151,3665,17,0.04047619047619048,0.03957023060796646,236.0,0.05571293673276676,FD001,bootstrap_gbr,5,1.0,calibration
1.65,404,151,3665,16,0.0380952380952381,0.03957023060796646,231.0,0.05453257790368272,FD001,bootstrap_gbr,5,1.0,calibration
1.7,404,152,3664,16,0.0380952380952381,0.039832285115303984,232.0,0.05476864966949953,FD001,bootstrap_gbr,5,1.0,calibration
1.75,405,154,3662,15,0.03571428571428571,0.04035639412997904,229.0,0.054060434372049104,FD001,bootstrap_gbr,5,1.0,calibration
1.8,406,159,3657,14,0.03333333333333333,0.041666666666666664,229.0,0.054060434372049104,FD001,bootstrap_gbr,5,1.0,calibration
1.85,406,164,3652,14,0.03333333333333333,0.0429769392033543,234.0,0.05524079320113314,FD001,bootstrap_gbr,5,1.0,calibration
1.9,407,166,3650,13,0.030952380952380953,0.04350104821802935,231.0,0.05453257790368272,FD001,bootstrap_gbr,5,1.0,calibration
1.95,407,169,3647,13,0.030952380952380953,0.04428721174004193,234.0,0.05524079320113314,FD001,bootstrap_gbr,5,1.0,calibration
2.0,407,172,3644,13,0.030952380952380953,0.04507337526205451,237.0,0.05594900849858357,FD001,bootstrap_gbr,5,1.0,calibration
2.05,408,173,3643,12,0.02857142857142857,0.04533542976939203,233.0,0.05500472143531634,FD001,bootstrap_gbr,5,1.0,calibration
2.1,408,175,3641,12,0.02857142857142857,0.04585953878406709,235.0,0.05547686496694995,FD001,bootstrap_gbr,5,1.0,calibration
2.15,408,178,3638,12,0.02857142857142857,0.046645702306079666,238.0,0.056185080264400375,FD001,bootstrap_gbr,5,1.0,calibration
2.2,410,182,3634,10,0.023809523809523808,0.04769392033542977,232.0,0.05476864966949953,FD001,bootstrap_gbr,5,1.0,calibration
2.25,410,184,3632,10,0.023809523809523808,0.04821802935010482,234.0,0.05524079320113314,FD001,bootstrap_gbr,5,1.0,calibration
2.3,410,186,3630,10,0.023809523809523808,0.04874213836477988,236.0,0.05571293673276676,FD001,bootstrap_gbr,5,1.0,calibration
2.35,410,190,3626,10,0.023809523809523808,0.04979035639412998,240.0,0.056657223796033995,FD001,bootstrap_gbr,5,1.0,calibration
2.4,410,194,3622,10,0.023809523809523808,0.05083857442348008,244.0,0.05760151085930123,FD001,bootstrap_gbr,5,1.0,calibration
2.45,411,196,3620,9,0.02142857142857143,0.051362683438155136,241.0,0.056893295561850805,FD001,bootstrap_gbr,5,1.0,calibration
2.5,411,205,3611,9,0.02142857142857143,0.05372117400419287,250.0,0.059017941454202076,FD001,bootstrap_gbr,5,1.0,calibration
2.55,412,208,3608,8,0.01904761904761905,0.05450733752620545,248.0,0.05854579792256846,FD001,bootstrap_gbr,5,1.0,calibration
2.6,413,214,3602,7,0.016666666666666666,0.05607966457023061,249.0,0.058781869688385266,FD001,bootstrap_gbr,5,1.0,calibration
2.65,413,218,3598,7,0.016666666666666666,0.05712788259958071,253.0,0.0597261567516525,FD001,bootstrap_gbr,5,1.0,calibration
2.7,413,224,3592,7,0.016666666666666666,0.05870020964360587,259.0,0.061142587346553354,FD001,bootstrap_gbr,5,1.0,calibration
2.75,413,228,3588,7,0.016666666666666666,0.059748427672955975,263.0,0.06208687440982059,FD001,bootstrap_gbr,5,1.0,calibration
2.8,413,230,3586,7,0.016666666666666666,0.06027253668763103,265.0,0.0625590179414542,FD001,bootstrap_gbr,5,1.0,calibration
2.85,413,232,3584,7,0.016666666666666666,0.06079664570230608,267.0,0.06303116147308782,FD001,bootstrap_gbr,5,1.0,calibration
2.9,413,234,3582,7,0.016666666666666666,0.06132075471698113,269.0,0.06350330500472144,FD001,bootstrap_gbr,5,1.0,calibration
2.95,413,238,3578,7,0.016666666666666666,0.062368972746331235,273.0,0.06444759206798867,FD001,bootstrap_gbr,5,1.0,calibration
3.0,413,242,3574,7,0.016666666666666666,0.06341719077568134,277.0,0.0653918791312559,FD001,bootstrap_gbr,5,1.0,calibration
3.05,413,247,3569,7,0.016666666666666666,0.06472746331236898,282.0,0.06657223796033994,FD001,bootstrap_gbr,5,1.0,calibration
3.1,413,256,3560,7,0.016666666666666666,0.06708595387840671,291.0,0.06869688385269122,FD001,bootstrap_gbr,5,1.0,calibration
3.15,413,264,3552,7,0.016666666666666666,0.06918238993710692,299.0,0.07058545797922569,FD001,bootstrap_gbr,5,1.0,calibration
3.2,413,266,3550,7,0.016666666666666666,0.06970649895178196,301.0,0.0710576015108593,FD001,bootstrap_gbr,5,1.0,calibration
3.25,415,272,3544,5,0.011904761904761904,0.07127882599580712,297.0,0.07011331444759207,FD001,bootstrap_gbr,5,1.0,calibration
3.3,415,275,3541,5,0.011904761904761904,0.0720649895178197,300.0,0.0708215297450425,FD001,bootstrap_gbr,5,1.0,calibration
3.35,415,281,3535,5,0.011904761904761904,0.07363731656184487,306.0,0.07223796033994334,FD001,bootstrap_gbr,5,1.0,calibration
3.4,415,287,3529,5,0.011904761904761904,0.07520964360587003,312.0,0.07365439093484419,FD001,bootstrap_gbr,5,1.0,calibration
3.45,416,290,3526,4,0.009523809523809525,0.0759958071278826,310.0,0.07318224740321058,FD001,bootstrap_gbr,5,1.0,calibration
3.5,416,298,3518,4,0.009523809523809525,0.07809224318658281,318.0,0.07507082152974505,FD001,bootstrap_gbr,5,1.0,calibration
3.55,416,312,3504,4,0.009523809523809525,0.08176100628930817,332.0,0.07837582625118036,FD001,bootstrap_gbr,5,1.0,calibration
3.6,417,317,3499,3,0.007142857142857143,0.08307127882599581,332.0,0.07837582625118036,FD001,bootstrap_gbr,5,1.0,calibration
3.65,417,322,3494,3,0.007142857142857143,0.08438155136268344,337.0,0.0795561850802644,FD001,bootstrap_gbr,5,1.0,calibration
3.7,417,334,3482,3,0.007142857142857143,0.08752620545073375,349.0,0.0823890462700661,FD001,bootstrap_gbr,5,1.0,calibration
3.75,417,343,3473,3,0.007142857142857143,0.08988469601677149,358.0,0.08451369216241737,FD001,bootstrap_gbr,5,1.0,calibration
3.8,417,351,3465,3,0.007142857142857143,0.09198113207547169,366.0,0.08640226628895184,FD001,bootstrap_gbr,5,1.0,calibration
3.85,417,357,3459,3,0.007142857142857143,0.09355345911949685,372.0,0.08781869688385269,FD001,bootstrap_gbr,5,1.0,calibration
3.9,417,368,3448,3,0.007142857142857143,0.09643605870020965,383.0,0.09041548630783758,FD001,bootstrap_gbr,5,1.0,calibration
3.95,417,380,3436,3,0.007142857142857143,0.09958071278825996,395.0,0.09324834749763929,FD001,bootstrap_gbr,5,1.0,calibration
4.0,417,390,3426,3,0.007142857142857143,0.10220125786163523,405.0,0.09560906515580736,FD001,bootstrap_gbr,5,1.0,calibration
4.05,417,402,3414,3,0.007142857142857143,0.10534591194968554,417.0,0.09844192634560907,FD001,bootstrap_gbr,5,1.0,calibration
4.1,417,409,3407,3,0.007142857142857143,0.10718029350104821,424.0,0.10009442870632672,FD001,bootstrap_gbr,5,1.0,calibration
