k,TP_maintained_risky,FP_unnecessary_maintenance,TN_correct_no_maintenance,FN_missed_risky_cases,false_negative_rate,false_positive_rate,total_cost,average_cost_per_sample,dataset,method,cost_fn,cost_fp,split_used_for_k_selection
1.15,911,1102,9796,139,0.13238095238095238,0.1011194714626537,1380.0,0.11550050217609642,FD004,quantile_gbr,2,1.0,calibration
1.2,942,1403,9495,108,0.10285714285714286,0.12873921820517525,1619.0,0.1355038500167392,FD004,quantile_gbr,2,1.0,calibration
1.25,971,1814,9084,79,0.07523809523809524,0.16645256010277115,1972.0,0.1650485436893204,FD004,quantile_gbr,2,1.0,calibration
1.3,1002,2590,8308,48,0.045714285714285714,0.23765828592402274,2686.0,0.22480749916303983,FD004,quantile_gbr,2,1.0,calibration
1.35,1018,3727,7171,32,0.030476190476190476,0.3419893558451092,3791.0,0.3172915969199866,FD004,quantile_gbr,2,1.0,calibration
1.4,1026,4201,6697,24,0.022857142857142857,0.385483574967884,4249.0,0.3556243722798795,FD004,quantile_gbr,2,1.0,calibration
1.45,1034,4656,6242,16,0.015238095238095238,0.4272343549275096,4688.0,0.3923669233344493,FD004,quantile_gbr,2,1.0,calibration
1.5,1035,5090,5808,15,0.014285714285714285,0.4670581758120756,5120.0,0.42852360227653163,FD004,quantile_gbr,2,1.0,calibration
1.55,1035,5497,5401,15,0.014285714285714285,0.5044044778858506,5527.0,0.46258788081687313,FD004,quantile_gbr,2,1.0,calibration
1.6,1037,6054,4844,13,0.012380952380952381,0.5555147733529088,6080.0,0.5088717777033813,FD004,quantile_gbr,2,1.0,calibration
1.65,1039,6545,4353,11,0.010476190476190476,0.6005689117269224,6567.0,0.5496317375292936,FD004,quantile_gbr,2,1.0,calibration
1.7,1041,7046,3852,9,0.008571428571428572,0.6465406496604882,7064.0,0.5912286575159023,FD004,quantile_gbr,2,1.0,calibration
1.75,1042,7486,3412,8,0.007619047619047619,0.6869150302807855,7502.0,0.6278875125544024,FD004,quantile_gbr,2,1.0,calibration
1.8,1044,7811,3087,6,0.005714285714285714,0.7167370159662323,7823.0,0.6547539337127553,FD004,quantile_gbr,2,1.0,calibration
1.85,1046,8459,2439,4,0.0038095238095238095,0.7761974674252157,8467.0,0.7086541680616003,FD004,quantile_gbr,2,1.0,calibration
1.9,1048,8834,2064,2,0.0019047619047619048,0.8106074509084236,8838.0,0.7397053900234349,FD004,quantile_gbr,2,1.0,calibration
1.95,1048,9005,1893,2,0.0019047619047619048,0.8262984033767664,9009.0,0.7540174087713425,FD004,quantile_gbr,2,1.0,calibration
2.0,1048,9287,1611,2,0.0019047619047619048,0.8521747109561387,9291.0,0.7776196853029795,FD004,quantile_gbr,2,1.0,calibration
2.05,1048,9484,1414,2,0.0019047619047619048,0.8702514222793173,9488.0,0.7941078004686977,FD004,quantile_gbr,2,1.0,calibration
2.1,1048,9601,1297,2,0.0019047619047619048,0.8809873371260781,9605.0,0.8039002343488449,FD004,quantile_gbr,2,1.0,calibration
2.15,1049,9711,1187,1,0.0009523809523809524,0.8910809322811525,9713.0,0.8129394040843656,FD004,quantile_gbr,2,1.0,calibration
2.2,1049,9799,1099,1,0.0009523809523809524,0.8991558084052119,9801.0,0.8203046534984935,FD004,quantile_gbr,2,1.0,calibration
2.25,1049,9869,1029,1,0.0009523809523809524,0.9055790053220775,9871.0,0.826163374623368,FD004,quantile_gbr,2,1.0,calibration
2.3,1049,9946,952,1,0.0009523809523809524,0.9126445219306295,9948.0,0.8326079678607299,FD004,quantile_gbr,2,1.0,calibration
2.35,1049,10015,883,1,0.0009523809523809524,0.9189759588915397,10017.0,0.8383829929695347,FD004,quantile_gbr,2,1.0,calibration
2.4,1049,10088,810,1,0.0009523809523809524,0.9256744356762708,10090.0,0.844492802142618,FD004,quantile_gbr,2,1.0,calibration
2.45,1049,10164,734,1,0.0009523809523809524,0.9326481923288676,10166.0,0.8508536993639103,FD004,quantile_gbr,2,1.0,calibration
2.5,1049,10242,656,1,0.0009523809523809524,0.9398054688933749,10244.0,0.8573819886173418,FD004,quantile_gbr,2,1.0,calibration
2.55,1049,10296,602,1,0.0009523809523809524,0.9447605065149569,10298.0,0.8619015734851021,FD004,quantile_gbr,2,1.0,calibration
2.6,1049,10357,541,1,0.0009523809523809524,0.9503578638282254,10359.0,0.8670070304653499,FD004,quantile_gbr,2,1.0,calibration
2.65,1049,10401,497,1,0.0009523809523809524,0.9543953018902551,10403.0,0.8706896551724138,FD004,quantile_gbr,2,1.0,calibration
2.7,1049,10447,451,1,0.0009523809523809524,0.9586162598641953,10449.0,0.874539671911617,FD004,quantile_gbr,2,1.0,calibration
2.75,1049,10509,389,1,0.0009523809523809524,0.964305377133419,10511.0,0.8797288249079344,FD004,quantile_gbr,2,1.0,calibration
2.8,1049,10545,353,1,0.0009523809523809524,0.9676087355478069,10547.0,0.8827418814864413,FD004,quantile_gbr,2,1.0,calibration
2.85,1049,10617,281,1,0.0009523809523809524,0.9742154523765829,10619.0,0.888767994643455,FD004,quantile_gbr,2,1.0,calibration
2.9,1049,10653,245,1,0.0009523809523809524,0.9775188107909708,10655.0,0.8917810512219618,FD004,quantile_gbr,2,1.0,calibration
2.95,1049,10674,224,1,0.0009523809523809524,0.9794457698660305,10676.0,0.8935386675594241,FD004,quantile_gbr,2,1.0,calibration
3.0,1049,10705,193,1,0.0009523809523809524,0.9822903285006424,10707.0,0.8961332440575829,FD004,quantile_gbr,2,1.0,calibration
3.05,1049,10712,186,1,0.0009523809523809524,0.9829326481923288,10714.0,0.8967191161700703,FD004,quantile_gbr,2,1.0,calibration
3.1,1049,10720,178,1,0.0009523809523809524,0.9836667278399707,10722.0,0.8973886842986274,FD004,quantile_gbr,2,1.0,calibration
3.15,1049,10727,171,1,0.0009523809523809524,0.9843090475316572,10729.0,0.8979745564111148,FD004,quantile_gbr,2,1.0,calibration
3.2,1049,10734,164,1,0.0009523809523809524,0.9849513672233438,10736.0,0.8985604285236023,FD004,quantile_gbr,2,1.0,calibration
3.25,1049,10737,161,1,0.0009523809523809524,0.9852266470912094,10739.0,0.8988115165718111,FD004,quantile_gbr,2,1.0,calibration
3.3,1049,10741,157,1,0.0009523809523809524,0.9855936869150302,10743.0,0.8991463006360897,FD004,quantile_gbr,2,1.0,calibration
3.35,1049,10748,150,1,0.0009523809523809524,0.9862360066067168,10750.0,0.8997321727485772,FD004,quantile_gbr,2,1.0,calibration
3.4,1049,10751,147,1,0.0009523809523809524,0.9865112864745825,10753.0,0.899983260796786,FD004,quantile_gbr,2,1.0,calibration
3.45,1049,10754,144,1,0.0009523809523809524,0.9867865663424481,10756.0,0.900234348844995,FD004,quantile_gbr,2,1.0,calibration
3.5,1049,10760,138,1,0.0009523809523809524,0.9873371260781795,10762.0,0.9007365249414128,FD004,quantile_gbr,2,1.0,calibration
3.55,1049,10765,133,1,0.0009523809523809524,0.9877959258579556,10767.0,0.9011550050217609,FD004,quantile_gbr,2,1.0,calibration
3.6,1049,10768,130,1,0.0009523809523809524,0.9880712057258213,10770.0,0.9014060930699699,FD004,quantile_gbr,2,1.0,calibration
3.65,1049,10770,128,1,0.0009523809523809524,0.9882547256377316,10772.0,0.9015734851021091,FD004,quantile_gbr,2,1.0,calibration
3.7,1049,10772,126,1,0.0009523809523809524,0.9884382455496421,10774.0,0.9017408771342484,FD004,quantile_gbr,2,1.0,calibration
3.75,1049,10775,123,1,0.0009523809523809524,0.9887135254175078,10777.0,0.9019919651824573,FD004,quantile_gbr,2,1.0,calibration
3.8,1049,10778,120,1,0.0009523809523809524,0.9889888052853735,10780.0,0.9022430532306662,FD004,quantile_gbr,2,1.0,calibration
3.85,1049,10785,113,1,0.0009523809523809524,0.98963112497706,10787.0,0.9028289253431536,FD004,quantile_gbr,2,1.0,calibration
3.9,1049,10788,110,1,0.0009523809523809524,0.9899064048449256,10790.0,0.9030800133913626,FD004,quantile_gbr,2,1.0,calibration
3.95,1049,10789,109,1,0.0009523809523809524,0.9899981648008809,10791.0,0.9031637094074322,FD004,quantile_gbr,2,1.0,calibration
4.0,1049,10791,107,1,0.0009523809523809524,0.9901816847127913,10793.0,0.9033311014395715,FD004,quantile_gbr,2,1.0,calibration
4.05,1049,10794,104,1,0.0009523809523809524,0.990456964580657,10796.0,0.9035821894877804,FD004,quantile_gbr,2,1.0,calibration
4.1,1049,10796,102,1,0.0009523809523809524,0.9906404844925675,10798.0,0.9037495815199197,FD004,quantile_gbr,2,1.0,calibration
4.15,1049,10797,101,1,0.0009523809523809524,0.9907322444485227,10799.0,0.9038332775359893,FD004,quantile_gbr,2,1.0,calibration
4.2,1049,10797,101,1,0.0009523809523809524,0.9907322444485227,10799.0,0.9038332775359893,FD004,quantile_gbr,2,1.0,calibration
4.25,1049,10798,100,1,0.0009523809523809524,0.9908240044044779,10800.0,0.9039169735520589,FD004,quantile_gbr,2,1.0,calibration
4.3,1049,10800,98,1,0.0009523809523809524,0.9910075243163883,10802.0,0.9040843655841982,FD004,quantile_gbr,2,1.0,calibration
4.35,1049,10803,95,1,0.0009523809523809524,0.991282804184254,10805.0,0.9043354536324071,FD004,quantile_gbr,2,1.0,calibration
4.4,1049,10803,95,1,0.0009523809523809524,0.991282804184254,10805.0,0.9043354536324071,FD004,quantile_gbr,2,1.0,calibration
4.45,1049,10804,94,1,0.0009523809523809524,0.9913745641402092,10806.0,0.9044191496484767,FD004,quantile_gbr,2,1.0,calibration
4.5,1049,10805,93,1,0.0009523809523809524,0.9914663240961644,10807.0,0.9045028456645464,FD004,quantile_gbr,2,1.0,calibration
4.55,1049,10806,92,1,0.0009523809523809524,0.9915580840521196,10808.0,0.904586541680616,FD004,quantile_gbr,2,1.0,calibration
4.6,1049,10808,90,1,0.0009523809523809524,0.9917416039640301,10810.0,0.9047539337127553,FD004,quantile_gbr,2,1.0,calibration
4.65,1049,10811,87,1,0.0009523809523809524,0.9920168838318958,10813.0,0.9050050217609642,FD004,quantile_gbr,2,1.0,calibration
4.7,1049,10818,80,1,0.0009523809523809524,0.9926592035235823,10820.0,0.9055908938734516,FD004,quantile_gbr,2,1.0,calibration
4.75,1049,10822,76,1,0.0009523809523809524,0.9930262433474032,10824.0,0.9059256779377302,FD004,quantile_gbr,2,1.0,calibration
4.8,1049,10824,74,1,0.0009523809523809524,0.9932097632593136,10826.0,0.9060930699698694,FD004,quantile_gbr,2,1.0,calibration
4.85,1049,10826,72,1,0.0009523809523809524,0.9933932831712241,10828.0,0.9062604620020087,FD004,quantile_gbr,2,1.0,calibration
4.9,1049,10826,72,1,0.0009523809523809524,0.9933932831712241,10828.0,0.9062604620020087,FD004,quantile_gbr,2,1.0,calibration
4.95,1049,10827,71,1,0.0009523809523809524,0.9934850431271793,10829.0,0.9063441580180783,FD004,quantile_gbr,2,1.0,calibration
5.0,1049,10829,69,1,0.0009523809523809524,0.9936685630390898,10831.0,0.9065115500502177,FD004,quantile_gbr,2,1.0,calibration
5.05,1049,10829,69,1,0.0009523809523809524,0.9936685630390898,10831.0,0.9065115500502177,FD004,quantile_gbr,2,1.0,calibration
5.1,1049,10829,69,1,0.0009523809523809524,0.9936685630390898,10831.0,0.9065115500502177,FD004,quantile_gbr,2,1.0,calibration
5.15,1049,10830,68,1,0.0009523809523809524,0.9937603229950449,10832.0,0.9065952460662873,FD004,quantile_gbr,2,1.0,calibration
5.2,1049,10830,68,1,0.0009523809523809524,0.9937603229950449,10832.0,0.9065952460662873,FD004,quantile_gbr,2,1.0,calibration
5.25,1049,10830,68,1,0.0009523809523809524,0.9937603229950449,10832.0,0.9065952460662873,FD004,quantile_gbr,2,1.0,calibration
5.3,1049,10833,65,1,0.0009523809523809524,0.9940356028629106,10835.0,0.9068463341144961,FD004,quantile_gbr,2,1.0,calibration
5.35,1049,10833,65,1,0.0009523809523809524,0.9940356028629106,10835.0,0.9068463341144961,FD004,quantile_gbr,2,1.0,calibration
5.4,1049,10834,64,1,0.0009523809523809524,0.9941273628188658,10836.0,0.9069300301305658,FD004,quantile_gbr,2,1.0,calibration
5.45,1049,10834,64,1,0.0009523809523809524,0.9941273628188658,10836.0,0.9069300301305658,FD004,quantile_gbr,2,1.0,calibration
5.5,1049,10834,64,1,0.0009523809523809524,0.9941273628188658,10836.0,0.9069300301305658,FD004,quantile_gbr,2,1.0,calibration
5.55,1049,10835,63,1,0.0009523809523809524,0.994219122774821,10837.0,0.9070137261466354,FD004,quantile_gbr,2,1.0,calibration
5.6,1049,10835,63,1,0.0009523809523809524,0.994219122774821,10837.0,0.9070137261466354,FD004,quantile_gbr,2,1.0,calibration
5.65,1049,10835,63,1,0.0009523809523809524,0.994219122774821,10837.0,0.9070137261466354,FD004,quantile_gbr,2,1.0,calibration
5.7,1049,10836,62,1,0.0009523809523809524,0.9943108827307763,10838.0,0.9070974221627051,FD004,quantile_gbr,2,1.0,calibration
5.75,1049,10836,62,1,0.0009523809523809524,0.9943108827307763,10838.0,0.9070974221627051,FD004,quantile_gbr,2,1.0,calibration
5.8,1049,10836,62,1,0.0009523809523809524,0.9943108827307763,10838.0,0.9070974221627051,FD004,quantile_gbr,2,1.0,calibration
5.85,1049,10837,61,1,0.0009523809523809524,0.9944026426867315,10839.0,0.9071811181787747,FD004,quantile_gbr,2,1.0,calibration
5.9,1049,10837,61,1,0.0009523809523809524,0.9944026426867315,10839.0,0.9071811181787747,FD004,quantile_gbr,2,1.0,calibration
5.95,1049,10837,61,1,0.0009523809523809524,0.9944026426867315,10839.0,0.9071811181787747,FD004,quantile_gbr,2,1.0,calibration
6.0,1049,10838,60,1,0.0009523809523809524,0.9944944026426867,10840.0,0.9072648141948443,FD004,quantile_gbr,2,1.0,calibration
0.0,288,134,10764,762,0.7257142857142858,0.012295834097999633,3944.0,0.3300970873786408,FD004,quantile_gbr,5,1.0,calibration
0.05,292,141,10757,758,0.7219047619047619,0.01293815378968618,3931.0,0.3290090391697355,FD004,quantile_gbr,5,1.0,calibration
0.1,294,146,10752,756,0.72,0.013396953569462286,3926.0,0.32859055908938734,FD004,quantile_gbr,5,1.0,calibration
0.15,297,148,10750,753,0.7171428571428572,0.013580473481372729,3913.0,0.3275025108804821,FD004,quantile_gbr,5,1.0,calibration
0.2,303,155,10743,747,0.7114285714285714,0.014222793173059276,3890.0,0.32557750251088047,FD004,quantile_gbr,5,1.0,calibration
0.25,305,157,10741,745,0.7095238095238096,0.01440631308496972,3882.0,0.3249079343823234,FD004,quantile_gbr,5,1.0,calibration
0.3,309,162,10736,741,0.7057142857142857,0.014865112864745825,3867.0,0.3236524941412789,FD004,quantile_gbr,5,1.0,calibration
0.35,314,164,10734,736,0.700952380952381,0.015048632776656266,3844.0,0.32172748577167726,FD004,quantile_gbr,5,1.0,calibration
0.4,320,164,10734,730,0.6952380952380952,0.015048632776656266,3814.0,0.31921660528958823,FD004,quantile_gbr,5,1.0,calibration
0.45,331,169,10729,719,0.6847619047619048,0.015507432556432372,3764.0,0.31503180448610646,FD004,quantile_gbr,5,1.0,calibration
0.5,347,174,10724,703,0.6695238095238095,0.015966232336208478,3689.0,0.30875460328088383,FD004,quantile_gbr,5,1.0,calibration
0.55,362,180,10718,688,0.6552380952380953,0.016516792071939807,3620.0,0.302979578172079,FD004,quantile_gbr,5,1.0,calibration
0.6,388,191,10707,662,0.6304761904761905,0.017526151587447237,3501.0,0.29301975225979243,FD004,quantile_gbr,5,1.0,calibration
0.65,436,203,10695,614,0.5847619047619048,0.01862727105890989,3273.0,0.27393706059591566,FD004,quantile_gbr,5,1.0,calibration
0.7,459,219,10679,591,0.5628571428571428,0.02009543035419343,3174.0,0.2656511550050218,FD004,quantile_gbr,5,1.0,calibration
0.75,492,236,10662,558,0.5314285714285715,0.021655349605432188,3026.0,0.25326414462671576,FD004,quantile_gbr,5,1.0,calibration
0.8,519,248,10650,531,0.5057142857142857,0.022756469076894843,2903.0,0.24296953465015064,FD004,quantile_gbr,5,1.0,calibration
0.85,555,277,10621,495,0.4714285714285714,0.025417507799596256,2752.0,0.23033143622363575,FD004,quantile_gbr,5,1.0,calibration
0.9,657,330,10568,393,0.3742857142857143,0.030280785465222976,2295.0,0.1920823568798125,FD004,quantile_gbr,5,1.0,calibration
0.95,716,417,10481,334,0.3180952380952381,0.03826390163332721,2087.0,0.17467358553732842,FD004,quantile_gbr,5,1.0,calibration
1.0,773,505,10393,277,0.2638095238095238,0.04633877775738668,1890.0,0.15818547037161032,FD004,quantile_gbr,5,1.0,calibration
1.05,813,656,10242,237,0.2257142857142857,0.060194531106625065,1841.0,0.1540843655841982,FD004,quantile_gbr,5,1.0,calibration
1.1,860,832,10066,190,0.18095238095238095,0.07634428335474398,1782.0,0.14914630063608972,FD004,quantile_gbr,5,1.0,calibration
1.15,911,1102,9796,139,0.13238095238095238,0.1011194714626537,1797.0,0.15040174087713426,FD004,quantile_gbr,5,1.0,calibration
1.2,942,1403,9495,108,0.10285714285714286,0.12873921820517525,1943.0,0.16262135922330098,FD004,quantile_gbr,5,1.0,calibration
1.25,971,1814,9084,79,0.07523809523809524,0.16645256010277115,2209.0,0.1848844994978239,FD004,quantile_gbr,5,1.0,calibration
1.3,1002,2590,8308,48,0.045714285714285714,0.23765828592402274,2830.0,0.2368597254770673,FD004,quantile_gbr,5,1.0,calibration
1.35,1018,3727,7171,32,0.030476190476190476,0.3419893558451092,3887.0,0.3253264144626716,FD004,quantile_gbr,5,1.0,calibration
1.4,1026,4201,6697,24,0.022857142857142857,0.385483574967884,4321.0,0.3616504854368932,FD004,quantile_gbr,5,1.0,calibration
1.45,1034,4656,6242,16,0.015238095238095238,0.4272343549275096,4736.0,0.39638433210579177,FD004,quantile_gbr,5,1.0,calibration
1.5,1035,5090,5808,15,0.014285714285714285,0.4670581758120756,5165.0,0.43228992299966523,FD004,quantile_gbr,5,1.0,calibration
1.55,1035,5497,5401,15,0.014285714285714285,0.5044044778858506,5572.0,0.4663542015400067,FD004,quantile_gbr,5,1.0,calibration
1.6,1037,6054,4844,13,0.012380952380952381,0.5555147733529088,6119.0,0.5121359223300971,FD004,quantile_gbr,5,1.0,calibration
1.65,1039,6545,4353,11,0.010476190476190476,0.6005689117269224,6600.0,0.5523937060595916,FD004,quantile_gbr,5,1.0,calibration
1.7,1041,7046,3852,9,0.008571428571428572,0.6465406496604882,7091.0,0.5934884499497823,FD004,quantile_gbr,5,1.0,calibration
1.75,1042,7486,3412,8,0.007619047619047619,0.6869150302807855,7526.0,0.6298962169400737,FD004,quantile_gbr,5,1.0,calibration
1.8,1044,7811,3087,6,0.005714285714285714,0.7167370159662323,7841.0,0.6562604620020087,FD004,quantile_gbr,5,1.0,calibration
1.85,1046,8459,2439,4,0.0038095238095238095,0.7761974674252157,8479.0,0.7096585202544359,FD004,quantile_gbr,5,1.0,calibration
1.9,1048,8834,2064,2,0.0019047619047619048,0.8106074509084236,8844.0,0.7402075661198527,FD004,quantile_gbr,5,1.0,calibration
1.95,1048,9005,1893,2,0.0019047619047619048,0.8262984033767664,9015.0,0.7545195848677603,FD004,quantile_gbr,5,1.0,calibration
2.0,1048,9287,1611,2,0.0019047619047619048,0.8521747109561387,9297.0,0.7781218613993974,FD004,quantile_gbr,5,1.0,calibration
2.05,1048,9484,1414,2,0.0019047619047619048,0.8702514222793173,9494.0,0.7946099765651155,FD004,quantile_gbr,5,1.0,calibration
2.1,1048,9601,1297,2,0.0019047619047619048,0.8809873371260781,9611.0,0.8044024104452628,FD004,quantile_gbr,5,1.0,calibration
2.15,1049,9711,1187,1,0.0009523809523809524,0.8910809322811525,9716.0,0.8131904921325744,FD004,quantile_gbr,5,1.0,calibration
2.2,1049,9799,1099,1,0.0009523809523809524,0.8991558084052119,9804.0,0.8205557415467024,FD004,quantile_gbr,5,1.0,calibration
2.25,1049,9869,1029,1,0.0009523809523809524,0.9055790053220775,9874.0,0.8264144626715768,FD004,quantile_gbr,5,1.0,calibration
2.3,1049,9946,952,1,0.0009523809523809524,0.9126445219306295,9951.0,0.8328590559089387,FD004,quantile_gbr,5,1.0,calibration
2.35,1049,10015,883,1,0.0009523809523809524,0.9189759588915397,10020.0,0.8386340810177435,FD004,quantile_gbr,5,1.0,calibration
2.4,1049,10088,810,1,0.0009523809523809524,0.9256744356762708,10093.0,0.844743890190827,FD004,quantile_gbr,5,1.0,calibration
2.45,1049,10164,734,1,0.0009523809523809524,0.9326481923288676,10169.0,0.8511047874121191,FD004,quantile_gbr,5,1.0,calibration
2.5,1049,10242,656,1,0.0009523809523809524,0.9398054688933749,10247.0,0.8576330766655507,FD004,quantile_gbr,5,1.0,calibration
2.55,1049,10296,602,1,0.0009523809523809524,0.9447605065149569,10301.0,0.862152661533311,FD004,quantile_gbr,5,1.0,calibration
2.6,1049,10357,541,1,0.0009523809523809524,0.9503578638282254,10362.0,0.8672581185135587,FD004,quantile_gbr,5,1.0,calibration
2.65,1049,10401,497,1,0.0009523809523809524,0.9543953018902551,10406.0,0.8709407432206226,FD004,quantile_gbr,5,1.0,calibration
2.7,1049,10447,451,1,0.0009523809523809524,0.9586162598641953,10452.0,0.8747907599598259,FD004,quantile_gbr,5,1.0,calibration
2.75,1049,10509,389,1,0.0009523809523809524,0.964305377133419,10514.0,0.8799799129561433,FD004,quantile_gbr,5,1.0,calibration
2.8,1049,10545,353,1,0.0009523809523809524,0.9676087355478069,10550.0,0.8829929695346501,FD004,quantile_gbr,5,1.0,calibration
2.85,1049,10617,281,1,0.0009523809523809524,0.9742154523765829,10622.0,0.8890190826916639,FD004,quantile_gbr,5,1.0,calibration
2.9,1049,10653,245,1,0.0009523809523809524,0.9775188107909708,10658.0,0.8920321392701708,FD004,quantile_gbr,5,1.0,calibration
2.95,1049,10674,224,1,0.0009523809523809524,0.9794457698660305,10679.0,0.8937897556076331,FD004,quantile_gbr,5,1.0,calibration
3.0,1049,10705,193,1,0.0009523809523809524,0.9822903285006424,10710.0,0.8963843321057917,FD004,quantile_gbr,5,1.0,calibration
3.05,1049,10712,186,1,0.0009523809523809524,0.9829326481923288,10717.0,0.8969702042182792,FD004,quantile_gbr,5,1.0,calibration
3.1,1049,10720,178,1,0.0009523809523809524,0.9836667278399707,10725.0,0.8976397723468363,FD004,quantile_gbr,5,1.0,calibration
3.15,1049,10727,171,1,0.0009523809523809524,0.9843090475316572,10732.0,0.8982256444593237,FD004,quantile_gbr,5,1.0,calibration
3.2,1049,10734,164,1,0.0009523809523809524,0.9849513672233438,10739.0,0.8988115165718111,FD004,quantile_gbr,5,1.0,calibration
3.25,1049,10737,161,1,0.0009523809523809524,0.9852266470912094,10742.0,0.8990626046200201,FD004,quantile_gbr,5,1.0,calibration
3.3,1049,10741,157,1,0.0009523809523809524,0.9855936869150302,10746.0,0.8993973886842986,FD004,quantile_gbr,5,1.0,calibration
3.35,1049,10748,150,1,0.0009523809523809524,0.9862360066067168,10753.0,0.899983260796786,FD004,quantile_gbr,5,1.0,calibration
3.4,1049,10751,147,1,0.0009523809523809524,0.9865112864745825,10756.0,0.900234348844995,FD004,quantile_gbr,5,1.0,calibration
3.45,1049,10754,144,1,0.0009523809523809524,0.9867865663424481,10759.0,0.9004854368932039,FD004,quantile_gbr,5,1.0,calibration
3.5,1049,10760,138,1,0.0009523809523809524,0.9873371260781795,10765.0,0.9009876129896217,FD004,quantile_gbr,5,1.0,calibration
3.55,1049,10765,133,1,0.0009523809523809524,0.9877959258579556,10770.0,0.9014060930699699,FD004,quantile_gbr,5,1.0,calibration
3.6,1049,10768,130,1,0.0009523809523809524,0.9880712057258213,10773.0,0.9016571811181788,FD004,quantile_gbr,5,1.0,calibration
3.65,1049,10770,128,1,0.0009523809523809524,0.9882547256377316,10775.0,0.901824573150318,FD004,quantile_gbr,5,1.0,calibration
3.7,1049,10772,126,1,0.0009523809523809524,0.9884382455496421,10777.0,0.9019919651824573,FD004,quantile_gbr,5,1.0,calibration
3.75,1049,10775,123,1,0.0009523809523809524,0.9887135254175078,10780.0,0.9022430532306662,FD004,quantile_gbr,5,1.0,calibration
3.8,1049,10778,120,1,0.0009523809523809524,0.9889888052853735,10783.0,0.9024941412788752,FD004,quantile_gbr,5,1.0,calibration
3.85,1049,10785,113,1,0.0009523809523809524,0.98963112497706,10790.0,0.9030800133913626,FD004,quantile_gbr,5,1.0,calibration
3.9,1049,10788,110,1,0.0009523809523809524,0.9899064048449256,10793.0,0.9033311014395715,FD004,quantile_gbr,5,1.0,calibration
3.95,1049,10789,109,1,0.0009523809523809524,0.9899981648008809,10794.0,0.9034147974556411,FD004,quantile_gbr,5,1.0,calibration
