k,TP_maintained_risky,FP_unnecessary_maintenance,TN_correct_no_maintenance,FN_missed_risky_cases,false_negative_rate,false_positive_rate,total_cost,average_cost_per_sample,dataset,cost_fp,cost_fn,maintenance_threshold
0.45,376,42,3608,44,0.10476190476190476,0.011506849315068493,262.0,0.06437346437346438,FD001,1.0,5,20
0.5,376,44,3606,44,0.10476190476190476,0.012054794520547946,264.0,0.06486486486486487,FD001,1.0,5,20
0.55,379,50,3600,41,0.09761904761904762,0.0136986301369863,255.0,0.06265356265356266,FD001,1.0,5,20
0.6,382,55,3595,38,0.09047619047619047,0.015068493150684932,245.0,0.060196560196560195,FD001,1.0,5,20
0.65,382,64,3586,38,0.09047619047619047,0.017534246575342465,254.0,0.062407862407862405,FD001,1.0,5,20
0.7,386,77,3573,34,0.08095238095238096,0.021095890410958905,247.0,0.06068796068796069,FD001,1.0,5,20
0.75,390,87,3563,30,0.07142857142857142,0.023835616438356164,237.0,0.05823095823095823,FD001,1.0,5,20
0.8,394,93,3557,26,0.06190476190476191,0.02547945205479452,223.0,0.05479115479115479,FD001,1.0,5,20
0.85,396,106,3544,24,0.05714285714285714,0.02904109589041096,226.0,0.05552825552825553,FD001,1.0,5,20
0.9,399,120,3530,21,0.05,0.03287671232876712,225.0,0.05528255528255528,FD001,1.0,5,20
0.95,401,131,3519,19,0.04523809523809524,0.035890410958904106,226.0,0.05552825552825553,FD001,1.0,5,20
1.0,404,152,3498,16,0.0380952380952381,0.041643835616438356,232.0,0.057002457002457,FD001,1.0,5,20
1.05,404,171,3479,16,0.0380952380952381,0.04684931506849315,251.0,0.06167076167076167,FD001,1.0,5,20
1.1,409,195,3455,11,0.02619047619047619,0.05342465753424658,250.0,0.06142506142506143,FD001,1.0,5,20
1.15,412,213,3437,8,0.01904761904761905,0.05835616438356164,253.0,0.062162162162162166,FD001,1.0,5,20
1.2,414,234,3416,6,0.014285714285714285,0.06410958904109589,264.0,0.06486486486486487,FD001,1.0,5,20
1.25,416,252,3398,4,0.009523809523809525,0.06904109589041096,272.0,0.06683046683046683,FD001,1.0,5,20
1.3,417,279,3371,3,0.007142857142857143,0.07643835616438356,294.0,0.07223587223587223,FD001,1.0,5,20
1.35,417,313,3337,3,0.007142857142857143,0.08575342465753424,328.0,0.08058968058968059,FD001,1.0,5,20
1.4,419,343,3307,1,0.002380952380952381,0.09397260273972603,348.0,0.0855036855036855,FD001,1.0,5,20
1.45,419,368,3282,1,0.002380952380952381,0.10082191780821918,373.0,0.09164619164619164,FD001,1.0,5,20
1.5,419,404,3246,1,0.002380952380952381,0.11068493150684931,409.0,0.1004914004914005,FD001,1.0,5,20
1.55,420,438,3212,0,0.0,0.12,438.0,0.10761670761670762,FD001,1.0,5,20
1.6,420,472,3178,0,0.0,0.1293150684931507,472.0,0.11597051597051597,FD001,1.0,5,20
1.65,420,503,3147,0,0.0,0.1378082191780822,503.0,0.12358722358722359,FD001,1.0,5,20
1.7,420,544,3106,0,0.0,0.14904109589041095,544.0,0.13366093366093365,FD001,1.0,5,20
1.75,420,585,3065,0,0.0,0.16027397260273973,585.0,0.14373464373464373,FD001,1.0,5,20
1.8,420,626,3024,0,0.0,0.1715068493150685,626.0,0.1538083538083538,FD001,1.0,5,20
1.85,420,660,2990,0,0.0,0.18082191780821918,660.0,0.16216216216216217,FD001,1.0,5,20
1.9,420,705,2945,0,0.0,0.19315068493150686,705.0,0.1732186732186732,FD001,1.0,5,20
1.95,420,731,2919,0,0.0,0.2002739726027397,731.0,0.1796068796068796,FD001,1.0,5,20
2.0,420,768,2882,0,0.0,0.2104109589041096,768.0,0.1886977886977887,FD001,1.0,5,20
0.0,343,20,3630,77,0.18333333333333332,0.005479452054794521,790.0,0.1941031941031941,FD001,1.0,10,20
0.05,346,22,3628,74,0.1761904761904762,0.006027397260273973,762.0,0.18722358722358723,FD001,1.0,10,20
0.1,348,24,3626,72,0.17142857142857143,0.006575342465753425,744.0,0.1828009828009828,FD001,1.0,10,20
0.15,354,28,3622,66,0.15714285714285714,0.007671232876712329,688.0,0.16904176904176904,FD001,1.0,10,20
0.2,359,29,3621,61,0.14523809523809525,0.007945205479452055,639.0,0.157002457002457,FD001,1.0,10,20
0.25,363,31,3619,57,0.1357142857142857,0.008493150684931507,601.0,0.14766584766584767,FD001,1.0,10,20
0.3,365,33,3617,55,0.13095238095238096,0.00904109589041096,583.0,0.14324324324324325,FD001,1.0,10,20
0.35,367,36,3614,53,0.1261904761904762,0.009863013698630137,566.0,0.13906633906633906,FD001,1.0,10,20
0.4,374,41,3609,46,0.10952380952380952,0.011232876712328766,501.0,0.12309582309582309,FD001,1.0,10,20
0.45,376,42,3608,44,0.10476190476190476,0.011506849315068493,482.0,0.11842751842751843,FD001,1.0,10,20
0.5,376,44,3606,44,0.10476190476190476,0.012054794520547946,484.0,0.11891891891891893,FD001,1.0,10,20
0.55,379,50,3600,41,0.09761904761904762,0.0136986301369863,460.0,0.11302211302211303,FD001,1.0,10,20
0.6,382,55,3595,38,0.09047619047619047,0.015068493150684932,435.0,0.10687960687960688,FD001,1.0,10,20
0.65,382,64,3586,38,0.09047619047619047,0.017534246575342465,444.0,0.10909090909090909,FD001,1.0,10,20
0.7,386,77,3573,34,0.08095238095238096,0.021095890410958905,417.0,0.10245700245700246,FD001,1.0,10,20
0.75,390,87,3563,30,0.07142857142857142,0.023835616438356164,387.0,0.09508599508599509,FD001,1.0,10,20
0.8,394,93,3557,26,0.06190476190476191,0.02547945205479452,353.0,0.08673218673218673,FD001,1.0,10,20
0.85,396,106,3544,24,0.05714285714285714,0.02904109589041096,346.0,0.08501228501228501,FD001,1.0,10,20
0.9,399,120,3530,21,0.05,0.03287671232876712,330.0,0.08108108108108109,FD001,1.0,10,20
0.95,401,131,3519,19,0.04523809523809524,0.035890410958904106,321.0,0.07886977886977888,FD001,1.0,10,20
1.0,404,152,3498,16,0.0380952380952381,0.041643835616438356,312.0,0.07665847665847667,FD001,1.0,10,20
1.05,404,171,3479,16,0.0380952380952381,0.04684931506849315,331.0,0.08132678132678132,FD001,1.0,10,20
1.1,409,195,3455,11,0.02619047619047619,0.05342465753424658,305.0,0.07493857493857493,FD001,1.0,10,20
1.15,412,213,3437,8,0.01904761904761905,0.05835616438356164,293.0,0.07199017199017199,FD001,1.0,10,20
1.2,414,234,3416,6,0.014285714285714285,0.06410958904109589,294.0,0.07223587223587223,FD001,1.0,10,20
1.25,416,252,3398,4,0.009523809523809525,0.06904109589041096,292.0,0.07174447174447174,FD001,1.0,10,20
1.3,417,279,3371,3,0.007142857142857143,0.07643835616438356,309.0,0.07592137592137592,FD001,1.0,10,20
1.35,417,313,3337,3,0.007142857142857143,0.08575342465753424,343.0,0.08427518427518428,FD001,1.0,10,20
1.4,419,343,3307,1,0.002380952380952381,0.09397260273972603,353.0,0.08673218673218673,FD001,1.0,10,20
1.45,419,368,3282,1,0.002380952380952381,0.10082191780821918,378.0,0.09287469287469287,FD001,1.0,10,20
1.5,419,404,3246,1,0.002380952380952381,0.11068493150684931,414.0,0.10171990171990172,FD001,1.0,10,20
1.55,420,438,3212,0,0.0,0.12,438.0,0.10761670761670762,FD001,1.0,10,20
1.6,420,472,3178,0,0.0,0.1293150684931507,472.0,0.11597051597051597,FD001,1.0,10,20
1.65,420,503,3147,0,0.0,0.1378082191780822,503.0,0.12358722358722359,FD001,1.0,10,20
1.7,420,544,3106,0,0.0,0.14904109589041095,544.0,0.13366093366093365,FD001,1.0,10,20
1.75,420,585,3065,0,0.0,0.16027397260273973,585.0,0.14373464373464373,FD001,1.0,10,20
1.8,420,626,3024,0,0.0,0.1715068493150685,626.0,0.1538083538083538,FD001,1.0,10,20
1.85,420,660,2990,0,0.0,0.18082191780821918,660.0,0.16216216216216217,FD001,1.0,10,20
1.9,420,705,2945,0,0.0,0.19315068493150686,705.0,0.1732186732186732,FD001,1.0,10,20
1.95,420,731,2919,0,0.0,0.2002739726027397,731.0,0.1796068796068796,FD001,1.0,10,20
2.0,420,768,2882,0,0.0,0.2104109589041096,768.0,0.1886977886977887,FD001,1.0,10,20
0.0,343,20,3630,77,0.18333333333333332,0.005479452054794521,1560.0,0.3832923832923833,FD001,1.0,20,20
0.05,346,22,3628,74,0.1761904761904762,0.006027397260273973,1502.0,0.36904176904176905,FD001,1.0,20,20
0.1,348,24,3626,72,0.17142857142857143,0.006575342465753425,1464.0,0.3597051597051597,FD001,1.0,20,20
0.15,354,28,3622,66,0.15714285714285714,0.007671232876712329,1348.0,0.3312039312039312,FD001,1.0,20,20
0.2,359,29,3621,61,0.14523809523809525,0.007945205479452055,1249.0,0.30687960687960686,FD001,1.0,20,20
0.25,363,31,3619,57,0.1357142857142857,0.008493150684931507,1171.0,0.2877149877149877,FD001,1.0,20,20
0.3,365,33,3617,55,0.13095238095238096,0.00904109589041096,1133.0,0.27837837837837837,FD001,1.0,20,20
0.35,367,36,3614,53,0.1261904761904762,0.009863013698630137,1096.0,0.26928746928746927,FD001,1.0,20,20
0.4,374,41,3609,46,0.10952380952380952,0.011232876712328766,961.0,0.2361179361179361,FD001,1.0,20,20
0.45,376,42,3608,44,0.10476190476190476,0.011506849315068493,922.0,0.22653562653562653,FD001,1.0,20,20
0.5,376,44,3606,44,0.10476190476190476,0.012054794520547946,924.0,0.22702702702702704,FD001,1.0,20,20
0.55,379,50,3600,41,0.09761904761904762,0.0136986301369863,870.0,0.21375921375921375,FD001,1.0,20,20
0.6,382,55,3595,38,0.09047619047619047,0.015068493150684932,815.0,0.20024570024570024,FD001,1.0,20,20
0.65,382,64,3586,38,0.09047619047619047,0.017534246575342465,824.0,0.20245700245700246,FD001,1.0,20,20
0.7,386,77,3573,34,0.08095238095238096,0.021095890410958905,757.0,0.185995085995086,FD001,1.0,20,20
0.75,390,87,3563,30,0.07142857142857142,0.023835616438356164,687.0,0.1687960687960688,FD001,1.0,20,20
0.8,394,93,3557,26,0.06190476190476191,0.02547945205479452,613.0,0.15061425061425063,FD001,1.0,20,20
0.85,396,106,3544,24,0.05714285714285714,0.02904109589041096,586.0,0.14398034398034398,FD001,1.0,20,20
0.9,399,120,3530,21,0.05,0.03287671232876712,540.0,0.13267813267813267,FD001,1.0,20,20
0.95,401,131,3519,19,0.04523809523809524,0.035890410958904106,511.0,0.12555282555282554,FD001,1.0,20,20
1.0,404,152,3498,16,0.0380952380952381,0.041643835616438356,472.0,0.11597051597051597,FD001,1.0,20,20
1.05,404,171,3479,16,0.0380952380952381,0.04684931506849315,491.0,0.12063882063882064,FD001,1.0,20,20
1.1,409,195,3455,11,0.02619047619047619,0.05342465753424658,415.0,0.10196560196560196,FD001,1.0,20,20
1.15,412,213,3437,8,0.01904761904761905,0.05835616438356164,373.0,0.09164619164619164,FD001,1.0,20,20
1.2,414,234,3416,6,0.014285714285714285,0.06410958904109589,354.0,0.08697788697788698,FD001,1.0,20,20
1.25,416,252,3398,4,0.009523809523809525,0.06904109589041096,332.0,0.08157248157248158,FD001,1.0,20,20
1.3,417,279,3371,3,0.007142857142857143,0.07643835616438356,339.0,0.0832923832923833,FD001,1.0,20,20
1.35,417,313,3337,3,0.007142857142857143,0.08575342465753424,373.0,0.09164619164619164,FD001,1.0,20,20
1.4,419,343,3307,1,0.002380952380952381,0.09397260273972603,363.0,0.0891891891891892,FD001,1.0,20,20
1.45,419,368,3282,1,0.002380952380952381,0.10082191780821918,388.0,0.09533169533169533,FD001,1.0,20,20
1.5,419,404,3246,1,0.002380952380952381,0.11068493150684931,424.0,0.10417690417690417,FD001,1.0,20,20
1.55,420,438,3212,0,0.0,0.12,438.0,0.10761670761670762,FD001,1.0,20,20
1.6,420,472,3178,0,0.0,0.1293150684931507,472.0,0.11597051597051597,FD001,1.0,20,20
1.65,420,503,3147,0,0.0,0.1378082191780822,503.0,0.12358722358722359,FD001,1.0,20,20
1.7,420,544,3106,0,0.0,0.14904109589041095,544.0,0.13366093366093365,FD001,1.0,20,20
1.75,420,585,3065,0,0.0,0.16027397260273973,585.0,0.14373464373464373,FD001,1.0,20,20
1.8,420,626,3024,0,0.0,0.1715068493150685,626.0,0.1538083538083538,FD001,1.0,20,20
1.85,420,660,2990,0,0.0,0.18082191780821918,660.0,0.16216216216216217,FD001,1.0,20,20
1.9,420,705,2945,0,0.0,0.19315068493150686,705.0,0.1732186732186732,FD001,1.0,20,20
1.95,420,731,2919,0,0.0,0.2002739726027397,731.0,0.1796068796068796,FD001,1.0,20,20
2.0,420,768,2882,0,0.0,0.2104109589041096,768.0,0.1886977886977887,FD001,1.0,20,20
0.0,343,20,3630,77,0.18333333333333332,0.005479452054794521,3870.0,0.9508599508599509,FD001,1.0,50,20
0.05,346,22,3628,74,0.1761904761904762,0.006027397260273973,3722.0,0.9144963144963145,FD001,1.0,50,20
0.1,348,24,3626,72,0.17142857142857143,0.006575342465753425,3624.0,0.8904176904176904,FD001,1.0,50,20
0.15,354,28,3622,66,0.15714285714285714,0.007671232876712329,3328.0,0.8176904176904177,FD001,1.0,50,20
0.2,359,29,3621,61,0.14523809523809525,0.007945205479452055,3079.0,0.7565110565110565,FD001,1.0,50,20
0.25,363,31,3619,57,0.1357142857142857,0.008493150684931507,2881.0,0.7078624078624078,FD001,1.0,50,20
0.3,365,33,3617,55,0.13095238095238096,0.00904109589041096,2783.0,0.6837837837837838,FD001,1.0,50,20
0.35,367,36,3614,53,0.1261904761904762,0.009863013698630137,2686.0,0.65995085995086,FD001,1.0,50,20
0.4,374,41,3609,46,0.10952380952380952,0.011232876712328766,2341.0,0.5751842751842752,FD001,1.0,50,20
0.45,376,42,3608,44,0.10476190476190476,0.011506849315068493,2242.0,0.5508599508599509,FD001,1.0,50,20
0.5,376,44,3606,44,0.10476190476190476,0.012054794520547946,2244.0,0.5513513513513514,FD001,1.0,50,20
0.55,379,50,3600,41,0.09761904761904762,0.0136986301369863,2100.0,0.515970515970516,FD001,1.0,50,20
0.6,382,55,3595,38,0.09047619047619047,0.015068493150684932,1955.0,0.48034398034398035,FD001,1.0,50,20
0.65,382,64,3586,38,0.09047619047619047,0.017534246575342465,1964.0,0.48255528255528257,FD001,1.0,50,20
0.7,386,77,3573,34,0.08095238095238096,0.021095890410958905,1777.0,0.4366093366093366,FD001,1.0,50,20
0.75,390,87,3563,30,0.07142857142857142,0.023835616438356164,1587.0,0.3899262899262899,FD001,1.0,50,20
0.8,394,93,3557,26,0.06190476190476191,0.02547945205479452,1393.0,0.3422604422604423,FD001,1.0,50,20
0.85,396,106,3544,24,0.05714285714285714,0.02904109589041096,1306.0,0.3208845208845209,FD001,1.0,50,20
0.9,399,120,3530,21,0.05,0.03287671232876712,1170.0,0.28746928746928746,FD001,1.0,50,20
0.95,401,131,3519,19,0.04523809523809524,0.035890410958904106,1081.0,0.2656019656019656,FD001,1.0,50,20
1.0,404,152,3498,16,0.0380952380952381,0.041643835616438356,952.0,0.2339066339066339,FD001,1.0,50,20
1.05,404,171,3479,16,0.0380952380952381,0.04684931506849315,971.0,0.23857493857493858,FD001,1.0,50,20
1.1,409,195,3455,11,0.02619047619047619,0.05342465753424658,745.0,0.18304668304668303,FD001,1.0,50,20
1.15,412,213,3437,8,0.01904761904761905,0.05835616438356164,613.0,0.15061425061425063,FD001,1.0,50,20
1.2,414,234,3416,6,0.014285714285714285,0.06410958904109589,534.0,0.1312039312039312,FD001,1.0,50,20
1.25,416,252,3398,4,0.009523809523809525,0.06904109589041096,452.0,0.11105651105651106,FD001,1.0,50,20
1.3,417,279,3371,3,0.007142857142857143,0.07643835616438356,429.0,0.10540540540540541,FD001,1.0,50,20
1.35,417,313,3337,3,0.007142857142857143,0.08575342465753424,463.0,0.11375921375921376,FD001,1.0,50,20
1.4,419,343,3307,1,0.002380952380952381,0.09397260273972603,393.0,0.09656019656019656,FD001,1.0,50,20
1.45,419,368,3282,1,0.002380952380952381,0.10082191780821918,418.0,0.10270270270270271,FD001,1.0,50,20
1.5,419,404,3246,1,0.002380952380952381,0.11068493150684931,454.0,0.11154791154791155,FD001,1.0,50,20
1.55,420,438,3212,0,0.0,0.12,438.0,0.10761670761670762,FD001,1.0,50,20
1.6,420,472,3178,0,0.0,0.1293150684931507,472.0,0.11597051597051597,FD001,1.0,50,20
1.65,420,503,3147,0,0.0,0.1378082191780822,503.0,0.12358722358722359,FD001,1.0,50,20
1.7,420,544,3106,0,0.0,0.14904109589041095,544.0,0.13366093366093365,FD001,1.0,50,20
1.75,420,585,3065,0,0.0,0.16027397260273973,585.0,0.14373464373464373,FD001,1.0,50,20
1.8,420,626,3024,0,0.0,0.1715068493150685,626.0,0.1538083538083538,FD001,1.0,50,20
1.85,420,660,2990,0,0.0,0.18082191780821918,660.0,0.16216216216216217,FD001,1.0,50,20
1.9,420,705,2945,0,0.0,0.19315068493150686,705.0,0.1732186732186732,FD001,1.0,50,20
1.95,420,731,2919,0,0.0,0.2002739726027397,731.0,0.1796068796068796,FD001,1.0,50,20
2.0,420,768,2882,0,0.0,0.2104109589041096,768.0,0.1886977886977887,FD001,1.0,50,20
0.0,343,20,3630,77,0.18333333333333332,0.005479452054794521,7720.0,1.8968058968058967,FD001,1.0,100,20
0.05,346,22,3628,74,0.1761904761904762,0.006027397260273973,7422.0,1.8235872235872237,FD001,1.0,100,20
0.1,348,24,3626,72,0.17142857142857143,0.006575342465753425,7224.0,1.7749385749385749,FD001,1.0,100,20
0.15,354,28,3622,66,0.15714285714285714,0.007671232876712329,6628.0,1.6285012285012286,FD001,1.0,100,20
0.2,359,29,3621,61,0.14523809523809525,0.007945205479452055,6129.0,1.5058968058968059,FD001,1.0,100,20
0.25,363,31,3619,57,0.1357142857142857,0.008493150684931507,5731.0,1.4081081081081082,FD001,1.0,100,20
0.3,365,33,3617,55,0.13095238095238096,0.00904109589041096,5533.0,1.3594594594594596,FD001,1.0,100,20
0.35,367,36,3614,53,0.1261904761904762,0.009863013698630137,5336.0,1.311056511056511,FD001,1.0,100,20
0.4,374,41,3609,46,0.10952380952380952,0.011232876712328766,4641.0,1.1402948402948403,FD001,1.0,100,20
0.45,376,42,3608,44,0.10476190476190476,0.011506849315068493,4442.0,1.0914004914004913,FD001,1.0,100,20
0.5,376,44,3606,44,0.10476190476190476,0.012054794520547946,4444.0,1.0918918918918918,FD001,1.0,100,20
0.55,379,50,3600,41,0.09761904761904762,0.0136986301369863,4150.0,1.0196560196560196,FD001,1.0,100,20
0.6,382,55,3595,38,0.09047619047619047,0.015068493150684932,3855.0,0.9471744471744472,FD001,1.0,100,20
0.65,382,64,3586,38,0.09047619047619047,0.017534246575342465,3864.0,0.9493857493857494,FD001,1.0,100,20
0.7,386,77,3573,34,0.08095238095238096,0.021095890410958905,3477.0,0.8542997542997544,FD001,1.0,100,20
0.75,390,87,3563,30,0.07142857142857142,0.023835616438356164,3087.0,0.7584766584766585,FD001,1.0,100,20
0.8,394,93,3557,26,0.06190476190476191,0.02547945205479452,2693.0,0.6616707616707617,FD001,1.0,100,20
0.85,396,106,3544,24,0.05714285714285714,0.02904109589041096,2506.0,0.6157248157248157,FD001,1.0,100,20
0.9,399,120,3530,21,0.05,0.03287671232876712,2220.0,0.5454545454545454,FD001,1.0,100,20
0.95,401,131,3519,19,0.04523809523809524,0.035890410958904106,2031.0,0.49901719901719904,FD001,1.0,100,20
1.0,404,152,3498,16,0.0380952380952381,0.041643835616438356,1752.0,0.4304668304668305,FD001,1.0,100,20
1.05,404,171,3479,16,0.0380952380952381,0.04684931506849315,1771.0,0.43513513513513513,FD001,1.0,100,20
1.1,409,195,3455,11,0.02619047619047619,0.05342465753424658,1295.0,0.3181818181818182,FD001,1.0,100,20
1.15,412,213,3437,8,0.01904761904761905,0.05835616438356164,1013.0,0.2488943488943489,FD001,1.0,100,20
1.2,414,234,3416,6,0.014285714285714285,0.06410958904109589,834.0,0.2049140049140049,FD001,1.0,100,20
1.25,416,252,3398,4,0.009523809523809525,0.06904109589041096,652.0,0.1601965601965602,FD001,1.0,100,20
1.3,417,279,3371,3,0.007142857142857143,0.07643835616438356,579.0,0.14226044226044227,FD001,1.0,100,20
1.35,417,313,3337,3,0.007142857142857143,0.08575342465753424,613.0,0.15061425061425063,FD001,1.0,100,20
1.4,419,343,3307,1,0.002380952380952381,0.09397260273972603,443.0,0.10884520884520885,FD001,1.0,100,20
1.45,419,368,3282,1,0.002380952380952381,0.10082191780821918,468.0,0.11498771498771498,FD001,1.0,100,20
1.5,419,404,3246,1,0.002380952380952381,0.11068493150684931,504.0,0.12383292383292384,FD001,1.0,100,20
1.55,420,438,3212,0,0.0,0.12,438.0,0.10761670761670762,FD001,1.0,100,20
1.6,420,472,3178,0,0.0,0.1293150684931507,472.0,0.11597051597051597,FD001,1.0,100,20
1.65,420,503,3147,0,0.0,0.1378082191780822,503.0,0.12358722358722359,FD001,1.0,100,20
1.7,420,544,3106,0,0.0,0.14904109589041095,544.0,0.13366093366093365,FD001,1.0,100,20
1.75,420,585,3065,0,0.0,0.16027397260273973,585.0,0.14373464373464373,FD001,1.0,100,20
1.8,420,626,3024,0,0.0,0.1715068493150685,626.0,0.1538083538083538,FD001,1.0,100,20
1.85,420,660,2990,0,0.0,0.18082191780821918,660.0,0.16216216216216217,FD001,1.0,100,20
1.9,420,705,2945,0,0.0,0.19315068493150686,705.0,0.1732186732186732,FD001,1.0,100,20
1.95,420,731,2919,0,0.0,0.2002739726027397,731.0,0.1796068796068796,FD001,1.0,100,20
2.0,420,768,2882,0,0.0,0.2104109589041096,768.0,0.1886977886977887,FD001,1.0,100,20
