k,TP_maintained_risky,FP_unnecessary_maintenance,TN_correct_no_maintenance,FN_missed_risky_cases,false_negative_rate,false_positive_rate,total_cost,average_cost_per_sample,dataset,method,cost_fn,cost_fp,split_used_for_k_selection
2.0,418,1289,3501,2,0.004761904761904762,0.26910229645093947,1293.0,0.24817658349328214,FD003,quantile_gbr,2,1.0,calibration
2.05,418,1354,3436,2,0.004761904761904762,0.2826722338204593,1358.0,0.26065259117082534,FD003,quantile_gbr,2,1.0,calibration
2.1,418,1419,3371,2,0.004761904761904762,0.29624217118997914,1423.0,0.27312859884836854,FD003,quantile_gbr,2,1.0,calibration
2.15,418,1529,3261,2,0.004761904761904762,0.31920668058455115,1533.0,0.2942418426103647,FD003,quantile_gbr,2,1.0,calibration
2.2,419,1614,3176,1,0.002380952380952381,0.33695198329853865,1616.0,0.31017274472168904,FD003,quantile_gbr,2,1.0,calibration
2.25,419,1709,3081,1,0.002380952380952381,0.3567849686847599,1711.0,0.32840690978886755,FD003,quantile_gbr,2,1.0,calibration
2.3,419,1774,3016,1,0.002380952380952381,0.37035490605427973,1776.0,0.34088291746641075,FD003,quantile_gbr,2,1.0,calibration
2.35,419,1837,2953,1,0.002380952380952381,0.3835073068893528,1839.0,0.3529750479846449,FD003,quantile_gbr,2,1.0,calibration
2.4,419,1887,2903,1,0.002380952380952381,0.39394572025052194,1889.0,0.3625719769673704,FD003,quantile_gbr,2,1.0,calibration
2.45,419,1934,2856,1,0.002380952380952381,0.40375782881002087,1936.0,0.37159309021113246,FD003,quantile_gbr,2,1.0,calibration
2.5,419,1984,2806,1,0.002380952380952381,0.41419624217119,1986.0,0.381190019193858,FD003,quantile_gbr,2,1.0,calibration
2.55,419,2027,2763,1,0.002380952380952381,0.4231732776617954,2029.0,0.3894433781190019,FD003,quantile_gbr,2,1.0,calibration
2.6,419,2073,2717,1,0.002380952380952381,0.43277661795407096,2075.0,0.3982725527831094,FD003,quantile_gbr,2,1.0,calibration
2.65,419,2103,2687,1,0.002380952380952381,0.43903966597077243,2105.0,0.4040307101727447,FD003,quantile_gbr,2,1.0,calibration
2.7,419,2138,2652,1,0.002380952380952381,0.4463465553235908,2140.0,0.4107485604606526,FD003,quantile_gbr,2,1.0,calibration
2.75,419,2173,2617,1,0.002380952380952381,0.45365344467640917,2175.0,0.41746641074856045,FD003,quantile_gbr,2,1.0,calibration
2.8,419,2198,2592,1,0.002380952380952381,0.45887265135699373,2200.0,0.42226487523992323,FD003,quantile_gbr,2,1.0,calibration
2.85,419,2234,2556,1,0.002380952380952381,0.4663883089770355,2236.0,0.4291746641074856,FD003,quantile_gbr,2,1.0,calibration
2.9,419,2273,2517,1,0.002380952380952381,0.47453027139874737,2275.0,0.43666026871401153,FD003,quantile_gbr,2,1.0,calibration
2.95,419,2306,2484,1,0.002380952380952381,0.481419624217119,2308.0,0.4429942418426104,FD003,quantile_gbr,2,1.0,calibration
3.0,419,2340,2450,1,0.002380952380952381,0.48851774530271397,2342.0,0.4495201535508637,FD003,quantile_gbr,2,1.0,calibration
3.05,419,2377,2413,1,0.002380952380952381,0.4962421711899791,2379.0,0.4566218809980806,FD003,quantile_gbr,2,1.0,calibration
3.1,419,2407,2383,1,0.002380952380952381,0.5025052192066806,2409.0,0.4623800383877159,FD003,quantile_gbr,2,1.0,calibration
3.15,419,2435,2355,1,0.002380952380952381,0.5083507306889353,2437.0,0.46775431861804223,FD003,quantile_gbr,2,1.0,calibration
3.2,419,2477,2313,1,0.002380952380952381,0.5171189979123173,2479.0,0.4758157389635317,FD003,quantile_gbr,2,1.0,calibration
3.25,419,2510,2280,1,0.002380952380952381,0.524008350730689,2512.0,0.48214971209213053,FD003,quantile_gbr,2,1.0,calibration
3.3,419,2546,2244,1,0.002380952380952381,0.5315240083507307,2548.0,0.4890595009596929,FD003,quantile_gbr,2,1.0,calibration
3.35,419,2571,2219,1,0.002380952380952381,0.5367432150313153,2573.0,0.49385796545105565,FD003,quantile_gbr,2,1.0,calibration
3.4,419,2601,2189,1,0.002380952380952381,0.5430062630480167,2603.0,0.49961612284069096,FD003,quantile_gbr,2,1.0,calibration
3.45,419,2637,2153,1,0.002380952380952381,0.5505219206680585,2639.0,0.5065259117082533,FD003,quantile_gbr,2,1.0,calibration
3.5,419,2662,2128,1,0.002380952380952381,0.555741127348643,2664.0,0.5113243761996161,FD003,quantile_gbr,2,1.0,calibration
3.55,419,2690,2100,1,0.002380952380952381,0.5615866388308977,2692.0,0.5166986564299424,FD003,quantile_gbr,2,1.0,calibration
3.6,419,2728,2062,1,0.002380952380952381,0.5695198329853862,2730.0,0.5239923224568138,FD003,quantile_gbr,2,1.0,calibration
3.65,419,2770,2020,1,0.002380952380952381,0.5782881002087683,2772.0,0.5320537428023032,FD003,quantile_gbr,2,1.0,calibration
3.7,419,2790,2000,1,0.002380952380952381,0.5824634655532359,2792.0,0.5358925143953934,FD003,quantile_gbr,2,1.0,calibration
3.75,419,2826,1964,1,0.002380952380952381,0.5899791231732776,2828.0,0.5428023032629559,FD003,quantile_gbr,2,1.0,calibration
3.8,419,2868,1922,1,0.002380952380952381,0.5987473903966597,2870.0,0.5508637236084453,FD003,quantile_gbr,2,1.0,calibration
3.85,419,2904,1886,1,0.002380952380952381,0.6062630480167015,2906.0,0.5577735124760077,FD003,quantile_gbr,2,1.0,calibration
3.9,419,2938,1852,1,0.002380952380952381,0.6133611691022964,2940.0,0.564299424184261,FD003,quantile_gbr,2,1.0,calibration
3.95,419,2971,1819,1,0.002380952380952381,0.6202505219206681,2973.0,0.5706333973128599,FD003,quantile_gbr,2,1.0,calibration
4.0,419,3003,1787,1,0.002380952380952381,0.6269311064718163,3005.0,0.5767754318618042,FD003,quantile_gbr,2,1.0,calibration
4.05,419,3030,1760,1,0.002380952380952381,0.6325678496868476,3032.0,0.581957773512476,FD003,quantile_gbr,2,1.0,calibration
4.1,419,3048,1742,1,0.002380952380952381,0.6363256784968685,3050.0,0.5854126679462572,FD003,quantile_gbr,2,1.0,calibration
4.15,419,3064,1726,1,0.002380952380952381,0.6396659707724426,3066.0,0.5884836852207294,FD003,quantile_gbr,2,1.0,calibration
4.2,419,3078,1712,1,0.002380952380952381,0.6425887265135699,3080.0,0.5911708253358925,FD003,quantile_gbr,2,1.0,calibration
4.25,419,3093,1697,1,0.002380952380952381,0.6457202505219206,3095.0,0.5940499040307101,FD003,quantile_gbr,2,1.0,calibration
4.3,419,3108,1682,1,0.002380952380952381,0.6488517745302714,3110.0,0.5969289827255279,FD003,quantile_gbr,2,1.0,calibration
4.35,419,3125,1665,1,0.002380952380952381,0.6524008350730689,3127.0,0.6001919385796545,FD003,quantile_gbr,2,1.0,calibration
4.4,420,3134,1656,0,0.0,0.6542797494780793,3134.0,0.601535508637236,FD003,quantile_gbr,2,1.0,calibration
4.45,420,3148,1642,0,0.0,0.6572025052192066,3148.0,0.6042226487523993,FD003,quantile_gbr,2,1.0,calibration
4.5,420,3164,1626,0,0.0,0.6605427974947808,3164.0,0.6072936660268714,FD003,quantile_gbr,2,1.0,calibration
4.55,420,3179,1611,0,0.0,0.6636743215031315,3179.0,0.610172744721689,FD003,quantile_gbr,2,1.0,calibration
4.6,420,3192,1598,0,0.0,0.6663883089770355,3192.0,0.6126679462571977,FD003,quantile_gbr,2,1.0,calibration
4.65,420,3206,1584,0,0.0,0.6693110647181628,3206.0,0.6153550863723608,FD003,quantile_gbr,2,1.0,calibration
4.7,420,3218,1572,0,0.0,0.6718162839248434,3218.0,0.617658349328215,FD003,quantile_gbr,2,1.0,calibration
4.75,420,3234,1556,0,0.0,0.6751565762004176,3234.0,0.6207293666026872,FD003,quantile_gbr,2,1.0,calibration
4.8,420,3249,1541,0,0.0,0.6782881002087683,3249.0,0.6236084452975048,FD003,quantile_gbr,2,1.0,calibration
4.85,420,3261,1529,0,0.0,0.6807933194154488,3261.0,0.625911708253359,FD003,quantile_gbr,2,1.0,calibration
4.9,420,3272,1518,0,0.0,0.683089770354906,3272.0,0.6280230326295585,FD003,quantile_gbr,2,1.0,calibration
4.95,420,3283,1507,0,0.0,0.6853862212943632,3283.0,0.6301343570057582,FD003,quantile_gbr,2,1.0,calibration
5.0,420,3290,1500,0,0.0,0.6868475991649269,3290.0,0.6314779270633397,FD003,quantile_gbr,2,1.0,calibration
5.05,420,3301,1489,0,0.0,0.6891440501043842,3301.0,0.6335892514395394,FD003,quantile_gbr,2,1.0,calibration
5.1,420,3319,1471,0,0.0,0.692901878914405,3319.0,0.6370441458733206,FD003,quantile_gbr,2,1.0,calibration
5.15,420,3326,1464,0,0.0,0.6943632567849687,3326.0,0.6383877159309022,FD003,quantile_gbr,2,1.0,calibration
5.2,420,3341,1449,0,0.0,0.6974947807933194,3341.0,0.6412667946257198,FD003,quantile_gbr,2,1.0,calibration
5.25,420,3348,1442,0,0.0,0.698956158663883,3348.0,0.6426103646833013,FD003,quantile_gbr,2,1.0,calibration
5.3,420,3365,1425,0,0.0,0.7025052192066806,3365.0,0.6458733205374281,FD003,quantile_gbr,2,1.0,calibration
5.35,420,3375,1415,0,0.0,0.7045929018789144,3375.0,0.6477927063339731,FD003,quantile_gbr,2,1.0,calibration
5.4,420,3401,1389,0,0.0,0.7100208768267223,3401.0,0.6527831094049904,FD003,quantile_gbr,2,1.0,calibration
5.45,420,3416,1374,0,0.0,0.713152400835073,3416.0,0.655662188099808,FD003,quantile_gbr,2,1.0,calibration
5.5,420,3432,1358,0,0.0,0.7164926931106472,3432.0,0.6587332053742803,FD003,quantile_gbr,2,1.0,calibration
5.55,420,3443,1347,0,0.0,0.7187891440501044,3443.0,0.6608445297504798,FD003,quantile_gbr,2,1.0,calibration
5.6,420,3457,1333,0,0.0,0.7217118997912317,3457.0,0.663531669865643,FD003,quantile_gbr,2,1.0,calibration
5.65,420,3469,1321,0,0.0,0.7242171189979123,3469.0,0.6658349328214971,FD003,quantile_gbr,2,1.0,calibration
5.7,420,3479,1311,0,0.0,0.7263048016701461,3479.0,0.6677543186180422,FD003,quantile_gbr,2,1.0,calibration
5.75,420,3488,1302,0,0.0,0.7281837160751565,3488.0,0.6694817658349328,FD003,quantile_gbr,2,1.0,calibration
5.8,420,3503,1287,0,0.0,0.7313152400835073,3503.0,0.6723608445297505,FD003,quantile_gbr,2,1.0,calibration
5.85,420,3510,1280,0,0.0,0.732776617954071,3510.0,0.6737044145873321,FD003,quantile_gbr,2,1.0,calibration
5.9,420,3518,1272,0,0.0,0.734446764091858,3518.0,0.6752399232245682,FD003,quantile_gbr,2,1.0,calibration
5.95,420,3522,1268,0,0.0,0.7352818371607516,3522.0,0.6760076775431861,FD003,quantile_gbr,2,1.0,calibration
6.0,420,3533,1257,0,0.0,0.7375782881002088,3533.0,0.6781190019193858,FD003,quantile_gbr,2,1.0,calibration
0.0,319,35,4755,101,0.24047619047619048,0.007306889352818371,540.0,0.1036468330134357,FD003,quantile_gbr,5,1.0,calibration
0.05,322,39,4751,98,0.23333333333333334,0.0081419624217119,529.0,0.10153550863723608,FD003,quantile_gbr,5,1.0,calibration
0.1,327,46,4744,93,0.22142857142857142,0.009603340292275574,511.0,0.09808061420345489,FD003,quantile_gbr,5,1.0,calibration
0.15,337,52,4738,83,0.1976190476190476,0.010855949895615866,467.0,0.08963531669865643,FD003,quantile_gbr,5,1.0,calibration
0.2,341,68,4722,79,0.1880952380952381,0.014196242171189978,463.0,0.08886756238003839,FD003,quantile_gbr,5,1.0,calibration
0.25,345,79,4711,75,0.17857142857142858,0.01649269311064718,454.0,0.08714011516314779,FD003,quantile_gbr,5,1.0,calibration
0.3,347,87,4703,73,0.1738095238095238,0.01816283924843424,452.0,0.08675623800383878,FD003,quantile_gbr,5,1.0,calibration
0.35,350,92,4698,70,0.16666666666666666,0.019206680584551147,442.0,0.08483685220729367,FD003,quantile_gbr,5,1.0,calibration
0.4,355,101,4689,65,0.15476190476190477,0.021085594989561588,426.0,0.0817658349328215,FD003,quantile_gbr,5,1.0,calibration
0.45,360,104,4686,60,0.14285714285714285,0.021711899791231733,404.0,0.07754318618042226,FD003,quantile_gbr,5,1.0,calibration
0.5,362,111,4679,58,0.1380952380952381,0.023173277661795406,401.0,0.07696737044145874,FD003,quantile_gbr,5,1.0,calibration
0.55,367,118,4672,53,0.1261904761904762,0.024634655532359082,383.0,0.07351247600767755,FD003,quantile_gbr,5,1.0,calibration
0.6,371,126,4664,49,0.11666666666666667,0.02630480167014614,371.0,0.07120921305182341,FD003,quantile_gbr,5,1.0,calibration
0.65,375,133,4657,45,0.10714285714285714,0.027766179540709812,358.0,0.06871401151631477,FD003,quantile_gbr,5,1.0,calibration
0.7,377,141,4649,43,0.10238095238095238,0.02943632567849687,356.0,0.06833013435700576,FD003,quantile_gbr,5,1.0,calibration
0.75,378,143,4647,42,0.1,0.029853862212943633,353.0,0.06775431861804222,FD003,quantile_gbr,5,1.0,calibration
0.8,380,148,4642,40,0.09523809523809523,0.030897703549060542,348.0,0.06679462571976967,FD003,quantile_gbr,5,1.0,calibration
0.85,381,159,4631,39,0.09285714285714286,0.033194154488517744,354.0,0.06794625719769674,FD003,quantile_gbr,5,1.0,calibration
0.9,384,167,4623,36,0.08571428571428572,0.0348643006263048,347.0,0.06660268714011516,FD003,quantile_gbr,5,1.0,calibration
0.95,390,174,4616,30,0.07142857142857142,0.03632567849686848,324.0,0.06218809980806142,FD003,quantile_gbr,5,1.0,calibration
1.0,392,182,4608,28,0.06666666666666667,0.037995824634655534,322.0,0.0618042226487524,FD003,quantile_gbr,5,1.0,calibration
1.05,393,195,4595,27,0.06428571428571428,0.0407098121085595,330.0,0.06333973128598848,FD003,quantile_gbr,5,1.0,calibration
1.1,394,206,4584,26,0.06190476190476191,0.043006263048016705,336.0,0.06449136276391555,FD003,quantile_gbr,5,1.0,calibration
1.15,396,215,4575,24,0.05714285714285714,0.04488517745302714,335.0,0.06429942418426103,FD003,quantile_gbr,5,1.0,calibration
1.2,397,231,4559,23,0.05476190476190476,0.048225469728601256,346.0,0.06641074856046066,FD003,quantile_gbr,5,1.0,calibration
1.25,401,255,4535,19,0.04523809523809524,0.05323590814196242,350.0,0.0671785028790787,FD003,quantile_gbr,5,1.0,calibration
1.3,402,290,4500,18,0.04285714285714286,0.060542797494780795,380.0,0.07293666026871401,FD003,quantile_gbr,5,1.0,calibration
1.35,404,337,4453,16,0.0380952380952381,0.07035490605427976,417.0,0.0800383877159309,FD003,quantile_gbr,5,1.0,calibration
1.4,404,397,4393,16,0.0380952380952381,0.08288100208768268,477.0,0.09155470249520153,FD003,quantile_gbr,5,1.0,calibration
1.45,406,482,4308,14,0.03333333333333333,0.10062630480167015,552.0,0.10595009596928982,FD003,quantile_gbr,5,1.0,calibration
1.5,406,542,4248,14,0.03333333333333333,0.11315240083507307,612.0,0.11746641074856046,FD003,quantile_gbr,5,1.0,calibration
1.55,410,604,4186,10,0.023809523809523808,0.12609603340292275,654.0,0.1255278310940499,FD003,quantile_gbr,5,1.0,calibration
1.6,413,674,4116,7,0.016666666666666666,0.1407098121085595,709.0,0.13608445297504798,FD003,quantile_gbr,5,1.0,calibration
1.65,413,742,4048,7,0.016666666666666666,0.1549060542797495,777.0,0.1491362763915547,FD003,quantile_gbr,5,1.0,calibration
1.7,413,796,3994,7,0.016666666666666666,0.1661795407098121,831.0,0.15950095969289826,FD003,quantile_gbr,5,1.0,calibration
1.75,413,873,3917,7,0.016666666666666666,0.1822546972860125,908.0,0.17428023032629558,FD003,quantile_gbr,5,1.0,calibration
1.8,413,946,3844,7,0.016666666666666666,0.19749478079331942,981.0,0.18829174664107487,FD003,quantile_gbr,5,1.0,calibration
1.85,413,1028,3762,7,0.016666666666666666,0.21461377870563675,1063.0,0.2040307101727447,FD003,quantile_gbr,5,1.0,calibration
1.9,415,1123,3667,5,0.011904761904761904,0.23444676409185805,1148.0,0.22034548944337812,FD003,quantile_gbr,5,1.0,calibration
1.95,417,1193,3597,3,0.007142857142857143,0.2490605427974948,1208.0,0.23186180422264877,FD003,quantile_gbr,5,1.0,calibration
2.0,418,1289,3501,2,0.004761904761904762,0.26910229645093947,1299.0,0.24932821497120922,FD003,quantile_gbr,5,1.0,calibration
2.05,418,1354,3436,2,0.004761904761904762,0.2826722338204593,1364.0,0.2618042226487524,FD003,quantile_gbr,5,1.0,calibration
2.1,418,1419,3371,2,0.004761904761904762,0.29624217118997914,1429.0,0.27428023032629556,FD003,quantile_gbr,5,1.0,calibration
2.15,418,1529,3261,2,0.004761904761904762,0.31920668058455115,1539.0,0.29539347408829175,FD003,quantile_gbr,5,1.0,calibration
2.2,419,1614,3176,1,0.002380952380952381,0.33695198329853865,1619.0,0.3107485604606526,FD003,quantile_gbr,5,1.0,calibration
2.25,419,1709,3081,1,0.002380952380952381,0.3567849686847599,1714.0,0.3289827255278311,FD003,quantile_gbr,5,1.0,calibration
2.3,419,1774,3016,1,0.002380952380952381,0.37035490605427973,1779.0,0.3414587332053743,FD003,quantile_gbr,5,1.0,calibration
2.35,419,1837,2953,1,0.002380952380952381,0.3835073068893528,1842.0,0.35355086372360844,FD003,quantile_gbr,5,1.0,calibration
2.4,419,1887,2903,1,0.002380952380952381,0.39394572025052194,1892.0,0.36314779270633396,FD003,quantile_gbr,5,1.0,calibration
2.45,419,1934,2856,1,0.002380952380952381,0.40375782881002087,1939.0,0.372168905950096,FD003,quantile_gbr,5,1.0,calibration
2.5,419,1984,2806,1,0.002380952380952381,0.41419624217119,1989.0,0.3817658349328215,FD003,quantile_gbr,5,1.0,calibration
2.55,419,2027,2763,1,0.002380952380952381,0.4231732776617954,2032.0,0.39001919385796546,FD003,quantile_gbr,5,1.0,calibration
2.6,419,2073,2717,1,0.002380952380952381,0.43277661795407096,2078.0,0.39884836852207295,FD003,quantile_gbr,5,1.0,calibration
2.65,419,2103,2687,1,0.002380952380952381,0.43903966597077243,2108.0,0.40460652591170826,FD003,quantile_gbr,5,1.0,calibration
2.7,419,2138,2652,1,0.002380952380952381,0.4463465553235908,2143.0,0.41132437619961615,FD003,quantile_gbr,5,1.0,calibration
2.75,419,2173,2617,1,0.002380952380952381,0.45365344467640917,2178.0,0.418042226487524,FD003,quantile_gbr,5,1.0,calibration
2.8,419,2198,2592,1,0.002380952380952381,0.45887265135699373,2203.0,0.42284069097888677,FD003,quantile_gbr,5,1.0,calibration
2.85,419,2234,2556,1,0.002380952380952381,0.4663883089770355,2239.0,0.42975047984644915,FD003,quantile_gbr,5,1.0,calibration
2.9,419,2273,2517,1,0.002380952380952381,0.47453027139874737,2278.0,0.43723608445297507,FD003,quantile_gbr,5,1.0,calibration
2.95,419,2306,2484,1,0.002380952380952381,0.481419624217119,2311.0,0.4435700575815739,FD003,quantile_gbr,5,1.0,calibration
3.0,419,2340,2450,1,0.002380952380952381,0.48851774530271397,2345.0,0.45009596928982726,FD003,quantile_gbr,5,1.0,calibration
3.05,419,2377,2413,1,0.002380952380952381,0.4962421711899791,2382.0,0.45719769673704413,FD003,quantile_gbr,5,1.0,calibration
3.1,419,2407,2383,1,0.002380952380952381,0.5025052192066806,2412.0,0.46295585412667944,FD003,quantile_gbr,5,1.0,calibration
3.15,419,2435,2355,1,0.002380952380952381,0.5083507306889353,2440.0,0.46833013435700577,FD003,quantile_gbr,5,1.0,calibration
3.2,419,2477,2313,1,0.002380952380952381,0.5171189979123173,2482.0,0.4763915547024952,FD003,quantile_gbr,5,1.0,calibration
3.25,419,2510,2280,1,0.002380952380952381,0.524008350730689,2515.0,0.48272552783109407,FD003,quantile_gbr,5,1.0,calibration
3.3,419,2546,2244,1,0.002380952380952381,0.5315240083507307,2551.0,0.48963531669865645,FD003,quantile_gbr,5,1.0,calibration
3.35,419,2571,2219,1,0.002380952380952381,0.5367432150313153,2576.0,0.4944337811900192,FD003,quantile_gbr,5,1.0,calibration
3.4,419,2601,2189,1,0.002380952380952381,0.5430062630480167,2606.0,0.5001919385796545,FD003,quantile_gbr,5,1.0,calibration
3.45,419,2637,2153,1,0.002380952380952381,0.5505219206680585,2642.0,0.5071017274472169,FD003,quantile_gbr,5,1.0,calibration
3.5,419,2662,2128,1,0.002380952380952381,0.555741127348643,2667.0,0.5119001919385796,FD003,quantile_gbr,5,1.0,calibration
3.55,419,2690,2100,1,0.002380952380952381,0.5615866388308977,2695.0,0.517274472168906,FD003,quantile_gbr,5,1.0,calibration
3.6,419,2728,2062,1,0.002380952380952381,0.5695198329853862,2733.0,0.5245681381957773,FD003,quantile_gbr,5,1.0,calibration
3.65,419,2770,2020,1,0.002380952380952381,0.5782881002087683,2775.0,0.5326295585412668,FD003,quantile_gbr,5,1.0,calibration
3.7,419,2790,2000,1,0.002380952380952381,0.5824634655532359,2795.0,0.536468330134357,FD003,quantile_gbr,5,1.0,calibration
3.75,419,2826,1964,1,0.002380952380952381,0.5899791231732776,2831.0,0.5433781190019193,FD003,quantile_gbr,5,1.0,calibration
3.8,419,2868,1922,1,0.002380952380952381,0.5987473903966597,2873.0,0.5514395393474089,FD003,quantile_gbr,5,1.0,calibration
3.85,419,2904,1886,1,0.002380952380952381,0.6062630480167015,2909.0,0.5583493282149712,FD003,quantile_gbr,5,1.0,calibration
3.9,419,2938,1852,1,0.002380952380952381,0.6133611691022964,2943.0,0.5648752399232245,FD003,quantile_gbr,5,1.0,calibration
3.95,419,2971,1819,1,0.002380952380952381,0.6202505219206681,2976.0,0.5712092130518234,FD003,quantile_gbr,5,1.0,calibration
4.0,419,3003,1787,1,0.002380952380952381,0.6269311064718163,3008.0,0.5773512476007677,FD003,quantile_gbr,5,1.0,calibration
4.05,419,3030,1760,1,0.002380952380952381,0.6325678496868476,3035.0,0.5825335892514395,FD003,quantile_gbr,5,1.0,calibration
4.1,419,3048,1742,1,0.002380952380952381,0.6363256784968685,3053.0,0.5859884836852207,FD003,quantile_gbr,5,1.0,calibration
4.15,419,3064,1726,1,0.002380952380952381,0.6396659707724426,3069.0,0.589059500959693,FD003,quantile_gbr,5,1.0,calibration
4.2,419,3078,1712,1,0.002380952380952381,0.6425887265135699,3083.0,0.5917466410748561,FD003,quantile_gbr,5,1.0,calibration
4.25,419,3093,1697,1,0.002380952380952381,0.6457202505219206,3098.0,0.5946257197696737,FD003,quantile_gbr,5,1.0,calibration
