k,TP_maintained_risky,FP_unnecessary_maintenance,TN_correct_no_maintenance,FN_missed_risky_cases,false_negative_rate,false_positive_rate,total_cost,average_cost_per_sample,dataset,method,cost_fn,cost_fp,split_used_for_k_selection
0.85,253,53,9349,839,0.7683150183150184,0.005637098489683046,1731.0,0.1649514008004574,FD002,bootstrap_gbr,2,1.0,calibration
0.9,255,55,9347,837,0.7664835164835165,0.005849819187406935,1729.0,0.16476081570421194,FD002,bootstrap_gbr,2,1.0,calibration
0.95,259,56,9346,833,0.7628205128205128,0.005956179536268879,1722.0,0.16409376786735277,FD002,bootstrap_gbr,2,1.0,calibration
1.0,264,56,9346,828,0.7582417582417582,0.005956179536268879,1712.0,0.16314084238612542,FD002,bootstrap_gbr,2,1.0,calibration
1.05,265,56,9346,827,0.7573260073260073,0.005956179536268879,1710.0,0.16295025728987994,FD002,bootstrap_gbr,2,1.0,calibration
1.1,267,57,9345,825,0.7554945054945055,0.006062539885130823,1707.0,0.16266437964551173,FD002,bootstrap_gbr,2,1.0,calibration
1.15,268,57,9345,824,0.7545787545787546,0.006062539885130823,1705.0,0.16247379454926625,FD002,bootstrap_gbr,2,1.0,calibration
1.2,273,62,9340,819,0.75,0.006594341629440545,1700.0,0.16199733180865256,FD002,bootstrap_gbr,2,1.0,calibration
1.25,277,63,9339,815,0.7463369963369964,0.006700701978302489,1693.0,0.16133028397179341,FD002,bootstrap_gbr,2,1.0,calibration
1.3,279,63,9339,813,0.7445054945054945,0.006700701978302489,1689.0,0.16094911377930246,FD002,bootstrap_gbr,2,1.0,calibration
1.35,279,66,9336,813,0.7445054945054945,0.007019783024888321,1692.0,0.16123499142367068,FD002,bootstrap_gbr,2,1.0,calibration
1.4,281,66,9336,811,0.7426739926739927,0.007019783024888321,1688.0,0.16085382123117972,FD002,bootstrap_gbr,2,1.0,calibration
1.45,284,67,9335,808,0.73992673992674,0.007126143373750266,1683.0,0.16037735849056603,FD002,bootstrap_gbr,2,1.0,calibration
1.5,286,70,9332,806,0.7380952380952381,0.007445224420336099,1682.0,0.1602820659424433,FD002,bootstrap_gbr,2,1.0,calibration
1.55,287,72,9330,805,0.7371794871794872,0.007657945118059987,1682.0,0.1602820659424433,FD002,bootstrap_gbr,2,1.0,calibration
1.6,289,73,9329,803,0.7353479853479854,0.007764305466921932,1679.0,0.1599961882980751,FD002,bootstrap_gbr,2,1.0,calibration
1.65,291,76,9326,801,0.7335164835164835,0.008083386513507764,1678.0,0.15990089574995237,FD002,bootstrap_gbr,2,1.0,calibration
1.7,296,76,9326,796,0.7289377289377289,0.008083386513507764,1668.0,0.15894797026872498,FD002,bootstrap_gbr,2,1.0,calibration
1.75,300,77,9325,792,0.7252747252747253,0.008189746862369708,1661.0,0.15828092243186584,FD002,bootstrap_gbr,2,1.0,calibration
1.8,303,78,9324,789,0.7225274725274725,0.008296107211231652,1656.0,0.15780445969125215,FD002,bootstrap_gbr,2,1.0,calibration
1.85,304,82,9320,788,0.7216117216117216,0.00872154860667943,1658.0,0.15799504478749762,FD002,bootstrap_gbr,2,1.0,calibration
1.9,307,83,9319,785,0.7188644688644689,0.008827908955541374,1653.0,0.15751858204688393,FD002,bootstrap_gbr,2,1.0,calibration
1.95,309,83,9319,783,0.717032967032967,0.008827908955541374,1649.0,0.15713741185439298,FD002,bootstrap_gbr,2,1.0,calibration
2.0,310,87,9315,782,0.7161172161172161,0.009253350350989151,1651.0,0.15732799695063845,FD002,bootstrap_gbr,2,1.0,calibration
2.05,312,88,9314,780,0.7142857142857143,0.009359710699851096,1648.0,0.15704211930627024,FD002,bootstrap_gbr,2,1.0,calibration
2.1,314,90,9312,778,0.7124542124542125,0.009572431397574984,1646.0,0.15685153421002476,FD002,bootstrap_gbr,2,1.0,calibration
2.15,316,94,9308,776,0.7106227106227107,0.009997872793022762,1646.0,0.15685153421002476,FD002,bootstrap_gbr,2,1.0,calibration
2.2,319,96,9306,773,0.7078754578754579,0.01021059349074665,1642.0,0.15647036401753384,FD002,bootstrap_gbr,2,1.0,calibration
2.25,321,100,9302,771,0.7060439560439561,0.010636034886194426,1642.0,0.15647036401753384,FD002,bootstrap_gbr,2,1.0,calibration
2.3,323,101,9301,769,0.7042124542124543,0.01074239523505637,1639.0,0.15618448637316562,FD002,bootstrap_gbr,2,1.0,calibration
2.35,324,101,9301,768,0.7032967032967034,0.01074239523505637,1637.0,0.15599390127692014,FD002,bootstrap_gbr,2,1.0,calibration
2.4,325,101,9301,767,0.7023809523809523,0.01074239523505637,1635.0,0.15580331618067467,FD002,bootstrap_gbr,2,1.0,calibration
2.45,328,102,9300,764,0.6996336996336996,0.010848755583918315,1630.0,0.15532685344006097,FD002,bootstrap_gbr,2,1.0,calibration
2.5,329,103,9299,763,0.6987179487179487,0.010955115932780259,1629.0,0.15523156089193826,FD002,bootstrap_gbr,2,1.0,calibration
2.55,332,103,9299,760,0.6959706959706959,0.010955115932780259,1623.0,0.15465980560320183,FD002,bootstrap_gbr,2,1.0,calibration
2.6,334,103,9299,758,0.6941391941391941,0.010955115932780259,1619.0,0.15427863541071088,FD002,bootstrap_gbr,2,1.0,calibration
2.65,338,105,9297,754,0.6904761904761905,0.011167836630504148,1613.0,0.15370688012197445,FD002,bootstrap_gbr,2,1.0,calibration
2.7,339,106,9296,753,0.6895604395604396,0.011274196979366092,1612.0,0.15361158757385174,FD002,bootstrap_gbr,2,1.0,calibration
2.75,342,109,9293,750,0.6868131868131868,0.011593278025951925,1609.0,0.15332570992948352,FD002,bootstrap_gbr,2,1.0,calibration
2.8,342,112,9290,750,0.6868131868131868,0.011912359072537758,1612.0,0.15361158757385174,FD002,bootstrap_gbr,2,1.0,calibration
2.85,343,113,9289,749,0.6858974358974359,0.012018719421399702,1611.0,0.153516295025729,FD002,bootstrap_gbr,2,1.0,calibration
2.9,346,116,9286,746,0.6831501831501832,0.012337800467985535,1608.0,0.15323041738136078,FD002,bootstrap_gbr,2,1.0,calibration
2.95,351,117,9285,741,0.6785714285714286,0.01244416081684748,1599.0,0.15237278444825614,FD002,bootstrap_gbr,2,1.0,calibration
3.0,354,120,9282,738,0.6758241758241759,0.012763241863433313,1596.0,0.15208690680388792,FD002,bootstrap_gbr,2,1.0,calibration
3.05,355,124,9278,737,0.674908424908425,0.01318868325888109,1598.0,0.1522774919001334,FD002,bootstrap_gbr,2,1.0,calibration
3.1,358,126,9276,734,0.6721611721611722,0.013401403956604978,1594.0,0.15189632170764247,FD002,bootstrap_gbr,2,1.0,calibration
3.15,362,129,9273,730,0.6684981684981685,0.01372048500319081,1589.0,0.15141985896702878,FD002,bootstrap_gbr,2,1.0,calibration
3.2,369,130,9272,723,0.6620879120879121,0.013826845352052754,1576.0,0.1501810558414332,FD002,bootstrap_gbr,2,1.0,calibration
3.25,372,131,9271,720,0.6593406593406593,0.013933205700914698,1571.0,0.14970459310081952,FD002,bootstrap_gbr,2,1.0,calibration
3.3,374,135,9267,718,0.6575091575091575,0.014358647096362476,1571.0,0.14970459310081952,FD002,bootstrap_gbr,2,1.0,calibration
3.35,379,138,9264,713,0.6529304029304029,0.014677728142948309,1564.0,0.14903754526396035,FD002,bootstrap_gbr,2,1.0,calibration
3.4,386,141,9261,706,0.6465201465201466,0.014996809189534142,1553.0,0.14798932723461025,FD002,bootstrap_gbr,2,1.0,calibration
3.45,388,142,9260,704,0.6446886446886447,0.015103169538396086,1550.0,0.14770344959024204,FD002,bootstrap_gbr,2,1.0,calibration
3.5,390,146,9256,702,0.6428571428571429,0.015528610933843863,1550.0,0.14770344959024204,FD002,bootstrap_gbr,2,1.0,calibration
3.55,392,148,9254,700,0.6410256410256411,0.01574133163156775,1548.0,0.14751286449399656,FD002,bootstrap_gbr,2,1.0,calibration
3.6,394,149,9253,698,0.6391941391941391,0.015847691980429696,1545.0,0.14722698684962837,FD002,bootstrap_gbr,2,1.0,calibration
3.65,394,151,9251,698,0.6391941391941391,0.016060412678153585,1547.0,0.14741757194587382,FD002,bootstrap_gbr,2,1.0,calibration
3.7,394,157,9245,698,0.6391941391941391,0.01669857477132525,1553.0,0.14798932723461025,FD002,bootstrap_gbr,2,1.0,calibration
3.75,398,160,9242,694,0.6355311355311355,0.017017655817911082,1548.0,0.14751286449399656,FD002,bootstrap_gbr,2,1.0,calibration
3.8,400,162,9240,692,0.6336996336996337,0.01723037651563497,1546.0,0.14732227939775108,FD002,bootstrap_gbr,2,1.0,calibration
3.85,401,165,9237,691,0.6327838827838828,0.017549457562220806,1547.0,0.14741757194587382,FD002,bootstrap_gbr,2,1.0,calibration
3.9,404,166,9236,688,0.63003663003663,0.017655817911082748,1542.0,0.14694110920526016,FD002,bootstrap_gbr,2,1.0,calibration
3.95,407,166,9236,685,0.6272893772893773,0.017655817911082748,1536.0,0.14636935391652373,FD002,bootstrap_gbr,2,1.0,calibration
4.0,409,170,9232,683,0.6254578754578755,0.018081259306530525,1536.0,0.14636935391652373,FD002,bootstrap_gbr,2,1.0,calibration
4.05,415,177,9225,677,0.61996336996337,0.018825781748564134,1531.0,0.14589289117591003,FD002,bootstrap_gbr,2,1.0,calibration
4.1,418,177,9225,674,0.6172161172161172,0.018825781748564134,1525.0,0.14532113588717363,FD002,bootstrap_gbr,2,1.0,calibration
4.15,421,183,9219,671,0.6144688644688645,0.0194639438417358,1525.0,0.14532113588717363,FD002,bootstrap_gbr,2,1.0,calibration
4.2,422,185,9217,670,0.6135531135531136,0.01967666453945969,1525.0,0.14532113588717363,FD002,bootstrap_gbr,2,1.0,calibration
4.25,423,188,9214,669,0.6126373626373627,0.019995745586045523,1526.0,0.14541642843529637,FD002,bootstrap_gbr,2,1.0,calibration
4.3,425,188,9214,667,0.6108058608058609,0.019995745586045523,1522.0,0.14503525824280541,FD002,bootstrap_gbr,2,1.0,calibration
4.35,426,193,9209,666,0.6098901098901099,0.020527547330355243,1525.0,0.14532113588717363,FD002,bootstrap_gbr,2,1.0,calibration
4.4,430,196,9206,662,0.6062271062271062,0.020846628376941078,1520.0,0.14484467314655994,FD002,bootstrap_gbr,2,1.0,calibration
4.45,433,199,9203,659,0.6034798534798534,0.02116570942352691,1517.0,0.14455879550219172,FD002,bootstrap_gbr,2,1.0,calibration
4.5,437,200,9202,655,0.5998168498168498,0.021272069772388852,1510.0,0.14389174766533258,FD002,bootstrap_gbr,2,1.0,calibration
4.55,441,205,9197,651,0.5961538461538461,0.021803871516698575,1507.0,0.14360587002096437,FD002,bootstrap_gbr,2,1.0,calibration
4.6,443,208,9194,649,0.5943223443223443,0.022122952563284407,1506.0,0.14351057747284163,FD002,bootstrap_gbr,2,1.0,calibration
4.65,445,212,9190,647,0.5924908424908425,0.022548393958732184,1506.0,0.14351057747284163,FD002,bootstrap_gbr,2,1.0,calibration
4.7,448,218,9184,644,0.5897435897435898,0.02318655605190385,1506.0,0.14351057747284163,FD002,bootstrap_gbr,2,1.0,calibration
4.75,450,220,9182,642,0.5879120879120879,0.02339927674962774,1504.0,0.14331999237659615,FD002,bootstrap_gbr,2,1.0,calibration
4.8,455,222,9180,637,0.5833333333333334,0.023611997447351627,1496.0,0.14255765199161424,FD002,bootstrap_gbr,2,1.0,calibration
4.85,458,223,9179,634,0.5805860805860806,0.023718357796213573,1491.0,0.14208118925100058,FD002,bootstrap_gbr,2,1.0,calibration
4.9,460,228,9174,632,0.5787545787545788,0.024250159540523293,1492.0,0.14217648179912332,FD002,bootstrap_gbr,2,1.0,calibration
4.95,462,229,9173,630,0.5769230769230769,0.024356519889385236,1489.0,0.1418906041547551,FD002,bootstrap_gbr,2,1.0,calibration
5.0,464,233,9169,628,0.575091575091575,0.024781961284833013,1489.0,0.1418906041547551,FD002,bootstrap_gbr,2,1.0,calibration
5.05,466,237,9165,626,0.5732600732600732,0.02520740268028079,1489.0,0.1418906041547551,FD002,bootstrap_gbr,2,1.0,calibration
5.1,468,240,9162,624,0.5714285714285714,0.025526483726866625,1488.0,0.14179531160663236,FD002,bootstrap_gbr,2,1.0,calibration
5.15,471,245,9157,621,0.5686813186813187,0.026058285471176345,1487.0,0.14170001905850962,FD002,bootstrap_gbr,2,1.0,calibration
5.2,474,250,9152,618,0.5659340659340659,0.02659008721548607,1486.0,0.14160472651038689,FD002,bootstrap_gbr,2,1.0,calibration
5.25,475,252,9150,617,0.565018315018315,0.026802807913209957,1486.0,0.14160472651038689,FD002,bootstrap_gbr,2,1.0,calibration
5.3,476,254,9148,616,0.5641025641025641,0.027015528610933842,1486.0,0.14160472651038689,FD002,bootstrap_gbr,2,1.0,calibration
5.35,479,259,9143,613,0.5613553113553114,0.027547330355243566,1485.0,0.14150943396226415,FD002,bootstrap_gbr,2,1.0,calibration
5.4,480,264,9138,612,0.5604395604395604,0.028079132099553285,1488.0,0.14179531160663236,FD002,bootstrap_gbr,2,1.0,calibration
5.45,483,269,9133,609,0.5576923076923077,0.02861093384386301,1487.0,0.14170001905850962,FD002,bootstrap_gbr,2,1.0,calibration
5.5,486,273,9129,606,0.554945054945055,0.029036375239310786,1485.0,0.14150943396226415,FD002,bootstrap_gbr,2,1.0,calibration
5.55,491,278,9124,601,0.5503663003663004,0.029568176983620506,1480.0,0.14103297122165045,FD002,bootstrap_gbr,2,1.0,calibration
5.6,495,280,9122,597,0.5467032967032966,0.029780897681344395,1474.0,0.14046121593291405,FD002,bootstrap_gbr,2,1.0,calibration
5.65,497,283,9119,595,0.5448717948717948,0.030099978727930226,1473.0,0.1403659233847913,FD002,bootstrap_gbr,2,1.0,calibration
5.7,499,286,9116,593,0.543040293040293,0.03041905977451606,1472.0,0.14027063083666858,FD002,bootstrap_gbr,2,1.0,calibration
5.75,500,293,9109,592,0.5421245421245421,0.03116358221654967,1477.0,0.14074709357728227,FD002,bootstrap_gbr,2,1.0,calibration
5.8,503,297,9105,589,0.5393772893772893,0.03158902361199745,1475.0,0.1405565084810368,FD002,bootstrap_gbr,2,1.0,calibration
5.85,507,302,9100,585,0.5357142857142857,0.03212082535630717,1472.0,0.14027063083666858,FD002,bootstrap_gbr,2,1.0,calibration
5.9,508,307,9095,584,0.5347985347985348,0.03265262710061689,1475.0,0.1405565084810368,FD002,bootstrap_gbr,2,1.0,calibration
5.95,513,310,9092,579,0.5302197802197802,0.032971708147202725,1468.0,0.13988946064417762,FD002,bootstrap_gbr,2,1.0,calibration
6.0,514,318,9084,578,0.5293040293040293,0.03382259093809828,1474.0,0.14046121593291405,FD002,bootstrap_gbr,2,1.0,calibration
0.0,216,46,9356,876,0.8021978021978022,0.0048925760476494365,4426.0,0.4217648179912331,FD002,bootstrap_gbr,5,1.0,calibration
0.05,217,46,9356,875,0.8012820512820513,0.0048925760476494365,4421.0,0.4212883552506194,FD002,bootstrap_gbr,5,1.0,calibration
0.1,219,47,9355,873,0.7994505494505495,0.004998936396511381,4412.0,0.42043072231751477,FD002,bootstrap_gbr,5,1.0,calibration
0.15,224,47,9355,868,0.7948717948717948,0.004998936396511381,4387.0,0.41804840861444637,FD002,bootstrap_gbr,5,1.0,calibration
0.2,226,47,9355,866,0.793040293040293,0.004998936396511381,4377.0,0.417095483133219,FD002,bootstrap_gbr,5,1.0,calibration
0.25,227,47,9355,865,0.7921245421245421,0.004998936396511381,4372.0,0.4166190203926053,FD002,bootstrap_gbr,5,1.0,calibration
0.3,230,48,9354,862,0.7893772893772893,0.005105296745373325,4358.0,0.415284924718887,FD002,bootstrap_gbr,5,1.0,calibration
0.35,232,48,9354,860,0.7875457875457875,0.005105296745373325,4348.0,0.4143319992376596,FD002,bootstrap_gbr,5,1.0,calibration
0.4,235,49,9353,857,0.7847985347985348,0.0052116570942352695,4334.0,0.4129979035639413,FD002,bootstrap_gbr,5,1.0,calibration
0.45,236,50,9352,856,0.7838827838827839,0.005318017443097213,4330.0,0.41261673337145033,FD002,bootstrap_gbr,5,1.0,calibration
0.5,238,51,9351,854,0.782051282051282,0.005424377791959157,4321.0,0.41175910043834574,FD002,bootstrap_gbr,5,1.0,calibration
0.55,241,52,9350,851,0.7793040293040293,0.005530738140821102,4307.0,0.4104250047646274,FD002,bootstrap_gbr,5,1.0,calibration
0.6,243,52,9350,849,0.7774725274725275,0.005530738140821102,4297.0,0.4094720792834,FD002,bootstrap_gbr,5,1.0,calibration
0.65,245,53,9349,847,0.7756410256410257,0.005637098489683046,4288.0,0.4086144463502954,FD002,bootstrap_gbr,5,1.0,calibration
0.7,247,53,9349,845,0.7738095238095238,0.005637098489683046,4278.0,0.40766152086906804,FD002,bootstrap_gbr,5,1.0,calibration
0.75,250,53,9349,842,0.7710622710622711,0.005637098489683046,4263.0,0.40623213264722696,FD002,bootstrap_gbr,5,1.0,calibration
0.8,252,53,9349,840,0.7692307692307693,0.005637098489683046,4253.0,0.40527920716599963,FD002,bootstrap_gbr,5,1.0,calibration
0.85,253,53,9349,839,0.7683150183150184,0.005637098489683046,4248.0,0.40480274442538594,FD002,bootstrap_gbr,5,1.0,calibration
0.9,255,55,9347,837,0.7664835164835165,0.005849819187406935,4240.0,0.40404040404040403,FD002,bootstrap_gbr,5,1.0,calibration
0.95,259,56,9346,833,0.7628205128205128,0.005956179536268879,4221.0,0.40222984562607206,FD002,bootstrap_gbr,5,1.0,calibration
1.0,264,56,9346,828,0.7582417582417582,0.005956179536268879,4196.0,0.3998475319230036,FD002,bootstrap_gbr,5,1.0,calibration
1.05,265,56,9346,827,0.7573260073260073,0.005956179536268879,4191.0,0.39937106918238996,FD002,bootstrap_gbr,5,1.0,calibration
1.1,267,57,9345,825,0.7554945054945055,0.006062539885130823,4182.0,0.3985134362492853,FD002,bootstrap_gbr,5,1.0,calibration
1.15,268,57,9345,824,0.7545787545787546,0.006062539885130823,4177.0,0.3980369735086716,FD002,bootstrap_gbr,5,1.0,calibration
1.2,273,62,9340,819,0.75,0.006594341629440545,4157.0,0.3961311225462169,FD002,bootstrap_gbr,5,1.0,calibration
1.25,277,63,9339,815,0.7463369963369964,0.006700701978302489,4138.0,0.3943205641318849,FD002,bootstrap_gbr,5,1.0,calibration
1.3,279,63,9339,813,0.7445054945054945,0.006700701978302489,4128.0,0.3933676386506575,FD002,bootstrap_gbr,5,1.0,calibration
1.35,279,66,9336,813,0.7445054945054945,0.007019783024888321,4131.0,0.3936535162950257,FD002,bootstrap_gbr,5,1.0,calibration
1.4,281,66,9336,811,0.7426739926739927,0.007019783024888321,4121.0,0.3927005908137984,FD002,bootstrap_gbr,5,1.0,calibration
1.45,284,67,9335,808,0.73992673992674,0.007126143373750266,4107.0,0.39136649514008004,FD002,bootstrap_gbr,5,1.0,calibration
1.5,286,70,9332,806,0.7380952380952381,0.007445224420336099,4100.0,0.39069944730322087,FD002,bootstrap_gbr,5,1.0,calibration
1.55,287,72,9330,805,0.7371794871794872,0.007657945118059987,4097.0,0.39041356965885265,FD002,bootstrap_gbr,5,1.0,calibration
1.6,289,73,9329,803,0.7353479853479854,0.007764305466921932,4088.0,0.38955593672574806,FD002,bootstrap_gbr,5,1.0,calibration
1.65,291,76,9326,801,0.7335164835164835,0.008083386513507764,4081.0,0.3888888888888889,FD002,bootstrap_gbr,5,1.0,calibration
1.7,296,76,9326,796,0.7289377289377289,0.008083386513507764,4056.0,0.3865065751858205,FD002,bootstrap_gbr,5,1.0,calibration
1.75,300,77,9325,792,0.7252747252747253,0.008189746862369708,4037.0,0.38469601677148846,FD002,bootstrap_gbr,5,1.0,calibration
1.8,303,78,9324,789,0.7225274725274725,0.008296107211231652,4023.0,0.3833619210977702,FD002,bootstrap_gbr,5,1.0,calibration
1.85,304,82,9320,788,0.7216117216117216,0.00872154860667943,4022.0,0.38326662854964744,FD002,bootstrap_gbr,5,1.0,calibration
1.9,307,83,9319,785,0.7188644688644689,0.008827908955541374,4008.0,0.3819325328759291,FD002,bootstrap_gbr,5,1.0,calibration
1.95,309,83,9319,783,0.717032967032967,0.008827908955541374,3998.0,0.3809796073947017,FD002,bootstrap_gbr,5,1.0,calibration
2.0,310,87,9315,782,0.7161172161172161,0.009253350350989151,3997.0,0.380884314846579,FD002,bootstrap_gbr,5,1.0,calibration
2.05,312,88,9314,780,0.7142857142857143,0.009359710699851096,3988.0,0.3800266819134744,FD002,bootstrap_gbr,5,1.0,calibration
2.1,314,90,9312,778,0.7124542124542125,0.009572431397574984,3980.0,0.3792643415284925,FD002,bootstrap_gbr,5,1.0,calibration
2.15,316,94,9308,776,0.7106227106227107,0.009997872793022762,3974.0,0.37869258623975605,FD002,bootstrap_gbr,5,1.0,calibration
2.2,319,96,9306,773,0.7078754578754579,0.01021059349074665,3961.0,0.37745378311416045,FD002,bootstrap_gbr,5,1.0,calibration
2.25,321,100,9302,771,0.7060439560439561,0.010636034886194426,3955.0,0.37688202782542407,FD002,bootstrap_gbr,5,1.0,calibration
2.3,323,101,9301,769,0.7042124542124543,0.01074239523505637,3946.0,0.3760243948923194,FD002,bootstrap_gbr,5,1.0,calibration
2.35,324,101,9301,768,0.7032967032967034,0.01074239523505637,3941.0,0.37554793215170573,FD002,bootstrap_gbr,5,1.0,calibration
2.4,325,101,9301,767,0.7023809523809523,0.01074239523505637,3936.0,0.37507146941109204,FD002,bootstrap_gbr,5,1.0,calibration
2.45,328,102,9300,764,0.6996336996336996,0.010848755583918315,3922.0,0.37373737373737376,FD002,bootstrap_gbr,5,1.0,calibration
2.5,329,103,9299,763,0.6987179487179487,0.010955115932780259,3918.0,0.3733562035448828,FD002,bootstrap_gbr,5,1.0,calibration
2.55,332,103,9299,760,0.6959706959706959,0.010955115932780259,3903.0,0.3719268153230417,FD002,bootstrap_gbr,5,1.0,calibration
2.6,334,103,9299,758,0.6941391941391941,0.010955115932780259,3893.0,0.3709738898418144,FD002,bootstrap_gbr,5,1.0,calibration
2.65,338,105,9297,754,0.6904761904761905,0.011167836630504148,3875.0,0.3692586239756051,FD002,bootstrap_gbr,5,1.0,calibration
2.7,339,106,9296,753,0.6895604395604396,0.011274196979366092,3871.0,0.36887745378311415,FD002,bootstrap_gbr,5,1.0,calibration
2.75,342,109,9293,750,0.6868131868131868,0.011593278025951925,3859.0,0.36773394320564134,FD002,bootstrap_gbr,5,1.0,calibration
2.8,342,112,9290,750,0.6868131868131868,0.011912359072537758,3862.0,0.3680198208500095,FD002,bootstrap_gbr,5,1.0,calibration
2.85,343,113,9289,749,0.6858974358974359,0.012018719421399702,3858.0,0.3676386506575186,FD002,bootstrap_gbr,5,1.0,calibration
2.9,346,116,9286,746,0.6831501831501832,0.012337800467985535,3846.0,0.36649514008004574,FD002,bootstrap_gbr,5,1.0,calibration
2.95,351,117,9285,741,0.6785714285714286,0.01244416081684748,3822.0,0.3642081189251001,FD002,bootstrap_gbr,5,1.0,calibration
3.0,354,120,9282,738,0.6758241758241759,0.012763241863433313,3810.0,0.3630646083476272,FD002,bootstrap_gbr,5,1.0,calibration
3.05,355,124,9278,737,0.674908424908425,0.01318868325888109,3809.0,0.3629693157995045,FD002,bootstrap_gbr,5,1.0,calibration
3.1,358,126,9276,734,0.6721611721611722,0.013401403956604978,3796.0,0.3617305126739089,FD002,bootstrap_gbr,5,1.0,calibration
3.15,362,129,9273,730,0.6684981684981685,0.01372048500319081,3779.0,0.3601105393558224,FD002,bootstrap_gbr,5,1.0,calibration
3.2,369,130,9272,723,0.6620879120879121,0.013826845352052754,3745.0,0.3568705927196493,FD002,bootstrap_gbr,5,1.0,calibration
3.25,372,131,9271,720,0.6593406593406593,0.013933205700914698,3731.0,0.355536497045931,FD002,bootstrap_gbr,5,1.0,calibration
3.3,374,135,9267,718,0.6575091575091575,0.014358647096362476,3725.0,0.3549647417571946,FD002,bootstrap_gbr,5,1.0,calibration
3.35,379,138,9264,713,0.6529304029304029,0.014677728142948309,3703.0,0.35286830569849437,FD002,bootstrap_gbr,5,1.0,calibration
3.4,386,141,9261,706,0.6465201465201466,0.014996809189534142,3671.0,0.3498189441585668,FD002,bootstrap_gbr,5,1.0,calibration
3.45,388,142,9260,704,0.6446886446886447,0.015103169538396086,3662.0,0.34896131122546215,FD002,bootstrap_gbr,5,1.0,calibration
3.5,390,146,9256,702,0.6428571428571429,0.015528610933843863,3656.0,0.34838955593672577,FD002,bootstrap_gbr,5,1.0,calibration
3.55,392,148,9254,700,0.6410256410256411,0.01574133163156775,3648.0,0.34762721555174386,FD002,bootstrap_gbr,5,1.0,calibration
3.6,394,149,9253,698,0.6391941391941391,0.015847691980429696,3639.0,0.3467695826186392,FD002,bootstrap_gbr,5,1.0,calibration
3.65,394,151,9251,698,0.6391941391941391,0.016060412678153585,3641.0,0.3469601677148847,FD002,bootstrap_gbr,5,1.0,calibration
3.7,394,157,9245,698,0.6391941391941391,0.01669857477132525,3647.0,0.3475319230036211,FD002,bootstrap_gbr,5,1.0,calibration
3.75,398,160,9242,694,0.6355311355311355,0.017017655817911082,3630.0,0.34591194968553457,FD002,bootstrap_gbr,5,1.0,calibration
3.8,400,162,9240,692,0.6336996336996337,0.01723037651563497,3622.0,0.3451496093005527,FD002,bootstrap_gbr,5,1.0,calibration
3.85,401,165,9237,691,0.6327838827838828,0.017549457562220806,3620.0,0.34495902420430724,FD002,bootstrap_gbr,5,1.0,calibration
3.9,404,166,9236,688,0.63003663003663,0.017655817911082748,3606.0,0.3436249285305889,FD002,bootstrap_gbr,5,1.0,calibration
