k,TP_maintained_risky,FP_unnecessary_maintenance,TN_correct_no_maintenance,FN_missed_risky_cases,false_negative_rate,false_positive_rate,total_cost,average_cost_per_sample,dataset,cost_fn,cost_fp,split_used_for_k_selection
0.45,717,244,10654,333,0.3171428571428571,0.02238942925307396,1909.0,0.15977569467693337,FD004,5,1.0,calibration
0.5,738,269,10629,312,0.29714285714285715,0.024683428151954488,1829.0,0.15308001339136257,FD004,5,1.0,calibration
0.55,757,302,10596,293,0.27904761904761904,0.027711506698476784,1767.0,0.1478908603950452,FD004,5,1.0,calibration
0.6,771,333,10565,279,0.26571428571428574,0.03055606533308864,1728.0,0.14462671576832942,FD004,5,1.0,calibration
0.65,796,364,10534,254,0.2419047619047619,0.03340062396770049,1634.0,0.13675929025778372,FD004,5,1.0,calibration
0.7,818,400,10498,232,0.22095238095238096,0.036703982382088454,1560.0,0.13056578506863073,FD004,5,1.0,calibration
0.75,829,450,10448,221,0.21047619047619048,0.041291980179849516,1555.0,0.13014730498828256,FD004,5,1.0,calibration
0.8,845,509,10389,205,0.19523809523809524,0.04670581758120756,1534.0,0.12838968865082023,FD004,5,1.0,calibration
0.85,868,557,10341,182,0.17333333333333334,0.05111029546705818,1467.0,0.12278205557415467,FD004,5,1.0,calibration
0.9,886,610,10288,164,0.15619047619047619,0.055973573132684896,1430.0,0.11968530297957818,FD004,5,1.0,calibration
0.95,894,668,10230,156,0.14857142857142858,0.061295650578087724,1448.0,0.12119183126883161,FD004,5,1.0,calibration
1.0,904,729,10169,146,0.13904761904761906,0.06689300789135622,1459.0,0.12211248744559759,FD004,5,1.0,calibration
1.05,918,791,10107,132,0.12571428571428572,0.07258212516057992,1451.0,0.12144291931704052,FD004,5,1.0,calibration
1.1,932,871,10027,118,0.11238095238095239,0.07992292163699762,1461.0,0.12227987947773686,FD004,5,1.0,calibration
1.15,941,940,9958,109,0.10380952380952381,0.08625435859790788,1485.0,0.1242885838634081,FD004,5,1.0,calibration
1.2,951,1013,9885,99,0.09428571428571429,0.09295283538263902,1508.0,0.1262135922330097,FD004,5,1.0,calibration
1.25,962,1087,9811,88,0.0838095238095238,0.09974307212332538,1527.0,0.12780381653833278,FD004,5,1.0,calibration
1.3,972,1177,9721,78,0.07428571428571429,0.10800146815929529,1567.0,0.13115165718111818,FD004,5,1.0,calibration
1.35,974,1263,9635,76,0.07238095238095238,0.1158928243714443,1643.0,0.13751255440241045,FD004,5,1.0,calibration
1.4,983,1356,9542,67,0.06380952380952382,0.12442650027527986,1691.0,0.14152996317375294,FD004,5,1.0,calibration
1.45,989,1462,9436,61,0.058095238095238096,0.13415305560653332,1767.0,0.1478908603950452,FD004,5,1.0,calibration
1.5,996,1567,9331,54,0.05142857142857143,0.14378785098183153,1837.0,0.15374958151991966,FD004,5,1.0,calibration
1.55,1003,1647,9251,47,0.04476190476190476,0.15112864745824922,1882.0,0.15751590224305323,FD004,5,1.0,calibration
1.6,1006,1755,9143,44,0.0419047619047619,0.1610387227014131,1975.0,0.1652996317375293,FD004,5,1.0,calibration
1.65,1010,1867,9031,40,0.0380952380952381,0.17131583776839787,2067.0,0.1729996652159357,FD004,5,1.0,calibration
1.7,1015,1981,8917,35,0.03333333333333333,0.18177647274729308,2156.0,0.18044861064613324,FD004,5,1.0,calibration
1.75,1017,2104,8794,33,0.03142857142857143,0.1930629473297853,2269.0,0.189906260462002,FD004,5,1.0,calibration
1.8,1023,2229,8669,27,0.025714285714285714,0.20453294182418794,2364.0,0.19785738198861735,FD004,5,1.0,calibration
1.85,1026,2354,8544,24,0.022857142857142857,0.21600293631859058,2474.0,0.2070639437562772,FD004,5,1.0,calibration
1.9,1030,2486,8412,20,0.01904761904761905,0.22811525050467976,2586.0,0.21643789755607634,FD004,5,1.0,calibration
1.95,1031,2607,8291,19,0.018095238095238095,0.23921820517526152,2702.0,0.226146635420154,FD004,5,1.0,calibration
2.0,1036,2761,8137,14,0.013333333333333334,0.25334923839236556,2831.0,0.23694342149313694,FD004,5,1.0,calibration
2.05,1037,2882,8016,13,0.012380952380952381,0.2644521930629473,2947.0,0.2466521593572146,FD004,5,1.0,calibration
2.1,1037,3011,7887,13,0.012380952380952381,0.27628922738117084,3076.0,0.25744894543019753,FD004,5,1.0,calibration
2.15,1037,3143,7755,13,0.012380952380952381,0.28840154156726006,3208.0,0.2684968195513894,FD004,5,1.0,calibration
2.2,1037,3269,7629,13,0.012380952380952381,0.2999632960176179,3334.0,0.2790425175761634,FD004,5,1.0,calibration
2.25,1039,3393,7505,11,0.010476190476190476,0.31134153055606534,3448.0,0.28858386340810177,FD004,5,1.0,calibration
2.3,1043,3511,7387,7,0.006666666666666667,0.3221692053587814,3546.0,0.29678607298292603,FD004,5,1.0,calibration
2.35,1044,3631,7267,6,0.005714285714285714,0.333180400073408,3661.0,0.30641111483093403,FD004,5,1.0,calibration
2.4,1044,3767,7131,6,0.005714285714285714,0.34565975408331806,3797.0,0.31779377301640443,FD004,5,1.0,calibration
2.45,1045,3891,7007,5,0.004761904761904762,0.35703798862176545,3916.0,0.327753598928691,FD004,5,1.0,calibration
2.5,1045,4011,6887,5,0.004761904761904762,0.36804918333639197,4036.0,0.3377971208570472,FD004,5,1.0,calibration
2.55,1045,4135,6763,5,0.004761904761904762,0.3794274178748394,4160.0,0.34817542684968195,FD004,5,1.0,calibration
2.6,1045,4243,6655,5,0.004761904761904762,0.3893374931180033,4268.0,0.35721459658520255,FD004,5,1.0,calibration
2.65,1045,4369,6529,5,0.004761904761904762,0.40089924756836115,4394.0,0.36776029460997656,FD004,5,1.0,calibration
2.7,1045,4501,6397,5,0.004761904761904762,0.41301156175445036,4526.0,0.3788081687311684,FD004,5,1.0,calibration
2.75,1046,4633,6265,4,0.0038095238095238095,0.4251238759405396,4653.0,0.389437562772012,FD004,5,1.0,calibration
2.8,1046,4767,6131,4,0.0038095238095238095,0.4374197100385392,4787.0,0.40065282892534315,FD004,5,1.0,calibration
2.85,1046,4887,6011,4,0.0038095238095238095,0.4484309047531657,4907.0,0.4106963508536994,FD004,5,1.0,calibration
2.9,1046,4993,5905,4,0.0038095238095238095,0.45815746008441915,5013.0,0.4195681285570807,FD004,5,1.0,calibration
2.95,1046,5112,5786,4,0.0038095238095238095,0.46907689484309045,5132.0,0.42952795446936726,FD004,5,1.0,calibration
3.0,1046,5206,5692,4,0.0038095238095238095,0.47770233070288126,5226.0,0.43739537997991296,FD004,5,1.0,calibration
0.0,500,108,10790,550,0.5238095238095238,0.009910075243163884,5608.0,0.46936725811851354,FD004,10,1.0,calibration
0.05,531,118,10780,519,0.4942857142857143,0.010827674802716094,5308.0,0.44425845329762303,FD004,10,1.0,calibration
0.1,561,129,10769,489,0.4657142857142857,0.011837034318223527,5019.0,0.4200703046534985,FD004,10,1.0,calibration
0.15,586,147,10751,464,0.4419047619047619,0.013488713525417508,4787.0,0.40065282892534315,FD004,10,1.0,calibration
0.2,613,163,10735,437,0.41619047619047617,0.014956872820701047,4533.0,0.37939404084365586,FD004,10,1.0,calibration
0.25,626,175,10723,424,0.4038095238095238,0.0160579922921637,4415.0,0.3695179109474389,FD004,10,1.0,calibration
0.3,645,189,10709,405,0.38571428571428573,0.017342631675536797,4239.0,0.35478741211918313,FD004,10,1.0,calibration
0.35,668,204,10694,382,0.3638095238095238,0.018719031014865113,4024.0,0.3367927686642116,FD004,10,1.0,calibration
0.4,693,222,10676,357,0.34,0.020370710222059094,3792.0,0.31737529293605626,FD004,10,1.0,calibration
0.45,717,244,10654,333,0.3171428571428571,0.02238942925307396,3574.0,0.2991295614328758,FD004,10,1.0,calibration
0.5,738,269,10629,312,0.29714285714285715,0.024683428151954488,3389.0,0.2836457984599933,FD004,10,1.0,calibration
0.55,757,302,10596,293,0.27904761904761904,0.027711506698476784,3232.0,0.2705055239370606,FD004,10,1.0,calibration
0.6,771,333,10565,279,0.26571428571428574,0.03055606533308864,3123.0,0.26138265818547035,FD004,10,1.0,calibration
0.65,796,364,10534,254,0.2419047619047619,0.03340062396770049,2904.0,0.24305323066622028,FD004,10,1.0,calibration
0.7,818,400,10498,232,0.22095238095238096,0.036703982382088454,2720.0,0.22765316370940744,FD004,10,1.0,calibration
0.75,829,450,10448,221,0.21047619047619048,0.041291980179849516,2660.0,0.22263140274522933,FD004,10,1.0,calibration
0.8,845,509,10389,205,0.19523809523809524,0.04670581758120756,2559.0,0.21417810512219618,FD004,10,1.0,calibration
0.85,868,557,10341,182,0.17333333333333334,0.05111029546705818,2377.0,0.1989454301975226,FD004,10,1.0,calibration
0.9,886,610,10288,164,0.15619047619047619,0.055973573132684896,2250.0,0.18831603615667894,FD004,10,1.0,calibration
0.95,894,668,10230,156,0.14857142857142858,0.061295650578087724,2228.0,0.18647472380314697,FD004,10,1.0,calibration
1.0,904,729,10169,146,0.13904761904761906,0.06689300789135622,2189.0,0.18321057917643122,FD004,10,1.0,calibration
1.05,918,791,10107,132,0.12571428571428572,0.07258212516057992,2111.0,0.17668228992299967,FD004,10,1.0,calibration
1.1,932,871,10027,118,0.11238095238095239,0.07992292163699762,2051.0,0.17166052895882156,FD004,10,1.0,calibration
1.15,941,940,9958,109,0.10380952380952381,0.08625435859790788,2030.0,0.16990291262135923,FD004,10,1.0,calibration
1.2,951,1013,9885,99,0.09428571428571429,0.09295283538263902,2003.0,0.16764312018747907,FD004,10,1.0,calibration
1.25,962,1087,9811,88,0.0838095238095238,0.09974307212332538,1967.0,0.1646300636089722,FD004,10,1.0,calibration
1.3,972,1177,9721,78,0.07428571428571429,0.10800146815929529,1957.0,0.16379310344827586,FD004,10,1.0,calibration
1.35,974,1263,9635,76,0.07238095238095238,0.1158928243714443,2023.0,0.16931704050887178,FD004,10,1.0,calibration
1.4,983,1356,9542,67,0.06380952380952382,0.12442650027527986,2026.0,0.16956812855708067,FD004,10,1.0,calibration
1.45,989,1462,9436,61,0.058095238095238096,0.13415305560653332,2072.0,0.1734181452962839,FD004,10,1.0,calibration
1.5,996,1567,9331,54,0.05142857142857143,0.14378785098183153,2107.0,0.17634750585872114,FD004,10,1.0,calibration
1.55,1003,1647,9251,47,0.04476190476190476,0.15112864745824922,2117.0,0.17718446601941748,FD004,10,1.0,calibration
1.6,1006,1755,9143,44,0.0419047619047619,0.1610387227014131,2195.0,0.183712755272849,FD004,10,1.0,calibration
1.65,1010,1867,9031,40,0.0380952380952381,0.17131583776839787,2267.0,0.18973886842986273,FD004,10,1.0,calibration
1.7,1015,1981,8917,35,0.03333333333333333,0.18177647274729308,2331.0,0.19509541345831938,FD004,10,1.0,calibration
1.75,1017,2104,8794,33,0.03142857142857143,0.1930629473297853,2434.0,0.2037161031134918,FD004,10,1.0,calibration
1.8,1023,2229,8669,27,0.025714285714285714,0.20453294182418794,2499.0,0.20915634415801806,FD004,10,1.0,calibration
1.85,1026,2354,8544,24,0.022857142857142857,0.21600293631859058,2594.0,0.2171074656846334,FD004,10,1.0,calibration
1.9,1030,2486,8412,20,0.01904761904761905,0.22811525050467976,2686.0,0.22480749916303983,FD004,10,1.0,calibration
1.95,1031,2607,8291,19,0.018095238095238095,0.23921820517526152,2797.0,0.23409775694676935,FD004,10,1.0,calibration
2.0,1036,2761,8137,14,0.013333333333333334,0.25334923839236556,2901.0,0.2428021426180114,FD004,10,1.0,calibration
2.05,1037,2882,8016,13,0.012380952380952381,0.2644521930629473,3012.0,0.25209240040174086,FD004,10,1.0,calibration
2.1,1037,3011,7887,13,0.012380952380952381,0.27628922738117084,3141.0,0.2628891864747238,FD004,10,1.0,calibration
2.15,1037,3143,7755,13,0.012380952380952381,0.28840154156726006,3273.0,0.27393706059591566,FD004,10,1.0,calibration
2.2,1037,3269,7629,13,0.012380952380952381,0.2999632960176179,3399.0,0.28448275862068967,FD004,10,1.0,calibration
2.25,1039,3393,7505,11,0.010476190476190476,0.31134153055606534,3503.0,0.2931871442919317,FD004,10,1.0,calibration
2.3,1043,3511,7387,7,0.006666666666666667,0.3221692053587814,3581.0,0.29971543354536323,FD004,10,1.0,calibration
2.35,1044,3631,7267,6,0.005714285714285714,0.333180400073408,3691.0,0.3089219953130231,FD004,10,1.0,calibration
2.4,1044,3767,7131,6,0.005714285714285714,0.34565975408331806,3827.0,0.32030465349849346,FD004,10,1.0,calibration
2.45,1045,3891,7007,5,0.004761904761904762,0.35703798862176545,3941.0,0.32984599933043185,FD004,10,1.0,calibration
2.5,1045,4011,6887,5,0.004761904761904762,0.36804918333639197,4061.0,0.3398895212587881,FD004,10,1.0,calibration
2.55,1045,4135,6763,5,0.004761904761904762,0.3794274178748394,4185.0,0.35026782725142286,FD004,10,1.0,calibration
2.6,1045,4243,6655,5,0.004761904761904762,0.3893374931180033,4293.0,0.3593069969869434,FD004,10,1.0,calibration
2.65,1045,4369,6529,5,0.004761904761904762,0.40089924756836115,4419.0,0.36985269501171747,FD004,10,1.0,calibration
2.7,1045,4501,6397,5,0.004761904761904762,0.41301156175445036,4551.0,0.38090056913290926,FD004,10,1.0,calibration
2.75,1046,4633,6265,4,0.0038095238095238095,0.4251238759405396,4673.0,0.39111148309340477,FD004,10,1.0,calibration
2.8,1046,4767,6131,4,0.0038095238095238095,0.4374197100385392,4807.0,0.40232674924673584,FD004,10,1.0,calibration
2.85,1046,4887,6011,4,0.0038095238095238095,0.4484309047531657,4927.0,0.41237027117509206,FD004,10,1.0,calibration
2.9,1046,4993,5905,4,0.0038095238095238095,0.45815746008441915,5033.0,0.4212420488784734,FD004,10,1.0,calibration
2.95,1046,5112,5786,4,0.0038095238095238095,0.46907689484309045,5152.0,0.43120187479075994,FD004,10,1.0,calibration
3.0,1046,5206,5692,4,0.0038095238095238095,0.47770233070288126,5246.0,0.43906930030130564,FD004,10,1.0,calibration
0.0,500,108,10790,550,0.5238095238095238,0.009910075243163884,11108.0,0.9296953465015065,FD004,20,1.0,calibration
0.05,531,118,10780,519,0.4942857142857143,0.010827674802716094,10498.0,0.8786407766990292,FD004,20,1.0,calibration
0.1,561,129,10769,489,0.4657142857142857,0.011837034318223527,9909.0,0.829343823234014,FD004,20,1.0,calibration
0.15,586,147,10751,464,0.4419047619047619,0.013488713525417508,9427.0,0.78900234348845,FD004,20,1.0,calibration
0.2,613,163,10735,437,0.41619047619047617,0.014956872820701047,8903.0,0.7451456310679612,FD004,20,1.0,calibration
0.25,626,175,10723,424,0.4038095238095238,0.0160579922921637,8655.0,0.7243890190826917,FD004,20,1.0,calibration
0.3,645,189,10709,405,0.38571428571428573,0.017342631675536797,8289.0,0.6937562772012053,FD004,20,1.0,calibration
0.35,668,204,10694,382,0.3638095238095238,0.018719031014865113,7844.0,0.6565115500502177,FD004,20,1.0,calibration
0.4,693,222,10676,357,0.34,0.020370710222059094,7362.0,0.6161700703046535,FD004,20,1.0,calibration
0.45,717,244,10654,333,0.3171428571428571,0.02238942925307396,6904.0,0.5778372949447607,FD004,20,1.0,calibration
0.5,738,269,10629,312,0.29714285714285715,0.024683428151954488,6509.0,0.5447773685972548,FD004,20,1.0,calibration
0.55,757,302,10596,293,0.27904761904761904,0.027711506698476784,6162.0,0.5157348510210914,FD004,20,1.0,calibration
0.6,771,333,10565,279,0.26571428571428574,0.03055606533308864,5913.0,0.4948945430197523,FD004,20,1.0,calibration
0.65,796,364,10534,254,0.2419047619047619,0.03340062396770049,5444.0,0.4556411114830934,FD004,20,1.0,calibration
0.7,818,400,10498,232,0.22095238095238096,0.036703982382088454,5040.0,0.42182792099096084,FD004,20,1.0,calibration
0.75,829,450,10448,221,0.21047619047619048,0.041291980179849516,4870.0,0.40759959825912284,FD004,20,1.0,calibration
0.8,845,509,10389,205,0.19523809523809524,0.04670581758120756,4609.0,0.3857549380649481,FD004,20,1.0,calibration
0.85,868,557,10341,182,0.17333333333333334,0.05111029546705818,4197.0,0.3512721794442584,FD004,20,1.0,calibration
0.9,886,610,10288,164,0.15619047619047619,0.055973573132684896,3890.0,0.32557750251088047,FD004,20,1.0,calibration
0.95,894,668,10230,156,0.14857142857142858,0.061295650578087724,3788.0,0.3170405088717777,FD004,20,1.0,calibration
1.0,904,729,10169,146,0.13904761904761906,0.06689300789135622,3649.0,0.3054067626380984,FD004,20,1.0,calibration
1.05,918,791,10107,132,0.12571428571428572,0.07258212516057992,3431.0,0.287161031134918,FD004,20,1.0,calibration
1.1,932,871,10027,118,0.11238095238095239,0.07992292163699762,3231.0,0.27042182792099095,FD004,20,1.0,calibration
1.15,941,940,9958,109,0.10380952380952381,0.08625435859790788,3120.0,0.26113157013726146,FD004,20,1.0,calibration
1.2,951,1013,9885,99,0.09428571428571429,0.09295283538263902,2993.0,0.2505021760964178,FD004,20,1.0,calibration
1.25,962,1087,9811,88,0.0838095238095238,0.09974307212332538,2847.0,0.2382825577502511,FD004,20,1.0,calibration
1.3,972,1177,9721,78,0.07428571428571429,0.10800146815929529,2737.0,0.22907599598259124,FD004,20,1.0,calibration
1.35,974,1263,9635,76,0.07238095238095238,0.1158928243714443,2783.0,0.23292601272179445,FD004,20,1.0,calibration
1.4,983,1356,9542,67,0.06380952380952382,0.12442650027527986,2696.0,0.2256444593237362,FD004,20,1.0,calibration
1.45,989,1462,9436,61,0.058095238095238096,0.13415305560653332,2682.0,0.2244727150987613,FD004,20,1.0,calibration
1.5,996,1567,9331,54,0.05142857142857143,0.14378785098183153,2647.0,0.22154335453632407,FD004,20,1.0,calibration
1.55,1003,1647,9251,47,0.04476190476190476,0.15112864745824922,2587.0,0.21652159357214595,FD004,20,1.0,calibration
1.6,1006,1755,9143,44,0.0419047619047619,0.1610387227014131,2635.0,0.22053900234348844,FD004,20,1.0,calibration
1.65,1010,1867,9031,40,0.0380952380952381,0.17131583776839787,2667.0,0.22321727485771678,FD004,20,1.0,calibration
1.7,1015,1981,8917,35,0.03333333333333333,0.18177647274729308,2681.0,0.22438901908269165,FD004,20,1.0,calibration
1.75,1017,2104,8794,33,0.03142857142857143,0.1930629473297853,2764.0,0.23133578841647137,FD004,20,1.0,calibration
1.8,1023,2229,8669,27,0.025714285714285714,0.20453294182418794,2769.0,0.23175426849681954,FD004,20,1.0,calibration
1.85,1026,2354,8544,24,0.022857142857142857,0.21600293631859058,2834.0,0.23719450954134583,FD004,20,1.0,calibration
1.9,1030,2486,8412,20,0.01904761904761905,0.22811525050467976,2886.0,0.24154670237696685,FD004,20,1.0,calibration
1.95,1031,2607,8291,19,0.018095238095238095,0.23921820517526152,2987.0,0.25,FD004,20,1.0,calibration
2.0,1036,2761,8137,14,0.013333333333333334,0.25334923839236556,3041.0,0.2545195848677603,FD004,20,1.0,calibration
2.05,1037,2882,8016,13,0.012380952380952381,0.2644521930629473,3142.0,0.2629728824907934,FD004,20,1.0,calibration
2.1,1037,3011,7887,13,0.012380952380952381,0.27628922738117084,3271.0,0.2737696685637764,FD004,20,1.0,calibration
2.15,1037,3143,7755,13,0.012380952380952381,0.28840154156726006,3403.0,0.2848175426849682,FD004,20,1.0,calibration
2.2,1037,3269,7629,13,0.012380952380952381,0.2999632960176179,3529.0,0.29536324070974224,FD004,20,1.0,calibration
2.25,1039,3393,7505,11,0.010476190476190476,0.31134153055606534,3613.0,0.30239370605959154,FD004,20,1.0,calibration
2.3,1043,3511,7387,7,0.006666666666666667,0.3221692053587814,3651.0,0.3055741546702377,FD004,20,1.0,calibration
