k,TP_maintained_risky,FP_unnecessary_maintenance,TN_correct_no_maintenance,FN_missed_risky_cases,false_negative_rate,false_positive_rate,total_cost,average_cost_per_sample,dataset,cost_fn,cost_fp,split_used_for_k_selection
2.9,420,1593,3197,0,0.0,0.3325678496868476,1593.0,0.3057581573896353,FD003,20,1.0,calibration
2.95,420,1634,3156,0,0.0,0.34112734864300626,1634.0,0.31362763915547026,FD003,20,1.0,calibration
3.0,420,1673,3117,0,0.0,0.34926931106471815,1673.0,0.3211132437619962,FD003,20,1.0,calibration
0.0,329,34,4756,91,0.21666666666666667,0.007098121085594989,4584.0,0.8798464491362764,FD003,50,1.0,calibration
0.05,335,43,4747,85,0.20238095238095238,0.008977035490605427,4293.0,0.8239923224568139,FD003,50,1.0,calibration
0.1,335,48,4742,85,0.20238095238095238,0.010020876826722338,4298.0,0.8249520153550863,FD003,50,1.0,calibration
0.15,338,50,4740,82,0.19523809523809524,0.010438413361169102,4150.0,0.7965451055662188,FD003,50,1.0,calibration
0.2,341,56,4734,79,0.1880952380952381,0.011691022964509395,4006.0,0.7689059500959693,FD003,50,1.0,calibration
0.25,346,60,4730,74,0.1761904761904762,0.012526096033402923,3760.0,0.7216890595009597,FD003,50,1.0,calibration
0.3,352,66,4724,68,0.1619047619047619,0.013778705636743214,3466.0,0.6652591170825336,FD003,50,1.0,calibration
0.35,354,70,4720,66,0.15714285714285714,0.014613778705636743,3370.0,0.6468330134357005,FD003,50,1.0,calibration
0.4,357,73,4717,63,0.15,0.015240083507306889,3223.0,0.6186180422264875,FD003,50,1.0,calibration
0.45,357,81,4709,63,0.15,0.016910229645093946,3231.0,0.6201535508637236,FD003,50,1.0,calibration
0.5,361,88,4702,59,0.14047619047619048,0.01837160751565762,3038.0,0.5831094049904031,FD003,50,1.0,calibration
0.55,365,92,4698,55,0.13095238095238096,0.019206680584551147,2842.0,0.545489443378119,FD003,50,1.0,calibration
0.6,368,98,4692,52,0.12380952380952381,0.02045929018789144,2698.0,0.5178502879078695,FD003,50,1.0,calibration
0.65,369,105,4685,51,0.12142857142857143,0.021920668058455117,2655.0,0.5095969289827256,FD003,50,1.0,calibration
0.7,373,112,4678,47,0.11190476190476191,0.02338204592901879,2462.0,0.472552783109405,FD003,50,1.0,calibration
0.75,374,118,4672,46,0.10952380952380952,0.024634655532359082,2418.0,0.4641074856046065,FD003,50,1.0,calibration
0.8,376,128,4662,44,0.10476190476190476,0.026722338204592903,2328.0,0.4468330134357006,FD003,50,1.0,calibration
0.85,380,144,4646,40,0.09523809523809523,0.030062630480167014,2144.0,0.41151631477927064,FD003,50,1.0,calibration
0.9,382,159,4631,38,0.09047619047619047,0.033194154488517744,2059.0,0.39520153550863724,FD003,50,1.0,calibration
0.95,386,176,4614,34,0.08095238095238096,0.03674321503131524,1876.0,0.3600767754318618,FD003,50,1.0,calibration
1.0,388,188,4602,32,0.0761904761904762,0.03924843423799582,1788.0,0.3431861804222649,FD003,50,1.0,calibration
1.05,392,205,4585,28,0.06666666666666667,0.04279749478079332,1605.0,0.30806142034548945,FD003,50,1.0,calibration
1.1,394,222,4568,26,0.06190476190476191,0.04634655532359081,1522.0,0.2921305182341651,FD003,50,1.0,calibration
1.15,399,234,4556,21,0.05,0.0488517745302714,1284.0,0.24644913627639156,FD003,50,1.0,calibration
1.2,400,246,4544,20,0.047619047619047616,0.05135699373695198,1246.0,0.23915547024952016,FD003,50,1.0,calibration
1.25,402,263,4527,18,0.04285714285714286,0.054906054279749476,1163.0,0.22322456813819577,FD003,50,1.0,calibration
1.3,405,288,4502,15,0.03571428571428571,0.06012526096033403,1038.0,0.19923224568138195,FD003,50,1.0,calibration
1.35,408,309,4481,12,0.02857142857142857,0.06450939457202505,909.0,0.1744721689059501,FD003,50,1.0,calibration
1.4,410,335,4455,10,0.023809523809523808,0.06993736951983298,835.0,0.16026871401151632,FD003,50,1.0,calibration
1.45,412,367,4423,8,0.01904761904761905,0.07661795407098121,767.0,0.1472168905950096,FD003,50,1.0,calibration
1.5,413,396,4394,7,0.016666666666666666,0.0826722338204593,746.0,0.14318618042226489,FD003,50,1.0,calibration
1.55,413,420,4370,7,0.016666666666666666,0.08768267223382047,770.0,0.14779270633397312,FD003,50,1.0,calibration
1.6,414,438,4352,6,0.014285714285714285,0.09144050104384134,738.0,0.1416506717850288,FD003,50,1.0,calibration
1.65,414,468,4322,6,0.014285714285714285,0.0977035490605428,768.0,0.1474088291746641,FD003,50,1.0,calibration
1.7,416,506,4284,4,0.009523809523809525,0.10563674321503132,706.0,0.13550863723608444,FD003,50,1.0,calibration
1.75,417,545,4245,3,0.007142857142857143,0.11377870563674322,695.0,0.13339731285988485,FD003,50,1.0,calibration
1.8,417,582,4208,3,0.007142857142857143,0.12150313152400835,732.0,0.14049904030710172,FD003,50,1.0,calibration
1.85,417,619,4171,3,0.007142857142857143,0.12922755741127348,769.0,0.14760076775431863,FD003,50,1.0,calibration
1.9,417,668,4122,3,0.007142857142857143,0.1394572025052192,818.0,0.15700575815738962,FD003,50,1.0,calibration
1.95,417,718,4072,3,0.007142857142857143,0.1498956158663883,868.0,0.16660268714011517,FD003,50,1.0,calibration
2.0,417,753,4037,3,0.007142857142857143,0.15720250521920667,903.0,0.17332053742802303,FD003,50,1.0,calibration
2.05,418,789,4001,2,0.004761904761904762,0.16471816283924842,889.0,0.1706333973128599,FD003,50,1.0,calibration
2.1,418,831,3959,2,0.004761904761904762,0.17348643006263048,931.0,0.17869481765834933,FD003,50,1.0,calibration
2.15,419,869,3921,1,0.002380952380952381,0.181419624217119,919.0,0.1763915547024952,FD003,50,1.0,calibration
2.2,419,907,3883,1,0.002380952380952381,0.18935281837160753,957.0,0.1836852207293666,FD003,50,1.0,calibration
2.25,420,962,3828,0,0.0,0.20083507306889353,962.0,0.18464491362763916,FD003,50,1.0,calibration
2.3,420,1018,3772,0,0.0,0.21252609603340292,1018.0,0.19539347408829175,FD003,50,1.0,calibration
2.35,420,1068,3722,0,0.0,0.22296450939457202,1068.0,0.20499040307101726,FD003,50,1.0,calibration
2.4,420,1118,3672,0,0.0,0.23340292275574112,1118.0,0.2145873320537428,FD003,50,1.0,calibration
2.45,420,1181,3609,0,0.0,0.2465553235908142,1181.0,0.22667946257197696,FD003,50,1.0,calibration
2.5,420,1227,3563,0,0.0,0.2561586638830898,1227.0,0.23550863723608445,FD003,50,1.0,calibration
2.55,420,1275,3515,0,0.0,0.2661795407098121,1275.0,0.24472168905950095,FD003,50,1.0,calibration
2.6,420,1327,3463,0,0.0,0.277035490605428,1327.0,0.2547024952015355,FD003,50,1.0,calibration
2.65,420,1364,3426,0,0.0,0.2847599164926931,1364.0,0.2618042226487524,FD003,50,1.0,calibration
2.7,420,1410,3380,0,0.0,0.29436325678496866,1410.0,0.2706333973128599,FD003,50,1.0,calibration
2.75,420,1462,3328,0,0.0,0.30521920668058455,1462.0,0.2806142034548944,FD003,50,1.0,calibration
2.8,420,1511,3279,0,0.0,0.31544885177453025,1511.0,0.29001919385796543,FD003,50,1.0,calibration
2.85,420,1554,3236,0,0.0,0.3244258872651357,1554.0,0.2982725527831094,FD003,50,1.0,calibration
2.9,420,1593,3197,0,0.0,0.3325678496868476,1593.0,0.3057581573896353,FD003,50,1.0,calibration
2.95,420,1634,3156,0,0.0,0.34112734864300626,1634.0,0.31362763915547026,FD003,50,1.0,calibration
3.0,420,1673,3117,0,0.0,0.34926931106471815,1673.0,0.3211132437619962,FD003,50,1.0,calibration
0.0,329,34,4756,91,0.21666666666666667,0.007098121085594989,9134.0,1.7531669865642994,FD003,100,1.0,calibration
0.05,335,43,4747,85,0.20238095238095238,0.008977035490605427,8543.0,1.6397312859884836,FD003,100,1.0,calibration
0.1,335,48,4742,85,0.20238095238095238,0.010020876826722338,8548.0,1.6406909788867563,FD003,100,1.0,calibration
0.15,338,50,4740,82,0.19523809523809524,0.010438413361169102,8250.0,1.583493282149712,FD003,100,1.0,calibration
0.2,341,56,4734,79,0.1880952380952381,0.011691022964509395,7956.0,1.527063339731286,FD003,100,1.0,calibration
0.25,346,60,4730,74,0.1761904761904762,0.012526096033402923,7460.0,1.4318618042226487,FD003,100,1.0,calibration
0.3,352,66,4724,68,0.1619047619047619,0.013778705636743214,6866.0,1.3178502879078695,FD003,100,1.0,calibration
0.35,354,70,4720,66,0.15714285714285714,0.014613778705636743,6670.0,1.2802303262955854,FD003,100,1.0,calibration
0.4,357,73,4717,63,0.15,0.015240083507306889,6373.0,1.2232245681381957,FD003,100,1.0,calibration
0.45,357,81,4709,63,0.15,0.016910229645093946,6381.0,1.2247600767754319,FD003,100,1.0,calibration
0.5,361,88,4702,59,0.14047619047619048,0.01837160751565762,5988.0,1.1493282149712092,FD003,100,1.0,calibration
0.55,365,92,4698,55,0.13095238095238096,0.019206680584551147,5592.0,1.073320537428023,FD003,100,1.0,calibration
0.6,368,98,4692,52,0.12380952380952381,0.02045929018789144,5298.0,1.016890595009597,FD003,100,1.0,calibration
0.65,369,105,4685,51,0.12142857142857143,0.021920668058455117,5205.0,0.9990403071017274,FD003,100,1.0,calibration
0.7,373,112,4678,47,0.11190476190476191,0.02338204592901879,4812.0,0.9236084452975047,FD003,100,1.0,calibration
0.75,374,118,4672,46,0.10952380952380952,0.024634655532359082,4718.0,0.9055662188099808,FD003,100,1.0,calibration
0.8,376,128,4662,44,0.10476190476190476,0.026722338204592903,4528.0,0.8690978886756238,FD003,100,1.0,calibration
0.85,380,144,4646,40,0.09523809523809523,0.030062630480167014,4144.0,0.7953934740882918,FD003,100,1.0,calibration
0.9,382,159,4631,38,0.09047619047619047,0.033194154488517744,3959.0,0.7598848368522073,FD003,100,1.0,calibration
0.95,386,176,4614,34,0.08095238095238096,0.03674321503131524,3576.0,0.6863723608445298,FD003,100,1.0,calibration
1.0,388,188,4602,32,0.0761904761904762,0.03924843423799582,3388.0,0.6502879078694818,FD003,100,1.0,calibration
1.05,392,205,4585,28,0.06666666666666667,0.04279749478079332,3005.0,0.5767754318618042,FD003,100,1.0,calibration
1.1,394,222,4568,26,0.06190476190476191,0.04634655532359081,2822.0,0.5416506717850288,FD003,100,1.0,calibration
1.15,399,234,4556,21,0.05,0.0488517745302714,2334.0,0.44798464491362766,FD003,100,1.0,calibration
1.2,400,246,4544,20,0.047619047619047616,0.05135699373695198,2246.0,0.4310940499040307,FD003,100,1.0,calibration
1.25,402,263,4527,18,0.04285714285714286,0.054906054279749476,2063.0,0.39596928982725527,FD003,100,1.0,calibration
1.3,405,288,4502,15,0.03571428571428571,0.06012526096033403,1788.0,0.3431861804222649,FD003,100,1.0,calibration
1.35,408,309,4481,12,0.02857142857142857,0.06450939457202505,1509.0,0.28963531669865644,FD003,100,1.0,calibration
1.4,410,335,4455,10,0.023809523809523808,0.06993736951983298,1335.0,0.2562380038387716,FD003,100,1.0,calibration
1.45,412,367,4423,8,0.01904761904761905,0.07661795407098121,1167.0,0.22399232245681383,FD003,100,1.0,calibration
1.5,413,396,4394,7,0.016666666666666666,0.0826722338204593,1096.0,0.21036468330134356,FD003,100,1.0,calibration
1.55,413,420,4370,7,0.016666666666666666,0.08768267223382047,1120.0,0.21497120921305182,FD003,100,1.0,calibration
1.6,414,438,4352,6,0.014285714285714285,0.09144050104384134,1038.0,0.19923224568138195,FD003,100,1.0,calibration
1.65,414,468,4322,6,0.014285714285714285,0.0977035490605428,1068.0,0.20499040307101726,FD003,100,1.0,calibration
1.7,416,506,4284,4,0.009523809523809525,0.10563674321503132,906.0,0.17389635316698657,FD003,100,1.0,calibration
1.75,417,545,4245,3,0.007142857142857143,0.11377870563674322,845.0,0.16218809980806143,FD003,100,1.0,calibration
1.8,417,582,4208,3,0.007142857142857143,0.12150313152400835,882.0,0.1692898272552783,FD003,100,1.0,calibration
1.85,417,619,4171,3,0.007142857142857143,0.12922755741127348,919.0,0.1763915547024952,FD003,100,1.0,calibration
1.9,417,668,4122,3,0.007142857142857143,0.1394572025052192,968.0,0.18579654510556623,FD003,100,1.0,calibration
1.95,417,718,4072,3,0.007142857142857143,0.1498956158663883,1018.0,0.19539347408829175,FD003,100,1.0,calibration
2.0,417,753,4037,3,0.007142857142857143,0.15720250521920667,1053.0,0.2021113243761996,FD003,100,1.0,calibration
2.05,418,789,4001,2,0.004761904761904762,0.16471816283924842,989.0,0.18982725527831093,FD003,100,1.0,calibration
2.1,418,831,3959,2,0.004761904761904762,0.17348643006263048,1031.0,0.1978886756238004,FD003,100,1.0,calibration
2.15,419,869,3921,1,0.002380952380952381,0.181419624217119,969.0,0.18598848368522072,FD003,100,1.0,calibration
2.2,419,907,3883,1,0.002380952380952381,0.18935281837160753,1007.0,0.19328214971209212,FD003,100,1.0,calibration
2.25,420,962,3828,0,0.0,0.20083507306889353,962.0,0.18464491362763916,FD003,100,1.0,calibration
2.3,420,1018,3772,0,0.0,0.21252609603340292,1018.0,0.19539347408829175,FD003,100,1.0,calibration
2.35,420,1068,3722,0,0.0,0.22296450939457202,1068.0,0.20499040307101726,FD003,100,1.0,calibration
2.4,420,1118,3672,0,0.0,0.23340292275574112,1118.0,0.2145873320537428,FD003,100,1.0,calibration
2.45,420,1181,3609,0,0.0,0.2465553235908142,1181.0,0.22667946257197696,FD003,100,1.0,calibration
2.5,420,1227,3563,0,0.0,0.2561586638830898,1227.0,0.23550863723608445,FD003,100,1.0,calibration
2.55,420,1275,3515,0,0.0,0.2661795407098121,1275.0,0.24472168905950095,FD003,100,1.0,calibration
2.6,420,1327,3463,0,0.0,0.277035490605428,1327.0,0.2547024952015355,FD003,100,1.0,calibration
2.65,420,1364,3426,0,0.0,0.2847599164926931,1364.0,0.2618042226487524,FD003,100,1.0,calibration
2.7,420,1410,3380,0,0.0,0.29436325678496866,1410.0,0.2706333973128599,FD003,100,1.0,calibration
2.75,420,1462,3328,0,0.0,0.30521920668058455,1462.0,0.2806142034548944,FD003,100,1.0,calibration
2.8,420,1511,3279,0,0.0,0.31544885177453025,1511.0,0.29001919385796543,FD003,100,1.0,calibration
2.85,420,1554,3236,0,0.0,0.3244258872651357,1554.0,0.2982725527831094,FD003,100,1.0,calibration
2.9,420,1593,3197,0,0.0,0.3325678496868476,1593.0,0.3057581573896353,FD003,100,1.0,calibration
2.95,420,1634,3156,0,0.0,0.34112734864300626,1634.0,0.31362763915547026,FD003,100,1.0,calibration
3.0,420,1673,3117,0,0.0,0.34926931106471815,1673.0,0.3211132437619962,FD003,100,1.0,calibration
