k,TP_maintained_risky,FP_unnecessary_maintenance,TN_correct_no_maintenance,FN_missed_risky_cases,false_negative_rate,false_positive_rate,total_cost,average_cost_per_sample,dataset,method,cost_fn,cost_fp,split_used_for_k_selection
0.75,380,93,3723,40,0.09523809523809523,0.02437106918238994,173.0,0.04084041548630784,FD001,bootstrap_rf,2,1.0,calibration
0.8,381,96,3720,39,0.09285714285714286,0.025157232704402517,174.0,0.04107648725212465,FD001,bootstrap_rf,2,1.0,calibration
0.85,384,96,3720,36,0.08571428571428572,0.025157232704402517,168.0,0.039660056657223795,FD001,bootstrap_rf,2,1.0,calibration
0.9,384,100,3716,36,0.08571428571428572,0.02620545073375262,172.0,0.04060434372049103,FD001,bootstrap_rf,2,1.0,calibration
0.95,385,102,3714,35,0.08333333333333333,0.026729559748427674,172.0,0.04060434372049103,FD001,bootstrap_rf,2,1.0,calibration
1.0,386,104,3712,34,0.08095238095238096,0.027253668763102725,172.0,0.04060434372049103,FD001,bootstrap_rf,2,1.0,calibration
1.05,389,108,3708,31,0.07380952380952381,0.02830188679245283,170.0,0.040132200188857416,FD001,bootstrap_rf,2,1.0,calibration
1.1,389,110,3706,31,0.07380952380952381,0.028825995807127882,172.0,0.04060434372049103,FD001,bootstrap_rf,2,1.0,calibration
1.15,390,111,3705,30,0.07142857142857142,0.02908805031446541,171.0,0.04036827195467422,FD001,bootstrap_rf,2,1.0,calibration
1.2,390,113,3703,30,0.07142857142857142,0.02961215932914046,173.0,0.04084041548630784,FD001,bootstrap_rf,2,1.0,calibration
1.25,391,116,3700,29,0.06904761904761905,0.03039832285115304,174.0,0.04107648725212465,FD001,bootstrap_rf,2,1.0,calibration
1.3,391,118,3698,29,0.06904761904761905,0.030922431865828093,176.0,0.04154863078375826,FD001,bootstrap_rf,2,1.0,calibration
1.35,393,119,3697,27,0.06428571428571428,0.031184486373165617,173.0,0.04084041548630784,FD001,bootstrap_rf,2,1.0,calibration
1.4,393,120,3696,27,0.06428571428571428,0.031446540880503145,174.0,0.04107648725212465,FD001,bootstrap_rf,2,1.0,calibration
1.45,395,124,3692,25,0.05952380952380952,0.03249475890985325,174.0,0.04107648725212465,FD001,bootstrap_rf,2,1.0,calibration
1.5,396,125,3691,24,0.05714285714285714,0.03275681341719078,173.0,0.04084041548630784,FD001,bootstrap_rf,2,1.0,calibration
1.55,396,131,3685,24,0.05714285714285714,0.034329140461215935,179.0,0.042256846081208686,FD001,bootstrap_rf,2,1.0,calibration
1.6,396,132,3684,24,0.05714285714285714,0.03459119496855346,180.0,0.042492917847025496,FD001,bootstrap_rf,2,1.0,calibration
1.65,396,135,3681,24,0.05714285714285714,0.03537735849056604,183.0,0.04320113314447592,FD001,bootstrap_rf,2,1.0,calibration
1.7,396,135,3681,24,0.05714285714285714,0.03537735849056604,183.0,0.04320113314447592,FD001,bootstrap_rf,2,1.0,calibration
1.75,396,138,3678,24,0.05714285714285714,0.036163522012578615,186.0,0.043909348441926344,FD001,bootstrap_rf,2,1.0,calibration
1.8,398,142,3674,22,0.05238095238095238,0.037211740041928724,186.0,0.043909348441926344,FD001,bootstrap_rf,2,1.0,calibration
1.85,398,146,3670,22,0.05238095238095238,0.03825995807127883,190.0,0.04485363550519358,FD001,bootstrap_rf,2,1.0,calibration
1.9,398,151,3665,22,0.05238095238095238,0.03957023060796646,195.0,0.04603399433427762,FD001,bootstrap_rf,2,1.0,calibration
1.95,399,155,3661,21,0.05,0.04061844863731656,197.0,0.046506137865911235,FD001,bootstrap_rf,2,1.0,calibration
2.0,400,163,3653,20,0.047619047619047616,0.042714884696016774,203.0,0.04792256846081209,FD001,bootstrap_rf,2,1.0,calibration
2.05,400,170,3646,20,0.047619047619047616,0.044549266247379454,210.0,0.049575070821529746,FD001,bootstrap_rf,2,1.0,calibration
2.1,400,172,3644,20,0.047619047619047616,0.04507337526205451,212.0,0.05004721435316336,FD001,bootstrap_rf,2,1.0,calibration
2.15,401,177,3639,19,0.04523809523809524,0.046383647798742135,215.0,0.05075542965061379,FD001,bootstrap_rf,2,1.0,calibration
2.2,401,181,3635,19,0.04523809523809524,0.047431865828092244,219.0,0.051699716713881017,FD001,bootstrap_rf,2,1.0,calibration
2.25,401,188,3628,19,0.04523809523809524,0.049266247379454925,226.0,0.05335221907459868,FD001,bootstrap_rf,2,1.0,calibration
2.3,401,193,3623,19,0.04523809523809524,0.05057651991614256,231.0,0.05453257790368272,FD001,bootstrap_rf,2,1.0,calibration
2.35,402,198,3618,18,0.04285714285714286,0.05188679245283019,234.0,0.05524079320113314,FD001,bootstrap_rf,2,1.0,calibration
2.4,402,203,3613,18,0.04285714285714286,0.05319706498951782,239.0,0.056421152030217185,FD001,bootstrap_rf,2,1.0,calibration
2.45,403,207,3609,17,0.04047619047619048,0.054245283018867926,241.0,0.056893295561850805,FD001,bootstrap_rf,2,1.0,calibration
2.5,405,212,3604,15,0.03571428571428571,0.05555555555555555,242.0,0.05712936732766761,FD001,bootstrap_rf,2,1.0,calibration
2.55,405,218,3598,15,0.03571428571428571,0.05712788259958071,248.0,0.05854579792256846,FD001,bootstrap_rf,2,1.0,calibration
2.6,405,227,3589,15,0.03571428571428571,0.05948637316561845,257.0,0.06067044381491973,FD001,bootstrap_rf,2,1.0,calibration
2.65,405,234,3582,15,0.03571428571428571,0.06132075471698113,264.0,0.06232294617563739,FD001,bootstrap_rf,2,1.0,calibration
2.7,406,240,3576,14,0.03333333333333333,0.06289308176100629,268.0,0.06326723323890462,FD001,bootstrap_rf,2,1.0,calibration
2.75,406,249,3567,14,0.03333333333333333,0.06525157232704402,277.0,0.0653918791312559,FD001,bootstrap_rf,2,1.0,calibration
2.8,406,258,3558,14,0.03333333333333333,0.06761006289308176,286.0,0.06751652502360718,FD001,bootstrap_rf,2,1.0,calibration
2.85,406,261,3555,14,0.03333333333333333,0.06839622641509434,289.0,0.0682247403210576,FD001,bootstrap_rf,2,1.0,calibration
2.9,408,267,3549,12,0.02857142857142857,0.0699685534591195,291.0,0.06869688385269122,FD001,bootstrap_rf,2,1.0,calibration
2.95,408,279,3537,12,0.02857142857142857,0.07311320754716981,303.0,0.07152974504249292,FD001,bootstrap_rf,2,1.0,calibration
3.0,409,290,3526,11,0.02619047619047619,0.0759958071278826,312.0,0.07365439093484419,FD001,bootstrap_rf,2,1.0,calibration
3.05,409,295,3521,11,0.02619047619047619,0.07730607966457023,317.0,0.07483474976392823,FD001,bootstrap_rf,2,1.0,calibration
3.1,409,299,3517,11,0.02619047619047619,0.07835429769392034,321.0,0.07577903682719547,FD001,bootstrap_rf,2,1.0,calibration
3.15,409,311,3505,11,0.02619047619047619,0.08149895178197065,333.0,0.07861189801699717,FD001,bootstrap_rf,2,1.0,calibration
3.2,409,318,3498,11,0.02619047619047619,0.08333333333333333,340.0,0.08026440037771483,FD001,bootstrap_rf,2,1.0,calibration
3.25,409,326,3490,11,0.02619047619047619,0.08542976939203355,348.0,0.0821529745042493,FD001,bootstrap_rf,2,1.0,calibration
3.3,409,334,3482,11,0.02619047619047619,0.08752620545073375,356.0,0.08404154863078375,FD001,bootstrap_rf,2,1.0,calibration
3.35,410,340,3476,10,0.023809523809523808,0.08909853249475891,360.0,0.08498583569405099,FD001,bootstrap_rf,2,1.0,calibration
3.4,410,344,3472,10,0.023809523809523808,0.09014675052410902,364.0,0.08593012275731822,FD001,bootstrap_rf,2,1.0,calibration
3.45,410,354,3462,10,0.023809523809523808,0.09276729559748427,374.0,0.08829084041548631,FD001,bootstrap_rf,2,1.0,calibration
3.5,411,358,3458,9,0.02142857142857143,0.09381551362683438,376.0,0.08876298394711993,FD001,bootstrap_rf,2,1.0,calibration
3.55,414,378,3438,6,0.014285714285714285,0.09905660377358491,390.0,0.09206798866855524,FD001,bootstrap_rf,2,1.0,calibration
3.6,415,386,3430,5,0.011904761904761904,0.10115303983228512,396.0,0.09348441926345609,FD001,bootstrap_rf,2,1.0,calibration
3.65,415,397,3419,5,0.011904761904761904,0.1040356394129979,407.0,0.09608120868744098,FD001,bootstrap_rf,2,1.0,calibration
3.7,416,407,3409,4,0.009523809523809525,0.10665618448637317,415.0,0.09796978281397545,FD001,bootstrap_rf,2,1.0,calibration
3.75,416,421,3395,4,0.009523809523809525,0.11032494758909853,429.0,0.10127478753541076,FD001,bootstrap_rf,2,1.0,calibration
3.8,416,434,3382,4,0.009523809523809525,0.11373165618448637,442.0,0.10434372049102927,FD001,bootstrap_rf,2,1.0,calibration
3.85,416,449,3367,4,0.009523809523809525,0.11766247379454926,457.0,0.10788479697828139,FD001,bootstrap_rf,2,1.0,calibration
3.9,416,460,3356,4,0.009523809523809525,0.12054507337526206,468.0,0.11048158640226628,FD001,bootstrap_rf,2,1.0,calibration
3.95,416,466,3350,4,0.009523809523809525,0.12211740041928722,474.0,0.11189801699716714,FD001,bootstrap_rf,2,1.0,calibration
4.0,416,474,3342,4,0.009523809523809525,0.12421383647798742,482.0,0.11378659112370161,FD001,bootstrap_rf,2,1.0,calibration
4.05,416,492,3324,4,0.009523809523809525,0.1289308176100629,500.0,0.11803588290840415,FD001,bootstrap_rf,2,1.0,calibration
4.1,416,506,3310,4,0.009523809523809525,0.13259958071278827,514.0,0.12134088762983947,FD001,bootstrap_rf,2,1.0,calibration
4.15,416,524,3292,4,0.009523809523809525,0.13731656184486374,532.0,0.125590179414542,FD001,bootstrap_rf,2,1.0,calibration
4.2,416,533,3283,4,0.009523809523809525,0.13967505241090147,541.0,0.1277148253068933,FD001,bootstrap_rf,2,1.0,calibration
4.25,416,546,3270,4,0.009523809523809525,0.1430817610062893,554.0,0.1307837582625118,FD001,bootstrap_rf,2,1.0,calibration
4.3,416,560,3256,4,0.009523809523809525,0.14675052410901468,568.0,0.13408876298394712,FD001,bootstrap_rf,2,1.0,calibration
4.35,416,581,3235,4,0.009523809523809525,0.15225366876310273,589.0,0.1390462700661001,FD001,bootstrap_rf,2,1.0,calibration
4.4,416,595,3221,4,0.009523809523809525,0.1559224318658281,603.0,0.1423512747875354,FD001,bootstrap_rf,2,1.0,calibration
4.45,416,609,3207,4,0.009523809523809525,0.15959119496855345,617.0,0.14565627950897073,FD001,bootstrap_rf,2,1.0,calibration
4.5,416,623,3193,4,0.009523809523809525,0.16325995807127883,631.0,0.14896128423040605,FD001,bootstrap_rf,2,1.0,calibration
4.55,416,640,3176,4,0.009523809523809525,0.16771488469601678,648.0,0.1529745042492918,FD001,bootstrap_rf,2,1.0,calibration
4.6,416,654,3162,4,0.009523809523809525,0.17138364779874213,662.0,0.1562795089707271,FD001,bootstrap_rf,2,1.0,calibration
4.65,416,666,3150,4,0.009523809523809525,0.17452830188679244,674.0,0.1591123701605288,FD001,bootstrap_rf,2,1.0,calibration
4.7,416,685,3131,4,0.009523809523809525,0.17950733752620546,693.0,0.16359773371104816,FD001,bootstrap_rf,2,1.0,calibration
4.75,416,696,3120,4,0.009523809523809525,0.18238993710691823,704.0,0.16619452313503305,FD001,bootstrap_rf,2,1.0,calibration
4.8,416,714,3102,4,0.009523809523809525,0.1871069182389937,722.0,0.1704438149197356,FD001,bootstrap_rf,2,1.0,calibration
4.85,418,728,3088,2,0.004761904761904762,0.19077568134171907,732.0,0.17280453257790368,FD001,bootstrap_rf,2,1.0,calibration
4.9,418,741,3075,2,0.004761904761904762,0.19418238993710693,745.0,0.17587346553352218,FD001,bootstrap_rf,2,1.0,calibration
4.95,418,754,3062,2,0.004761904761904762,0.19758909853249476,758.0,0.1789423984891407,FD001,bootstrap_rf,2,1.0,calibration
5.0,418,766,3050,2,0.004761904761904762,0.20073375262054508,770.0,0.1817752596789424,FD001,bootstrap_rf,2,1.0,calibration
5.05,418,782,3034,2,0.004761904761904762,0.20492662473794548,786.0,0.18555240793201133,FD001,bootstrap_rf,2,1.0,calibration
5.1,418,794,3022,2,0.004761904761904762,0.2080712788259958,798.0,0.18838526912181303,FD001,bootstrap_rf,2,1.0,calibration
5.15,419,811,3005,1,0.002380952380952381,0.21252620545073375,813.0,0.19192634560906516,FD001,bootstrap_rf,2,1.0,calibration
5.2,419,824,2992,1,0.002380952380952381,0.21593291404612158,826.0,0.19499527856468366,FD001,bootstrap_rf,2,1.0,calibration
5.25,419,834,2982,1,0.002380952380952381,0.21855345911949686,836.0,0.19735599622285174,FD001,bootstrap_rf,2,1.0,calibration
5.3,419,861,2955,1,0.002380952380952381,0.22562893081761007,863.0,0.20372993389990557,FD001,bootstrap_rf,2,1.0,calibration
5.35,419,880,2936,1,0.002380952380952381,0.23060796645702306,882.0,0.20821529745042494,FD001,bootstrap_rf,2,1.0,calibration
5.4,419,895,2921,1,0.002380952380952381,0.23453878406708595,897.0,0.21175637393767704,FD001,bootstrap_rf,2,1.0,calibration
5.45,419,916,2900,1,0.002380952380952381,0.240041928721174,918.0,0.21671388101983002,FD001,bootstrap_rf,2,1.0,calibration
5.5,419,938,2878,1,0.002380952380952381,0.2458071278825996,940.0,0.2219074598677998,FD001,bootstrap_rf,2,1.0,calibration
5.55,419,955,2861,1,0.002380952380952381,0.2502620545073375,957.0,0.22592067988668554,FD001,bootstrap_rf,2,1.0,calibration
5.6,419,968,2848,1,0.002380952380952381,0.25366876310272535,970.0,0.22898961284230407,FD001,bootstrap_rf,2,1.0,calibration
5.65,419,990,2826,1,0.002380952380952381,0.25943396226415094,992.0,0.23418319169027385,FD001,bootstrap_rf,2,1.0,calibration
5.7,419,1006,2810,1,0.002380952380952381,0.2636268343815514,1008.0,0.23796033994334279,FD001,bootstrap_rf,2,1.0,calibration
5.75,419,1027,2789,1,0.002380952380952381,0.2691299790356394,1029.0,0.24291784702549576,FD001,bootstrap_rf,2,1.0,calibration
5.8,420,1037,2779,0,0.0,0.2717505241090147,1037.0,0.24480642115203022,FD001,bootstrap_rf,2,1.0,calibration
5.85,420,1056,2760,0,0.0,0.27672955974842767,1056.0,0.24929178470254956,FD001,bootstrap_rf,2,1.0,calibration
5.9,420,1070,2746,0,0.0,0.280398322851153,1070.0,0.2525967894239849,FD001,bootstrap_rf,2,1.0,calibration
5.95,420,1087,2729,0,0.0,0.28485324947589097,1087.0,0.25661000944287066,FD001,bootstrap_rf,2,1.0,calibration
6.0,420,1102,2714,0,0.0,0.2887840670859539,1102.0,0.26015108593012276,FD001,bootstrap_rf,2,1.0,calibration
0.0,370,64,3752,50,0.11904761904761904,0.016771488469601678,314.0,0.07412653446647781,FD001,bootstrap_rf,5,1.0,calibration
0.05,371,65,3751,49,0.11666666666666667,0.017033542976939202,310.0,0.07318224740321058,FD001,bootstrap_rf,5,1.0,calibration
0.1,373,66,3750,47,0.11190476190476191,0.01729559748427673,301.0,0.0710576015108593,FD001,bootstrap_rf,5,1.0,calibration
0.15,374,66,3750,46,0.10952380952380952,0.01729559748427673,296.0,0.06987724268177525,FD001,bootstrap_rf,5,1.0,calibration
0.2,376,67,3749,44,0.10476190476190476,0.017557651991614256,287.0,0.06775259678942398,FD001,bootstrap_rf,5,1.0,calibration
0.25,376,69,3747,44,0.10476190476190476,0.018081761006289308,289.0,0.0682247403210576,FD001,bootstrap_rf,5,1.0,calibration
0.3,376,72,3744,44,0.10476190476190476,0.018867924528301886,292.0,0.06893295561850803,FD001,bootstrap_rf,5,1.0,calibration
0.35,376,74,3742,44,0.10476190476190476,0.01939203354297694,294.0,0.06940509915014165,FD001,bootstrap_rf,5,1.0,calibration
0.4,376,75,3741,44,0.10476190476190476,0.019654088050314465,295.0,0.06964117091595845,FD001,bootstrap_rf,5,1.0,calibration
0.45,376,78,3738,44,0.10476190476190476,0.020440251572327043,298.0,0.07034938621340887,FD001,bootstrap_rf,5,1.0,calibration
0.5,377,81,3735,43,0.10238095238095238,0.02122641509433962,296.0,0.06987724268177525,FD001,bootstrap_rf,5,1.0,calibration
0.55,378,84,3732,42,0.1,0.0220125786163522,294.0,0.06940509915014165,FD001,bootstrap_rf,5,1.0,calibration
0.6,378,89,3727,42,0.1,0.023322851153039833,299.0,0.07058545797922569,FD001,bootstrap_rf,5,1.0,calibration
0.65,378,90,3726,42,0.1,0.02358490566037736,300.0,0.0708215297450425,FD001,bootstrap_rf,5,1.0,calibration
0.7,379,93,3723,41,0.09761904761904762,0.02437106918238994,298.0,0.07034938621340887,FD001,bootstrap_rf,5,1.0,calibration
0.75,380,93,3723,40,0.09523809523809523,0.02437106918238994,293.0,0.06916902738432483,FD001,bootstrap_rf,5,1.0,calibration
0.8,381,96,3720,39,0.09285714285714286,0.025157232704402517,291.0,0.06869688385269122,FD001,bootstrap_rf,5,1.0,calibration
0.85,384,96,3720,36,0.08571428571428572,0.025157232704402517,276.0,0.06515580736543909,FD001,bootstrap_rf,5,1.0,calibration
0.9,384,100,3716,36,0.08571428571428572,0.02620545073375262,280.0,0.06610009442870633,FD001,bootstrap_rf,5,1.0,calibration
0.95,385,102,3714,35,0.08333333333333333,0.026729559748427674,277.0,0.0653918791312559,FD001,bootstrap_rf,5,1.0,calibration
1.0,386,104,3712,34,0.08095238095238096,0.027253668763102725,274.0,0.06468366383380547,FD001,bootstrap_rf,5,1.0,calibration
1.05,389,108,3708,31,0.07380952380952381,0.02830188679245283,263.0,0.06208687440982059,FD001,bootstrap_rf,5,1.0,calibration
1.1,389,110,3706,31,0.07380952380952381,0.028825995807127882,265.0,0.0625590179414542,FD001,bootstrap_rf,5,1.0,calibration
1.15,390,111,3705,30,0.07142857142857142,0.02908805031446541,261.0,0.06161473087818697,FD001,bootstrap_rf,5,1.0,calibration
1.2,390,113,3703,30,0.07142857142857142,0.02961215932914046,263.0,0.06208687440982059,FD001,bootstrap_rf,5,1.0,calibration
1.25,391,116,3700,29,0.06904761904761905,0.03039832285115304,261.0,0.06161473087818697,FD001,bootstrap_rf,5,1.0,calibration
1.3,391,118,3698,29,0.06904761904761905,0.030922431865828093,263.0,0.06208687440982059,FD001,bootstrap_rf,5,1.0,calibration
1.35,393,119,3697,27,0.06428571428571428,0.031184486373165617,254.0,0.05996222851746931,FD001,bootstrap_rf,5,1.0,calibration
1.4,393,120,3696,27,0.06428571428571428,0.031446540880503145,255.0,0.06019830028328612,FD001,bootstrap_rf,5,1.0,calibration
1.45,395,124,3692,25,0.05952380952380952,0.03249475890985325,249.0,0.058781869688385266,FD001,bootstrap_rf,5,1.0,calibration
1.5,396,125,3691,24,0.05714285714285714,0.03275681341719078,245.0,0.05783758262511804,FD001,bootstrap_rf,5,1.0,calibration
1.55,396,131,3685,24,0.05714285714285714,0.034329140461215935,251.0,0.059254013220018886,FD001,bootstrap_rf,5,1.0,calibration
1.6,396,132,3684,24,0.05714285714285714,0.03459119496855346,252.0,0.059490084985835696,FD001,bootstrap_rf,5,1.0,calibration
1.65,396,135,3681,24,0.05714285714285714,0.03537735849056604,255.0,0.06019830028328612,FD001,bootstrap_rf,5,1.0,calibration
1.7,396,135,3681,24,0.05714285714285714,0.03537735849056604,255.0,0.06019830028328612,FD001,bootstrap_rf,5,1.0,calibration
1.75,396,138,3678,24,0.05714285714285714,0.036163522012578615,258.0,0.060906515580736544,FD001,bootstrap_rf,5,1.0,calibration
1.8,398,142,3674,22,0.05238095238095238,0.037211740041928724,252.0,0.059490084985835696,FD001,bootstrap_rf,5,1.0,calibration
1.85,398,146,3670,22,0.05238095238095238,0.03825995807127883,256.0,0.06043437204910293,FD001,bootstrap_rf,5,1.0,calibration
1.9,398,151,3665,22,0.05238095238095238,0.03957023060796646,261.0,0.06161473087818697,FD001,bootstrap_rf,5,1.0,calibration
1.95,399,155,3661,21,0.05,0.04061844863731656,260.0,0.061378659112370164,FD001,bootstrap_rf,5,1.0,calibration
2.0,400,163,3653,20,0.047619047619047616,0.042714884696016774,263.0,0.06208687440982059,FD001,bootstrap_rf,5,1.0,calibration
2.05,400,170,3646,20,0.047619047619047616,0.044549266247379454,270.0,0.06373937677053824,FD001,bootstrap_rf,5,1.0,calibration
2.1,400,172,3644,20,0.047619047619047616,0.04507337526205451,272.0,0.06421152030217187,FD001,bootstrap_rf,5,1.0,calibration
2.15,401,177,3639,19,0.04523809523809524,0.046383647798742135,272.0,0.06421152030217187,FD001,bootstrap_rf,5,1.0,calibration
2.2,401,181,3635,19,0.04523809523809524,0.047431865828092244,276.0,0.06515580736543909,FD001,bootstrap_rf,5,1.0,calibration
2.25,401,188,3628,19,0.04523809523809524,0.049266247379454925,283.0,0.06680830972615676,FD001,bootstrap_rf,5,1.0,calibration
2.3,401,193,3623,19,0.04523809523809524,0.05057651991614256,288.0,0.0679886685552408,FD001,bootstrap_rf,5,1.0,calibration
2.35,402,198,3618,18,0.04285714285714286,0.05188679245283019,288.0,0.0679886685552408,FD001,bootstrap_rf,5,1.0,calibration
2.4,402,203,3613,18,0.04285714285714286,0.05319706498951782,293.0,0.06916902738432483,FD001,bootstrap_rf,5,1.0,calibration
2.45,403,207,3609,17,0.04047619047619048,0.054245283018867926,292.0,0.06893295561850803,FD001,bootstrap_rf,5,1.0,calibration
2.5,405,212,3604,15,0.03571428571428571,0.05555555555555555,287.0,0.06775259678942398,FD001,bootstrap_rf,5,1.0,calibration
2.55,405,218,3598,15,0.03571428571428571,0.05712788259958071,293.0,0.06916902738432483,FD001,bootstrap_rf,5,1.0,calibration
2.6,405,227,3589,15,0.03571428571428571,0.05948637316561845,302.0,0.07129367327667611,FD001,bootstrap_rf,5,1.0,calibration
2.65,405,234,3582,15,0.03571428571428571,0.06132075471698113,309.0,0.07294617563739376,FD001,bootstrap_rf,5,1.0,calibration
2.7,406,240,3576,14,0.03333333333333333,0.06289308176100629,310.0,0.07318224740321058,FD001,bootstrap_rf,5,1.0,calibration
2.75,406,249,3567,14,0.03333333333333333,0.06525157232704402,319.0,0.07530689329556185,FD001,bootstrap_rf,5,1.0,calibration
2.8,406,258,3558,14,0.03333333333333333,0.06761006289308176,328.0,0.07743153918791312,FD001,bootstrap_rf,5,1.0,calibration
2.85,406,261,3555,14,0.03333333333333333,0.06839622641509434,331.0,0.07813975448536355,FD001,bootstrap_rf,5,1.0,calibration
2.9,408,267,3549,12,0.02857142857142857,0.0699685534591195,327.0,0.07719546742209632,FD001,bootstrap_rf,5,1.0,calibration
2.95,408,279,3537,12,0.02857142857142857,0.07311320754716981,339.0,0.08002832861189801,FD001,bootstrap_rf,5,1.0,calibration
3.0,409,290,3526,11,0.02619047619047619,0.0759958071278826,345.0,0.08144475920679886,FD001,bootstrap_rf,5,1.0,calibration
3.05,409,295,3521,11,0.02619047619047619,0.07730607966457023,350.0,0.0826251180358829,FD001,bootstrap_rf,5,1.0,calibration
3.1,409,299,3517,11,0.02619047619047619,0.07835429769392034,354.0,0.08356940509915015,FD001,bootstrap_rf,5,1.0,calibration
3.15,409,311,3505,11,0.02619047619047619,0.08149895178197065,366.0,0.08640226628895184,FD001,bootstrap_rf,5,1.0,calibration
3.2,409,318,3498,11,0.02619047619047619,0.08333333333333333,373.0,0.0880547686496695,FD001,bootstrap_rf,5,1.0,calibration
3.25,409,326,3490,11,0.02619047619047619,0.08542976939203355,381.0,0.08994334277620397,FD001,bootstrap_rf,5,1.0,calibration
3.3,409,334,3482,11,0.02619047619047619,0.08752620545073375,389.0,0.09183191690273844,FD001,bootstrap_rf,5,1.0,calibration
3.35,410,340,3476,10,0.023809523809523808,0.08909853249475891,390.0,0.09206798866855524,FD001,bootstrap_rf,5,1.0,calibration
3.4,410,344,3472,10,0.023809523809523808,0.09014675052410902,394.0,0.09301227573182247,FD001,bootstrap_rf,5,1.0,calibration
3.45,410,354,3462,10,0.023809523809523808,0.09276729559748427,404.0,0.09537299338999056,FD001,bootstrap_rf,5,1.0,calibration
3.5,411,358,3458,9,0.02142857142857143,0.09381551362683438,403.0,0.09513692162417375,FD001,bootstrap_rf,5,1.0,calibration
3.55,414,378,3438,6,0.014285714285714285,0.09905660377358491,408.0,0.09631728045325778,FD001,bootstrap_rf,5,1.0,calibration
3.6,415,386,3430,5,0.011904761904761904,0.10115303983228512,411.0,0.09702549575070822,FD001,bootstrap_rf,5,1.0,calibration
3.65,415,397,3419,5,0.011904761904761904,0.1040356394129979,422.0,0.09962228517469311,FD001,bootstrap_rf,5,1.0,calibration
3.7,416,407,3409,4,0.009523809523809525,0.10665618448637317,427.0,0.10080264400377714,FD001,bootstrap_rf,5,1.0,calibration
3.75,416,421,3395,4,0.009523809523809525,0.11032494758909853,441.0,0.10410764872521247,FD001,bootstrap_rf,5,1.0,calibration
3.8,416,434,3382,4,0.009523809523809525,0.11373165618448637,454.0,0.10717658168083097,FD001,bootstrap_rf,5,1.0,calibration
3.85,416,449,3367,4,0.009523809523809525,0.11766247379454926,469.0,0.1107176581680831,FD001,bootstrap_rf,5,1.0,calibration
3.9,416,460,3356,4,0.009523809523809525,0.12054507337526206,480.0,0.11331444759206799,FD001,bootstrap_rf,5,1.0,calibration
3.95,416,466,3350,4,0.009523809523809525,0.12211740041928722,486.0,0.11473087818696884,FD001,bootstrap_rf,5,1.0,calibration
4.0,416,474,3342,4,0.009523809523809525,0.12421383647798742,494.0,0.1166194523135033,FD001,bootstrap_rf,5,1.0,calibration
4.05,416,492,3324,4,0.009523809523809525,0.1289308176100629,512.0,0.12086874409820586,FD001,bootstrap_rf,5,1.0,calibration
4.1,416,506,3310,4,0.009523809523809525,0.13259958071278827,526.0,0.12417374881964117,FD001,bootstrap_rf,5,1.0,calibration
4.15,416,524,3292,4,0.009523809523809525,0.13731656184486374,544.0,0.12842304060434373,FD001,bootstrap_rf,5,1.0,calibration
4.2,416,533,3283,4,0.009523809523809525,0.13967505241090147,553.0,0.130547686496695,FD001,bootstrap_rf,5,1.0,calibration
