k,TP_maintained_risky,FP_unnecessary_maintenance,TN_correct_no_maintenance,FN_missed_risky_cases,false_negative_rate,false_positive_rate,total_cost,average_cost_per_sample,dataset,method,cost_fn,cost_fp,split_used_for_k_selection
1.55,694,240,10658,356,0.33904761904761904,0.022022389429253074,952.0,0.0796786072982926,FD004,bootstrap_rf,2,1.0,calibration
1.6,701,249,10649,349,0.3323809523809524,0.022848229032850064,947.0,0.07926012721794443,FD004,bootstrap_rf,2,1.0,calibration
1.65,706,257,10641,344,0.32761904761904764,0.023582308680491833,945.0,0.07909273518580516,FD004,bootstrap_rf,2,1.0,calibration
1.7,710,263,10635,340,0.3238095238095238,0.024132868416223162,943.0,0.07892534315366588,FD004,bootstrap_rf,2,1.0,calibration
1.75,714,269,10629,336,0.32,0.024683428151954488,941.0,0.07875795112152661,FD004,bootstrap_rf,2,1.0,calibration
1.8,720,275,10623,330,0.3142857142857143,0.025233987887685813,935.0,0.0782557750251088,FD004,bootstrap_rf,2,1.0,calibration
1.85,727,282,10616,323,0.3076190476190476,0.02587630757937236,928.0,0.07766990291262135,FD004,bootstrap_rf,2,1.0,calibration
1.9,731,291,10607,319,0.3038095238095238,0.02670214718296935,929.0,0.07775359892869099,FD004,bootstrap_rf,2,1.0,calibration
1.95,740,306,10592,310,0.29523809523809524,0.02807854652229767,926.0,0.07750251088048209,FD004,bootstrap_rf,2,1.0,calibration
2.0,747,321,10577,303,0.2885714285714286,0.029454945861625986,927.0,0.07758620689655173,FD004,bootstrap_rf,2,1.0,calibration
2.05,748,329,10569,302,0.2876190476190476,0.030189025509267754,933.0,0.07808838299296954,FD004,bootstrap_rf,2,1.0,calibration
2.1,752,338,10560,298,0.2838095238095238,0.031014865112864744,934.0,0.07817207900903916,FD004,bootstrap_rf,2,1.0,calibration
2.15,754,348,10550,296,0.2819047619047619,0.031932464672416956,940.0,0.07867425510545697,FD004,bootstrap_rf,2,1.0,calibration
2.2,761,358,10540,289,0.2752380952380952,0.03285006423196917,936.0,0.07833947104117844,FD004,bootstrap_rf,2,1.0,calibration
2.25,765,366,10532,285,0.2714285714285714,0.033584143879610937,936.0,0.07833947104117844,FD004,bootstrap_rf,2,1.0,calibration
2.3,774,374,10524,276,0.26285714285714284,0.03431822352725271,926.0,0.07750251088048209,FD004,bootstrap_rf,2,1.0,calibration
2.35,781,385,10513,269,0.2561904761904762,0.03532758304276014,923.0,0.07725142283227318,FD004,bootstrap_rf,2,1.0,calibration
2.4,787,389,10509,263,0.25047619047619046,0.035694622866581024,915.0,0.0765818547037161,FD004,bootstrap_rf,2,1.0,calibration
2.45,791,407,10491,259,0.24666666666666667,0.037346302073775005,925.0,0.07741881486441246,FD004,bootstrap_rf,2,1.0,calibration
2.5,795,414,10484,255,0.24285714285714285,0.037988621765461555,924.0,0.07733511884834282,FD004,bootstrap_rf,2,1.0,calibration
2.55,797,425,10473,253,0.24095238095238095,0.038997981280968985,931.0,0.07792099096083026,FD004,bootstrap_rf,2,1.0,calibration
2.6,800,437,10461,250,0.23809523809523808,0.040099100752431636,937.0,0.07842316705724807,FD004,bootstrap_rf,2,1.0,calibration
2.65,802,445,10453,248,0.2361904761904762,0.04083318040007341,941.0,0.07875795112152661,FD004,bootstrap_rf,2,1.0,calibration
2.7,807,456,10442,243,0.23142857142857143,0.04184253991558084,942.0,0.07884164713759625,FD004,bootstrap_rf,2,1.0,calibration
2.75,811,474,10424,239,0.2276190476190476,0.04349421912277482,952.0,0.0796786072982926,FD004,bootstrap_rf,2,1.0,calibration
2.8,815,485,10413,235,0.22380952380952382,0.044503578638282255,955.0,0.0799296953465015,FD004,bootstrap_rf,2,1.0,calibration
2.85,818,496,10402,232,0.22095238095238096,0.045512938153789685,960.0,0.08034817542684969,FD004,bootstrap_rf,2,1.0,calibration
2.9,824,505,10393,226,0.21523809523809523,0.04633877775738668,957.0,0.08009708737864078,FD004,bootstrap_rf,2,1.0,calibration
2.95,827,516,10382,223,0.2123809523809524,0.04734813727289411,962.0,0.08051556745898895,FD004,bootstrap_rf,2,1.0,calibration
3.0,832,536,10362,218,0.20761904761904762,0.04918333639199853,972.0,0.0813525276196853,FD004,bootstrap_rf,2,1.0,calibration
3.05,839,548,10350,211,0.20095238095238097,0.05028445586346118,970.0,0.08118513558754603,FD004,bootstrap_rf,2,1.0,calibration
3.1,843,560,10338,207,0.19714285714285715,0.05138557533492384,974.0,0.08151991965182458,FD004,bootstrap_rf,2,1.0,calibration
3.15,844,571,10327,206,0.1961904761904762,0.05239493485043127,983.0,0.0822731837964513,FD004,bootstrap_rf,2,1.0,calibration
3.2,848,580,10318,202,0.19238095238095237,0.053220774454028265,984.0,0.08235687981252092,FD004,bootstrap_rf,2,1.0,calibration
3.25,851,598,10300,199,0.1895238095238095,0.054872453661222245,996.0,0.08336123200535654,FD004,bootstrap_rf,2,1.0,calibration
3.3,858,617,10281,192,0.18285714285714286,0.05661589282437145,1001.0,0.08377971208570473,FD004,bootstrap_rf,2,1.0,calibration
3.35,862,633,10265,188,0.17904761904761904,0.058084052119654984,1009.0,0.0844492802142618,FD004,bootstrap_rf,2,1.0,calibration
3.4,867,651,10247,183,0.1742857142857143,0.059735731326848965,1017.0,0.08511884834281888,FD004,bootstrap_rf,2,1.0,calibration
3.45,869,660,10238,181,0.17238095238095238,0.06056157093044595,1022.0,0.08553732842316705,FD004,bootstrap_rf,2,1.0,calibration
3.5,875,677,10221,175,0.16666666666666666,0.06212149018168471,1027.0,0.08595580850351524,FD004,bootstrap_rf,2,1.0,calibration
3.55,878,695,10203,172,0.16380952380952382,0.0637731693888787,1039.0,0.08696016069635086,FD004,bootstrap_rf,2,1.0,calibration
3.6,878,704,10194,172,0.16380952380952382,0.06459900899247568,1048.0,0.08771342484097756,FD004,bootstrap_rf,2,1.0,calibration
3.65,884,714,10184,166,0.1580952380952381,0.0655166085520279,1046.0,0.0875460328088383,FD004,bootstrap_rf,2,1.0,calibration
3.7,884,736,10162,166,0.1580952380952381,0.06753532758304276,1068.0,0.08938734516237028,FD004,bootstrap_rf,2,1.0,calibration
3.75,889,749,10149,161,0.15333333333333332,0.06872820701046063,1071.0,0.08963843321057918,FD004,bootstrap_rf,2,1.0,calibration
3.8,890,772,10126,160,0.1523809523809524,0.07083868599743072,1092.0,0.09139604954804151,FD004,bootstrap_rf,2,1.0,calibration
3.85,894,790,10108,156,0.14857142857142858,0.07249036520462471,1102.0,0.09223300970873786,FD004,bootstrap_rf,2,1.0,calibration
3.9,899,807,10091,151,0.1438095238095238,0.07405028445586347,1109.0,0.09281888182122532,FD004,bootstrap_rf,2,1.0,calibration
3.95,901,822,10076,149,0.1419047619047619,0.07542668379519178,1120.0,0.0937395379979913,FD004,bootstrap_rf,2,1.0,calibration
4.0,902,841,10057,148,0.14095238095238094,0.07717012295834098,1137.0,0.09516237027117509,FD004,bootstrap_rf,2,1.0,calibration
4.05,905,856,10042,145,0.1380952380952381,0.0785465222976693,1146.0,0.09591563441580181,FD004,bootstrap_rf,2,1.0,calibration
4.1,908,873,10025,142,0.13523809523809524,0.08010644154890806,1157.0,0.09683629059256779,FD004,bootstrap_rf,2,1.0,calibration
4.15,909,893,10005,141,0.13428571428571429,0.08194164066801247,1175.0,0.09834281888182123,FD004,bootstrap_rf,2,1.0,calibration
4.2,911,916,9982,139,0.13238095238095238,0.08405211965498256,1194.0,0.09993304318714429,FD004,bootstrap_rf,2,1.0,calibration
4.25,912,936,9962,138,0.13142857142857142,0.085887318774087,1212.0,0.10143957147639772,FD004,bootstrap_rf,2,1.0,calibration
4.3,917,963,9935,133,0.12666666666666668,0.08836483758487795,1229.0,0.10286240374958151,FD004,bootstrap_rf,2,1.0,calibration
4.35,920,977,9921,130,0.12380952380952381,0.08964947696825105,1237.0,0.1035319718781386,FD004,bootstrap_rf,2,1.0,calibration
4.4,921,994,9904,129,0.12285714285714286,0.09120939621948981,1252.0,0.10478741211918313,FD004,bootstrap_rf,2,1.0,calibration
4.45,925,1013,9885,125,0.11904761904761904,0.09295283538263902,1263.0,0.10570806829594911,FD004,bootstrap_rf,2,1.0,calibration
4.5,929,1036,9862,121,0.11523809523809524,0.0950633143696091,1278.0,0.10696350853699364,FD004,bootstrap_rf,2,1.0,calibration
4.55,929,1056,9842,121,0.11523809523809524,0.09689851348871352,1298.0,0.10863742885838634,FD004,bootstrap_rf,2,1.0,calibration
4.6,930,1077,9821,120,0.11428571428571428,0.09882547256377316,1317.0,0.1102276531637094,FD004,bootstrap_rf,2,1.0,calibration
4.65,934,1098,9800,116,0.11047619047619048,0.10075243163883281,1330.0,0.11131570137261466,FD004,bootstrap_rf,2,1.0,calibration
4.7,938,1114,9784,112,0.10666666666666667,0.10222059093411635,1338.0,0.11198526950117174,FD004,bootstrap_rf,2,1.0,calibration
4.75,939,1129,9769,111,0.10571428571428572,0.10359699027344467,1351.0,0.113073317710077,FD004,bootstrap_rf,2,1.0,calibration
4.8,943,1150,9748,107,0.1019047619047619,0.10552394934850431,1364.0,0.11416136591898225,FD004,bootstrap_rf,2,1.0,calibration
4.85,943,1164,9734,107,0.1019047619047619,0.1068085887318774,1378.0,0.11533311014395715,FD004,bootstrap_rf,2,1.0,calibration
4.9,945,1190,9708,105,0.1,0.10919434758671316,1400.0,0.11717442249748912,FD004,bootstrap_rf,2,1.0,calibration
4.95,949,1212,9686,101,0.09619047619047619,0.11121306661772802,1414.0,0.11834616672246401,FD004,bootstrap_rf,2,1.0,calibration
5.0,951,1230,9668,99,0.09428571428571429,0.11286474582492201,1428.0,0.1195179109474389,FD004,bootstrap_rf,2,1.0,calibration
5.05,956,1249,9649,94,0.08952380952380952,0.11460818498807121,1437.0,0.12027117509206561,FD004,bootstrap_rf,2,1.0,calibration
5.1,960,1270,9628,90,0.08571428571428572,0.11653514406313085,1450.0,0.12135922330097088,FD004,bootstrap_rf,2,1.0,calibration
5.15,960,1284,9614,90,0.08571428571428572,0.11781978344650394,1464.0,0.12253096752594576,FD004,bootstrap_rf,2,1.0,calibration
5.2,964,1302,9596,86,0.08190476190476191,0.11947146265369793,1474.0,0.12336792768664212,FD004,bootstrap_rf,2,1.0,calibration
5.25,966,1327,9571,84,0.08,0.12176546155257846,1495.0,0.12512554402410445,FD004,bootstrap_rf,2,1.0,calibration
5.3,968,1352,9546,82,0.07809523809523809,0.12405946045145898,1516.0,0.1268831603615668,FD004,bootstrap_rf,2,1.0,calibration
5.35,969,1375,9523,81,0.07714285714285714,0.12616993943842908,1537.0,0.12864077669902912,FD004,bootstrap_rf,2,1.0,calibration
5.4,972,1400,9498,78,0.07428571428571429,0.1284639383373096,1556.0,0.1302310010043522,FD004,bootstrap_rf,2,1.0,calibration
5.45,975,1422,9476,75,0.07142857142857142,0.13048265736832446,1572.0,0.13157013726146635,FD004,bootstrap_rf,2,1.0,calibration
5.5,976,1443,9455,74,0.07047619047619047,0.13240961644338411,1591.0,0.13316036156678943,FD004,bootstrap_rf,2,1.0,calibration
5.55,979,1452,9446,71,0.06761904761904762,0.1332354560469811,1594.0,0.13341144961499832,FD004,bootstrap_rf,2,1.0,calibration
5.6,980,1473,9425,70,0.06666666666666667,0.13516241512204075,1613.0,0.1350016739203214,FD004,bootstrap_rf,2,1.0,calibration
5.65,980,1496,9402,70,0.06666666666666667,0.13727289410901083,1636.0,0.136926682289923,FD004,bootstrap_rf,2,1.0,calibration
5.7,980,1511,9387,70,0.06666666666666667,0.13864929344833915,1651.0,0.13818212253096754,FD004,bootstrap_rf,2,1.0,calibration
5.75,981,1534,9364,69,0.06571428571428571,0.14075977243530924,1672.0,0.13993973886842986,FD004,bootstrap_rf,2,1.0,calibration
5.8,982,1553,9345,68,0.06476190476190476,0.14250321159845844,1689.0,0.14136257114161366,FD004,bootstrap_rf,2,1.0,calibration
5.85,984,1572,9326,66,0.06285714285714286,0.14424665076160764,1704.0,0.14261801138265817,FD004,bootstrap_rf,2,1.0,calibration
5.9,987,1591,9307,63,0.06,0.14599008992475684,1717.0,0.14370605959156343,FD004,bootstrap_rf,2,1.0,calibration
5.95,989,1613,9285,61,0.058095238095238096,0.1480088089557717,1735.0,0.14521258788081687,FD004,bootstrap_rf,2,1.0,calibration
6.0,989,1632,9266,61,0.058095238095238096,0.1497522481189209,1754.0,0.14680281218613994,FD004,bootstrap_rf,2,1.0,calibration
0.0,507,103,10795,543,0.5171428571428571,0.009451275463387778,2818.0,0.23585537328423167,FD004,bootstrap_rf,5,1.0,calibration
0.05,511,109,10789,539,0.5133333333333333,0.010001835199119104,2804.0,0.23468362905925677,FD004,bootstrap_rf,5,1.0,calibration
0.1,516,112,10786,534,0.5085714285714286,0.010277115066984768,2782.0,0.2328423167057248,FD004,bootstrap_rf,5,1.0,calibration
0.15,522,113,10785,528,0.5028571428571429,0.01036887502293999,2753.0,0.2304151322397054,FD004,bootstrap_rf,5,1.0,calibration
0.2,533,116,10782,517,0.49238095238095236,0.010644154890805653,2701.0,0.22606293940408437,FD004,bootstrap_rf,5,1.0,calibration
0.25,537,117,10781,513,0.48857142857142855,0.010735914846760874,2682.0,0.2244727150987613,FD004,bootstrap_rf,5,1.0,calibration
0.3,544,121,10777,506,0.4819047619047619,0.011102954670581758,2651.0,0.2218781386006026,FD004,bootstrap_rf,5,1.0,calibration
0.35,548,121,10777,502,0.4780952380952381,0.011102954670581758,2631.0,0.2202042182792099,FD004,bootstrap_rf,5,1.0,calibration
0.4,555,127,10771,495,0.4714285714285714,0.011653514406313084,2602.0,0.2177770338131905,FD004,bootstrap_rf,5,1.0,calibration
0.45,558,132,10766,492,0.4685714285714286,0.01211231418608919,2592.0,0.21694007365249415,FD004,bootstrap_rf,5,1.0,calibration
0.5,562,138,10760,488,0.46476190476190476,0.012662873921820517,2578.0,0.21576832942751925,FD004,bootstrap_rf,5,1.0,calibration
0.55,567,140,10758,483,0.46,0.01284639383373096,2555.0,0.21384332105791765,FD004,bootstrap_rf,5,1.0,calibration
0.6,573,143,10755,477,0.4542857142857143,0.013121673701596623,2528.0,0.2115835286240375,FD004,bootstrap_rf,5,1.0,calibration
0.65,578,144,10754,472,0.44952380952380955,0.013213433657551845,2504.0,0.20957482423836626,FD004,bootstrap_rf,5,1.0,calibration
0.7,588,151,10747,462,0.44,0.013855753349238392,2461.0,0.20597589554737195,FD004,bootstrap_rf,5,1.0,calibration
0.75,595,154,10744,455,0.43333333333333335,0.014131033217104056,2429.0,0.2032976230331436,FD004,bootstrap_rf,5,1.0,calibration
0.8,603,164,10734,447,0.4257142857142857,0.015048632776656266,2399.0,0.20078674255105458,FD004,bootstrap_rf,5,1.0,calibration
0.85,608,165,10733,442,0.42095238095238097,0.015140392732611488,2375.0,0.19877803816538334,FD004,bootstrap_rf,5,1.0,calibration
0.9,613,169,10729,437,0.41619047619047617,0.015507432556432372,2354.0,0.19702042182792098,FD004,bootstrap_rf,5,1.0,calibration
0.95,621,172,10726,429,0.4085714285714286,0.015782712424298035,2317.0,0.1939236692333445,FD004,bootstrap_rf,5,1.0,calibration
1.0,627,184,10714,423,0.40285714285714286,0.01688383189576069,2299.0,0.19241714094409107,FD004,bootstrap_rf,5,1.0,calibration
1.05,630,188,10710,420,0.4,0.017250871719581576,2288.0,0.1914964847673251,FD004,bootstrap_rf,5,1.0,calibration
1.1,635,191,10707,415,0.3952380952380952,0.017526151587447237,2266.0,0.1896551724137931,FD004,bootstrap_rf,5,1.0,calibration
1.15,643,195,10703,407,0.38761904761904764,0.017893191411268123,2230.0,0.18664211583528625,FD004,bootstrap_rf,5,1.0,calibration
1.2,650,198,10700,400,0.38095238095238093,0.018168471279133788,2198.0,0.18396384332105792,FD004,bootstrap_rf,5,1.0,calibration
1.25,658,205,10693,392,0.37333333333333335,0.018810790970820335,2165.0,0.18120187479075997,FD004,bootstrap_rf,5,1.0,calibration
1.3,666,211,10687,384,0.3657142857142857,0.01936135070655166,2131.0,0.17835621024439235,FD004,bootstrap_rf,5,1.0,calibration
1.35,676,219,10679,374,0.35619047619047617,0.02009543035419343,2089.0,0.1748409775694677,FD004,bootstrap_rf,5,1.0,calibration
1.4,676,224,10674,374,0.35619047619047617,0.020554230133969537,2094.0,0.17525945764981588,FD004,bootstrap_rf,5,1.0,calibration
1.45,682,231,10667,368,0.3504761904761905,0.021196549825656084,2071.0,0.17333444928021427,FD004,bootstrap_rf,5,1.0,calibration
1.5,686,235,10663,364,0.3466666666666667,0.02156358964947697,2055.0,0.1719953130231001,FD004,bootstrap_rf,5,1.0,calibration
1.55,694,240,10658,356,0.33904761904761904,0.022022389429253074,2020.0,0.16906595246066286,FD004,bootstrap_rf,5,1.0,calibration
1.6,701,249,10649,349,0.3323809523809524,0.022848229032850064,1994.0,0.16688985604285236,FD004,bootstrap_rf,5,1.0,calibration
1.65,706,257,10641,344,0.32761904761904764,0.023582308680491833,1977.0,0.16546702376966857,FD004,bootstrap_rf,5,1.0,calibration
1.7,710,263,10635,340,0.3238095238095238,0.024132868416223162,1963.0,0.16429527954469367,FD004,bootstrap_rf,5,1.0,calibration
1.75,714,269,10629,336,0.32,0.024683428151954488,1949.0,0.1631235353197188,FD004,bootstrap_rf,5,1.0,calibration
1.8,720,275,10623,330,0.3142857142857143,0.025233987887685813,1925.0,0.16111483093404755,FD004,bootstrap_rf,5,1.0,calibration
1.85,727,282,10616,323,0.3076190476190476,0.02587630757937236,1897.0,0.15877134248409774,FD004,bootstrap_rf,5,1.0,calibration
1.9,731,291,10607,319,0.3038095238095238,0.02670214718296935,1886.0,0.15785068630733176,FD004,bootstrap_rf,5,1.0,calibration
1.95,740,306,10592,310,0.29523809523809524,0.02807854652229767,1856.0,0.1553398058252427,FD004,bootstrap_rf,5,1.0,calibration
2.0,747,321,10577,303,0.2885714285714286,0.029454945861625986,1836.0,0.15366588550385002,FD004,bootstrap_rf,5,1.0,calibration
2.05,748,329,10569,302,0.2876190476190476,0.030189025509267754,1839.0,0.1539169735520589,FD004,bootstrap_rf,5,1.0,calibration
2.1,752,338,10560,298,0.2838095238095238,0.031014865112864744,1828.0,0.15299631737529293,FD004,bootstrap_rf,5,1.0,calibration
2.15,754,348,10550,296,0.2819047619047619,0.031932464672416956,1828.0,0.15299631737529293,FD004,bootstrap_rf,5,1.0,calibration
2.2,761,358,10540,289,0.2752380952380952,0.03285006423196917,1803.0,0.15090391697355207,FD004,bootstrap_rf,5,1.0,calibration
2.25,765,366,10532,285,0.2714285714285714,0.033584143879610937,1791.0,0.14989956478071645,FD004,bootstrap_rf,5,1.0,calibration
2.3,774,374,10524,276,0.26285714285714284,0.03431822352725271,1754.0,0.14680281218613994,FD004,bootstrap_rf,5,1.0,calibration
2.35,781,385,10513,269,0.2561904761904762,0.03532758304276014,1730.0,0.1447941078004687,FD004,bootstrap_rf,5,1.0,calibration
2.4,787,389,10509,263,0.25047619047619046,0.035694622866581024,1704.0,0.14261801138265817,FD004,bootstrap_rf,5,1.0,calibration
2.45,791,407,10491,259,0.24666666666666667,0.037346302073775005,1702.0,0.14245061935051892,FD004,bootstrap_rf,5,1.0,calibration
2.5,795,414,10484,255,0.24285714285714285,0.037988621765461555,1689.0,0.14136257114161366,FD004,bootstrap_rf,5,1.0,calibration
2.55,797,425,10473,253,0.24095238095238095,0.038997981280968985,1690.0,0.1414462671576833,FD004,bootstrap_rf,5,1.0,calibration
2.6,800,437,10461,250,0.23809523809523808,0.040099100752431636,1687.0,0.14119517910947438,FD004,bootstrap_rf,5,1.0,calibration
2.65,802,445,10453,248,0.2361904761904762,0.04083318040007341,1685.0,0.14102778707733513,FD004,bootstrap_rf,5,1.0,calibration
2.7,807,456,10442,243,0.23142857142857143,0.04184253991558084,1671.0,0.13985604285236022,FD004,bootstrap_rf,5,1.0,calibration
2.75,811,474,10424,239,0.2276190476190476,0.04349421912277482,1669.0,0.13968865082022094,FD004,bootstrap_rf,5,1.0,calibration
2.8,815,485,10413,235,0.22380952380952382,0.044503578638282255,1660.0,0.13893538667559424,FD004,bootstrap_rf,5,1.0,calibration
2.85,818,496,10402,232,0.22095238095238096,0.045512938153789685,1656.0,0.1386006026113157,FD004,bootstrap_rf,5,1.0,calibration
2.9,824,505,10393,226,0.21523809523809523,0.04633877775738668,1635.0,0.13684298627385336,FD004,bootstrap_rf,5,1.0,calibration
2.95,827,516,10382,223,0.2123809523809524,0.04734813727289411,1631.0,0.13650820220957482,FD004,bootstrap_rf,5,1.0,calibration
3.0,832,536,10362,218,0.20761904761904762,0.04918333639199853,1626.0,0.13608972212922665,FD004,bootstrap_rf,5,1.0,calibration
3.05,839,548,10350,211,0.20095238095238097,0.05028445586346118,1603.0,0.13416471375962505,FD004,bootstrap_rf,5,1.0,calibration
3.1,843,560,10338,207,0.19714285714285715,0.05138557533492384,1595.0,0.13349514563106796,FD004,bootstrap_rf,5,1.0,calibration
3.15,844,571,10327,206,0.1961904761904762,0.05239493485043127,1601.0,0.13399732172748577,FD004,bootstrap_rf,5,1.0,calibration
3.2,848,580,10318,202,0.19238095238095237,0.053220774454028265,1590.0,0.13307666555071979,FD004,bootstrap_rf,5,1.0,calibration
3.25,851,598,10300,199,0.1895238095238095,0.054872453661222245,1593.0,0.13332775359892868,FD004,bootstrap_rf,5,1.0,calibration
3.3,858,617,10281,192,0.18285714285714286,0.05661589282437145,1577.0,0.13198861734181452,FD004,bootstrap_rf,5,1.0,calibration
3.35,862,633,10265,188,0.17904761904761904,0.058084052119654984,1573.0,0.131653833277536,FD004,bootstrap_rf,5,1.0,calibration
3.4,867,651,10247,183,0.1742857142857143,0.059735731326848965,1566.0,0.13106796116504854,FD004,bootstrap_rf,5,1.0,calibration
3.45,869,660,10238,181,0.17238095238095238,0.06056157093044595,1565.0,0.1309842651489789,FD004,bootstrap_rf,5,1.0,calibration
3.5,875,677,10221,175,0.16666666666666666,0.06212149018168471,1552.0,0.12989621694007364,FD004,bootstrap_rf,5,1.0,calibration
3.55,878,695,10203,172,0.16380952380952382,0.0637731693888787,1555.0,0.13014730498828256,FD004,bootstrap_rf,5,1.0,calibration
3.6,878,704,10194,172,0.16380952380952382,0.06459900899247568,1564.0,0.13090056913290926,FD004,bootstrap_rf,5,1.0,calibration
3.65,884,714,10184,166,0.1580952380952381,0.0655166085520279,1544.0,0.12922664881151658,FD004,bootstrap_rf,5,1.0,calibration
3.7,884,736,10162,166,0.1580952380952381,0.06753532758304276,1566.0,0.13106796116504854,FD004,bootstrap_rf,5,1.0,calibration
3.75,889,749,10149,161,0.15333333333333332,0.06872820701046063,1554.0,0.13006360897221292,FD004,bootstrap_rf,5,1.0,calibration
3.8,890,772,10126,160,0.1523809523809524,0.07083868599743072,1572.0,0.13157013726146635,FD004,bootstrap_rf,5,1.0,calibration
3.85,894,790,10108,156,0.14857142857142858,0.07249036520462471,1570.0,0.13140274522932707,FD004,bootstrap_rf,5,1.0,calibration
3.9,899,807,10091,151,0.1438095238095238,0.07405028445586347,1562.0,0.13073317710077,FD004,bootstrap_rf,5,1.0,calibration
3.95,901,822,10076,149,0.1419047619047619,0.07542668379519178,1567.0,0.13115165718111818,FD004,bootstrap_rf,5,1.0,calibration
4.0,902,841,10057,148,0.14095238095238094,0.07717012295834098,1581.0,0.13232340140609308,FD004,bootstrap_rf,5,1.0,calibration
4.05,905,856,10042,145,0.1380952380952381,0.0785465222976693,1581.0,0.13232340140609308,FD004,bootstrap_rf,5,1.0,calibration
